experiment,part,circuit_family,circuit_type,n_qubits,depth,trial,seed,optimizer,gate_count,original_size,optimized_size,reduction,fidelity,success,runtime_seconds
10,random,Universal,random,5,20,27,69,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999918,False,0.014518022537231445
10,random,Universal,random,5,20,27,69,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999918,False,0.10563468933105469
10,random,Universal,random,5,20,28,70,greedy_phase1,100,100,100,0.0,0.9999999999999944,False,0.0019986629486083984
10,random,Universal,random,5,20,28,70,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999948,False,0.01509857177734375
10,random,Universal,random,5,20,28,70,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999948,False,0.10890913009643555
10,random,Universal,random,5,20,29,71,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.0023317337036132812
10,random,Universal,random,5,20,29,71,commutation_phase2,100,100,88,0.12,0.9999999999999929,False,0.020839691162109375
10,random,Universal,random,5,20,29,71,hybrid_phase1_2,100,100,88,0.12,0.9999999999999929,False,0.10940098762512207
10,random,Universal,random,5,20,30,72,greedy_phase1,100,100,100,0.0,0.9999999999999895,False,0.001994609832763672
10,random,Universal,random,5,20,30,72,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999908,False,0.015006542205810547
10,random,Universal,random,5,20,30,72,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999908,False,0.08581423759460449
10,random,Universal,random,5,20,31,73,greedy_phase1,100,100,100,0.0,0.9999999999999911,False,0.002000093460083008
10,random,Universal,random,5,20,31,73,commutation_phase2,100,100,94,0.06000000000000005,0.9999999999999922,False,0.02100372314453125
10,random,Universal,random,5,20,31,73,hybrid_phase1_2,100,100,94,0.06000000000000005,0.9999999999999922,False,0.10147976875305176
10,random,Universal,random,5,20,32,74,greedy_phase1,100,100,100,0.0,0.9999999999999936,False,0.0019996166229248047
10,random,Universal,random,5,20,32,74,commutation_phase2,100,100,96,0.040000000000000036,0.999999999999994,False,0.010732412338256836
10,random,Universal,random,5,20,32,74,hybrid_phase1_2,100,100,96,0.040000000000000036,0.999999999999994,False,0.09101104736328125
10,random,Universal,random,5,20,33,75,greedy_phase1,100,100,100,0.0,0.9999999999999911,False,0.002454996109008789
10,random,Universal,random,5,20,33,75,commutation_phase2,100,100,100,0.0,0.9999999999999911,False,0.007297992706298828
10,random,Universal,random,5,20,33,75,hybrid_phase1_2,100,100,100,0.0,0.9999999999999911,False,0.08887624740600586
10,random,Universal,random,5,20,34,76,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.0029990673065185547
10,random,Universal,random,5,20,34,76,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999927,False,0.009143829345703125
10,random,Universal,random,5,20,34,76,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999927,False,0.09470701217651367
10,random,Universal,random,5,20,35,77,greedy_phase1,100,100,100,0.0,0.9999999999999936,False,0.001531362533569336
10,random,Universal,random,5,20,35,77,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999942,False,0.009011030197143555
10,random,Universal,random,5,20,35,77,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999942,False,1.0895743370056152
10,random,Universal,random,5,20,36,78,greedy_phase1,100,100,100,0.0,0.9999999999999916,False,0.002002239227294922
10,random,Universal,random,5,20,36,78,commutation_phase2,100,100,92,0.07999999999999996,0.9999999999999931,False,0.013515233993530273
10,random,Universal,random,5,20,36,78,hybrid_phase1_2,100,100,92,0.07999999999999996,0.9999999999999931,False,0.06737709045410156
10,random,Universal,random,5,20,37,79,greedy_phase1,100,100,100,0.0,0.9999999999999903,False,0.0009961128234863281
10,random,Universal,random,5,20,37,79,commutation_phase2,100,100,96,0.040000000000000036,0.999999999999991,False,0.009316444396972656
10,random,Universal,random,5,20,37,79,hybrid_phase1_2,100,100,96,0.040000000000000036,0.999999999999991,False,0.09379911422729492
10,random,Universal,random,5,20,38,80,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.001409292221069336
10,random,Universal,random,5,20,38,80,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.016014575958251953
10,random,Universal,random,5,20,38,80,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.07084178924560547
10,random,Universal,random,5,20,39,81,greedy_phase1,100,100,100,0.0,0.9999999999999925,False,0.003099203109741211
10,random,Universal,random,5,20,39,81,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999929,False,0.0056743621826171875
10,random,Universal,random,5,20,39,81,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999929,False,0.08364200592041016
10,random,Universal,random,5,20,40,82,greedy_phase1,100,100,100,0.0,0.9999999999999936,False,0.0019986629486083984
10,random,Universal,random,5,20,40,82,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999936,False,0.009549140930175781
10,random,Universal,random,5,20,40,82,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999936,False,0.06932830810546875
10,random,Universal,random,5,20,41,83,greedy_phase1,100,100,100,0.0,0.9999999999999901,False,0.0019974708557128906
10,random,Universal,random,5,20,41,83,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.009002685546875
10,random,Universal,random,5,20,41,83,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.0762019157409668
10,random,Universal,random,5,20,42,84,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.002000093460083008
10,random,Universal,random,5,20,42,84,commutation_phase2,100,100,94,0.06000000000000005,0.999999999999992,False,0.01300501823425293
10,random,Universal,random,5,20,42,84,hybrid_phase1_2,100,100,94,0.06000000000000005,0.999999999999992,False,0.09596967697143555
10,random,Universal,random,5,20,43,85,greedy_phase1,100,100,100,0.0,0.999999999999992,False,0.0020008087158203125
10,random,Universal,random,5,20,43,85,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999922,False,0.004999399185180664
10,random,Universal,random,5,20,43,85,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999922,False,0.06241178512573242
10,random,Universal,random,5,20,44,86,greedy_phase1,100,100,100,0.0,0.9999999999999883,False,0.0009992122650146484
10,random,Universal,random,5,20,44,86,commutation_phase2,100,100,100,0.0,0.9999999999999883,False,0.0060002803802490234
10,random,Universal,random,5,20,44,86,hybrid_phase1_2,100,100,100,0.0,0.9999999999999883,False,0.0598297119140625
10,random,Universal,random,5,20,45,87,greedy_phase1,100,100,100,0.0,0.9999999999999925,False,0.002002716064453125
10,random,Universal,random,5,20,45,87,commutation_phase2,100,100,100,0.0,0.9999999999999925,False,0.004000425338745117
10,random,Universal,random,5,20,45,87,hybrid_phase1_2,100,100,100,0.0,0.9999999999999925,False,0.053464651107788086
10,random,Universal,random,5,20,46,88,greedy_phase1,100,100,100,0.0,0.9999999999999881,False,0.0019996166229248047
10,random,Universal,random,5,20,46,88,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999883,False,0.012827634811401367
10,random,Universal,random,5,20,46,88,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999883,False,0.08363699913024902
10,random,Universal,random,5,20,47,89,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.0029981136322021484
10,random,Universal,random,5,20,47,89,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.011063814163208008
10,random,Universal,random,5,20,47,89,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.06865882873535156
10,random,Universal,random,5,20,48,90,greedy_phase1,100,100,100,0.0,0.9999999999999922,False,0.0010581016540527344
10,random,Universal,random,5,20,48,90,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999927,False,0.004000663757324219
10,random,Universal,random,5,20,48,90,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999927,False,0.04863238334655762
