optimizer,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,experiment,circuit_family,n_qubits,depth,param_n,seed_index,seed,gate_count
greedy_phase1,48,48,0.0,0.9999999999999996,True,0.0010483264923095703,E10_real_variance,QAOA,6,24,6,1,142,48
commutation_phase2,48,48,0.0,0.9999999999999996,True,0.003013134002685547,E10_real_variance,QAOA,6,24,6,1,142,48
hybrid_phase1_2,48,48,0.0,0.9999999999999996,True,0.03352642059326172,E10_real_variance,QAOA,6,24,6,1,142,48
template_phase2b,48,48,0.0,1.0,True,0.06020617485046387,E10_real_variance,QAOA,6,24,6,1,142,48
greedy_phase1,48,48,0.0,0.9999999999999996,True,0.001264333724975586,E10_real_variance,QAOA,6,24,6,2,242,48
commutation_phase2,48,48,0.0,0.9999999999999996,True,0.002003908157348633,E10_real_variance,QAOA,6,24,6,2,242,48
hybrid_phase1_2,48,48,0.0,0.9999999999999996,True,0.029904603958129883,E10_real_variance,QAOA,6,24,6,2,242,48
template_phase2b,48,48,0.0,1.0,True,0.06259822845458984,E10_real_variance,QAOA,6,24,6,2,242,48
greedy_phase1,48,48,0.0,0.9999999999999996,True,0.0,E10_real_variance,QAOA,6,24,6,3,342,48
commutation_phase2,48,48,0.0,0.9999999999999996,True,0.0019974708557128906,E10_real_variance,QAOA,6,24,6,3,342,48
hybrid_phase1_2,48,48,0.0,0.9999999999999996,True,0.030283451080322266,E10_real_variance,QAOA,6,24,6,3,342,48
template_phase2b,48,48,0.0,1.0,True,0.06260347366333008,E10_real_variance,QAOA,6,24,6,3,342,48
greedy_phase1,48,48,0.0,0.9999999999999996,True,0.0,E10_real_variance,QAOA,6,24,6,4,442,48
commutation_phase2,48,48,0.0,0.9999999999999996,True,0.001997709274291992,E10_real_variance,QAOA,6,24,6,4,442,48
hybrid_phase1_2,48,48,0.0,0.9999999999999996,True,0.02945232391357422,E10_real_variance,QAOA,6,24,6,4,442,48
template_phase2b,48,48,0.0,1.0,True,0.05990743637084961,E10_real_variance,QAOA,6,24,6,4,442,48
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.0010881423950195312,E10_real_variance,QAOA,7,27,7,0,42,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.001970052719116211,E10_real_variance,QAOA,7,27,7,0,42,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.0666203498840332,E10_real_variance,QAOA,7,27,7,0,42,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.07879161834716797,E10_real_variance,QAOA,7,27,7,0,42,57
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.0,E10_real_variance,QAOA,7,27,7,1,142,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.0029973983764648438,E10_real_variance,QAOA,7,27,7,1,142,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.06853413581848145,E10_real_variance,QAOA,7,27,7,1,142,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.07702112197875977,E10_real_variance,QAOA,7,27,7,1,142,57
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.0,E10_real_variance,QAOA,7,27,7,2,242,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.001998424530029297,E10_real_variance,QAOA,7,27,7,2,242,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.06965279579162598,E10_real_variance,QAOA,7,27,7,2,242,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.0780029296875,E10_real_variance,QAOA,7,27,7,2,242,57
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.0009999275207519531,E10_real_variance,QAOA,7,27,7,3,342,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.002998828887939453,E10_real_variance,QAOA,7,27,7,3,342,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.0675208568572998,E10_real_variance,QAOA,7,27,7,3,342,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.0756838321685791,E10_real_variance,QAOA,7,27,7,3,342,57
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.0,E10_real_variance,QAOA,7,27,7,4,442,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.0030975341796875,E10_real_variance,QAOA,7,27,7,4,442,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.061431169509887695,E10_real_variance,QAOA,7,27,7,4,442,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.0768592357635498,E10_real_variance,QAOA,7,27,7,4,442,57
greedy_phase1,22,22,0.0,0.9999999999999992,True,0.0005693435668945312,E10_real_variance,VQE,3,10,3,0,42,22
commutation_phase2,22,22,0.0,0.9999999999999992,True,0.0011320114135742188,E10_real_variance,VQE,3,10,3,0,42,22
hybrid_phase1_2,22,22,0.0,0.9999999999999992,True,0.010004043579101562,E10_real_variance,VQE,3,10,3,0,42,22
template_phase2b,22,22,0.0,0.9999999999999992,True,0.0009999275207519531,E10_real_variance,VQE,3,10,3,0,42,22
greedy_phase1,22,22,0.0,0.9999999999999992,True,0.0,E10_real_variance,VQE,3,10,3,1,142,22
commutation_phase2,22,22,0.0,0.9999999999999992,True,0.0010943412780761719,E10_real_variance,VQE,3,10,3,1,142,22
hybrid_phase1_2,22,22,0.0,0.9999999999999992,True,0.010011434555053711,E10_real_variance,VQE,3,10,3,1,142,22
template_phase2b,22,22,0.0,0.9999999999999992,True,0.0,E10_real_variance,VQE,3,10,3,1,142,22
greedy_phase1,22,22,0.0,0.9999999999999992,True,0.0,E10_real_variance,VQE,3,10,3,2,242,22
commutation_phase2,22,22,0.0,0.9999999999999992,True,0.001905202865600586,E10_real_variance,VQE,3,10,3,2,242,22
hybrid_phase1_2,22,22,0.0,0.9999999999999992,True,0.009999513626098633,E10_real_variance,VQE,3,10,3,2,242,22
template_phase2b,22,22,0.0,0.9999999999999992,True,0.0,E10_real_variance,VQE,3,10,3,2,242,22
greedy_phase1,22,22,0.0,0.9999999999999992,True,0.0,E10_real_variance,VQE,3,10,3,3,342,22
commutation_phase2,22,22,0.0,0.9999999999999992,True,0.0009996891021728516,E10_real_variance,VQE,3,10,3,3,342,22
hybrid_phase1_2,22,22,0.0,0.9999999999999992,True,0.01000070571899414,E10_real_variance,VQE,3,10,3,3,342,22
template_phase2b,22,22,0.0,0.9999999999999992,True,0.0,E10_real_variance,VQE,3,10,3,3,342,22
greedy_phase1,22,22,0.0,0.9999999999999992,True,0.0,E10_real_variance,VQE,3,10,3,4,442,22
commutation_phase2,22,22,0.0,0.9999999999999992,True,0.0010006427764892578,E10_real_variance,VQE,3,10,3,4,442,22
hybrid_phase1_2,22,22,0.0,0.9999999999999992,True,0.010998964309692383,E10_real_variance,VQE,3,10,3,4,442,22
template_phase2b,22,22,0.0,0.9999999999999992,True,0.0,E10_real_variance,VQE,3,10,3,4,442,22
greedy_phase1,30,30,0.0,1.0,True,0.000993490219116211,E10_real_variance,VQE,4,11,4,0,42,30
commutation_phase2,30,30,0.0,1.0,True,0.001016378402709961,E10_real_variance,VQE,4,11,4,0,42,30
hybrid_phase1_2,30,30,0.0,1.0,True,0.013008356094360352,E10_real_variance,VQE,4,11,4,0,42,30
template_phase2b,30,30,0.0,1.0,True,0.000995635986328125,E10_real_variance,VQE,4,11,4,0,42,30
greedy_phase1,30,30,0.0,1.0,True,0.0,E10_real_variance,VQE,4,11,4,1,142,30
commutation_phase2,30,30,0.0,1.0,True,0.0009942054748535156,E10_real_variance,VQE,4,11,4,1,142,30
hybrid_phase1_2,30,30,0.0,1.0,True,0.014007806777954102,E10_real_variance,VQE,4,11,4,1,142,30
template_phase2b,30,30,0.0,1.0,True,0.0,E10_real_variance,VQE,4,11,4,1,142,30
greedy_phase1,30,30,0.0,1.0,True,0.0009975433349609375,E10_real_variance,VQE,4,11,4,2,242,30
commutation_phase2,30,30,0.0,1.0,True,0.0020189285278320312,E10_real_variance,VQE,4,11,4,2,242,30
hybrid_phase1_2,30,30,0.0,1.0,True,0.015085458755493164,E10_real_variance,VQE,4,11,4,2,242,30
template_phase2b,30,30,0.0,1.0,True,0.0009984970092773438,E10_real_variance,VQE,4,11,4,2,242,30
greedy_phase1,30,30,0.0,1.0,True,0.0,E10_real_variance,VQE,4,11,4,3,342,30
commutation_phase2,30,30,0.0,1.0,True,0.0009872913360595703,E10_real_variance,VQE,4,11,4,3,342,30
hybrid_phase1_2,30,30,0.0,1.0,True,0.013993978500366211,E10_real_variance,VQE,4,11,4,3,342,30
template_phase2b,30,30,0.0,1.0,True,0.0,E10_real_variance,VQE,4,11,4,3,342,30
greedy_phase1,30,30,0.0,1.0,True,0.0,E10_real_variance,VQE,4,11,4,4,442,30
commutation_phase2,30,30,0.0,1.0,True,0.002018451690673828,E10_real_variance,VQE,4,11,4,4,442,30
hybrid_phase1_2,30,30,0.0,1.0,True,0.013473033905029297,E10_real_variance,VQE,4,11,4,4,442,30
template_phase2b,30,30,0.0,1.0,True,0.0009715557098388672,E10_real_variance,VQE,4,11,4,4,442,30
greedy_phase1,38,38,0.0,0.9999999999999996,True,0.0,E10_real_variance,VQE,5,12,5,0,42,38
commutation_phase2,38,38,0.0,0.9999999999999996,True,0.0010099411010742188,E10_real_variance,VQE,5,12,5,0,42,38
hybrid_phase1_2,38,38,0.0,0.9999999999999996,True,0.019505977630615234,E10_real_variance,VQE,5,12,5,0,42,38
template_phase2b,38,38,0.0,0.9999999999999996,True,0.0010008811950683594,E10_real_variance,VQE,5,12,5,0,42,38
greedy_phase1,38,38,0.0,0.9999999999999996,True,0.0010001659393310547,E10_real_variance,VQE,5,12,5,1,142,38
commutation_phase2,38,38,0.0,0.9999999999999996,True,0.001999378204345703,E10_real_variance,VQE,5,12,5,1,142,38
hybrid_phase1_2,38,38,0.0,0.9999999999999996,True,0.019814252853393555,E10_real_variance,VQE,5,12,5,1,142,38
template_phase2b,38,38,0.0,0.9999999999999996,True,0.0009856224060058594,E10_real_variance,VQE,5,12,5,1,142,38
greedy_phase1,38,38,0.0,0.9999999999999996,True,0.0009920597076416016,E10_real_variance,VQE,5,12,5,2,242,38
commutation_phase2,38,38,0.0,0.9999999999999996,True,0.001980304718017578,E10_real_variance,VQE,5,12,5,2,242,38
hybrid_phase1_2,38,38,0.0,0.9999999999999996,True,0.019104719161987305,E10_real_variance,VQE,5,12,5,2,242,38
template_phase2b,38,38,0.0,0.9999999999999996,True,0.00099945068359375,E10_real_variance,VQE,5,12,5,2,242,38
greedy_phase1,38,38,0.0,0.9999999999999996,True,0.0,E10_real_variance,VQE,5,12,5,3,342,38
commutation_phase2,38,38,0.0,0.9999999999999996,True,0.0010030269622802734,E10_real_variance,VQE,5,12,5,3,342,38
hybrid_phase1_2,38,38,0.0,0.9999999999999996,True,0.01999664306640625,E10_real_variance,VQE,5,12,5,3,342,38
template_phase2b,38,38,0.0,0.9999999999999996,True,0.001001119613647461,E10_real_variance,VQE,5,12,5,3,342,38
greedy_phase1,38,38,0.0,0.9999999999999996,True,0.0010004043579101562,E10_real_variance,VQE,5,12,5,4,442,38
commutation_phase2,38,38,0.0,0.9999999999999996,True,0.0019989013671875,E10_real_variance,VQE,5,12,5,4,442,38
hybrid_phase1_2,38,38,0.0,0.9999999999999996,True,0.020182132720947266,E10_real_variance,VQE,5,12,5,4,442,38
template_phase2b,38,38,0.0,0.9999999999999996,True,0.0,E10_real_variance,VQE,5,12,5,4,442,38
greedy_phase1,46,46,0.0,1.0,True,0.0,E10_real_variance,VQE,6,13,6,0,42,46
commutation_phase2,46,46,0.0,1.0,True,0.0019969940185546875,E10_real_variance,VQE,6,13,6,0,42,46
hybrid_phase1_2,46,46,0.0,1.0,True,0.02954554557800293,E10_real_variance,VQE,6,13,6,0,42,46
template_phase2b,46,46,0.0,1.0,True,0.0,E10_real_variance,VQE,6,13,6,0,42,46
greedy_phase1,46,46,0.0,1.0,True,0.0009992122650146484,E10_real_variance,VQE,6,13,6,1,142,46
commutation_phase2,46,46,0.0,1.0,True,0.002002239227294922,E10_real_variance,VQE,6,13,6,1,142,46
hybrid_phase1_2,46,46,0.0,1.0,True,0.0316011905670166,E10_real_variance,VQE,6,13,6,1,142,46
template_phase2b,46,46,0.0,1.0,True,0.0010154247283935547,E10_real_variance,VQE,6,13,6,1,142,46
greedy_phase1,46,46,0.0,1.0,True,0.0,E10_real_variance,VQE,6,13,6,2,242,46
commutation_phase2,46,46,0.0,1.0,True,0.001990795135498047,E10_real_variance,VQE,6,13,6,2,242,46
hybrid_phase1_2,46,46,0.0,1.0,True,0.028780460357666016,E10_real_variance,VQE,6,13,6,2,242,46
template_phase2b,46,46,0.0,1.0,True,0.0009982585906982422,E10_real_variance,VQE,6,13,6,2,242,46
greedy_phase1,46,46,0.0,1.0,True,0.0009903907775878906,E10_real_variance,VQE,6,13,6,3,342,46
commutation_phase2,46,46,0.0,1.0,True,0.0020241737365722656,E10_real_variance,VQE,6,13,6,3,342,46
hybrid_phase1_2,46,46,0.0,1.0,True,0.030103683471679688,E10_real_variance,VQE,6,13,6,3,342,46
template_phase2b,46,46,0.0,1.0,True,0.0,E10_real_variance,VQE,6,13,6,3,342,46
greedy_phase1,46,46,0.0,1.0,True,0.001009225845336914,E10_real_variance,VQE,6,13,6,4,442,46
commutation_phase2,46,46,0.0,1.0,True,0.0020020008087158203,E10_real_variance,VQE,6,13,6,4,442,46
hybrid_phase1_2,46,46,0.0,1.0,True,0.029125213623046875,E10_real_variance,VQE,6,13,6,4,442,46
template_phase2b,46,46,0.0,1.0,True,0.0010056495666503906,E10_real_variance,VQE,6,13,6,4,442,46
greedy_phase1,54,54,0.0,1.0,True,0.0010249614715576172,E10_real_variance,VQE,7,14,7,0,42,54
commutation_phase2,54,54,0.0,1.0,True,0.001997709274291992,E10_real_variance,VQE,7,14,7,0,42,54
hybrid_phase1_2,54,54,0.0,1.0,True,0.061570167541503906,E10_real_variance,VQE,7,14,7,0,42,54
template_phase2b,54,54,0.0,1.0,True,0.0010042190551757812,E10_real_variance,VQE,7,14,7,0,42,54
greedy_phase1,54,54,0.0,1.0,True,0.000965118408203125,E10_real_variance,VQE,7,14,7,1,142,54
commutation_phase2,54,54,0.0,1.0,True,0.0019910335540771484,E10_real_variance,VQE,7,14,7,1,142,54
hybrid_phase1_2,54,54,0.0,1.0,True,0.05920553207397461,E10_real_variance,VQE,7,14,7,1,142,54
template_phase2b,54,54,0.0,1.0,True,0.0010478496551513672,E10_real_variance,VQE,7,14,7,1,142,54
greedy_phase1,54,54,0.0,1.0,True,0.0009999275207519531,E10_real_variance,VQE,7,14,7,2,242,54
commutation_phase2,54,54,0.0,1.0,True,0.0020248889923095703,E10_real_variance,VQE,7,14,7,2,242,54
hybrid_phase1_2,54,54,0.0,1.0,True,0.06011772155761719,E10_real_variance,VQE,7,14,7,2,242,54
template_phase2b,54,54,0.0,1.0,True,0.0,E10_real_variance,VQE,7,14,7,2,242,54
greedy_phase1,54,54,0.0,1.0,True,0.0010223388671875,E10_real_variance,VQE,7,14,7,3,342,54
commutation_phase2,54,54,0.0,1.0,True,0.0030019283294677734,E10_real_variance,VQE,7,14,7,3,342,54
hybrid_phase1_2,54,54,0.0,1.0,True,0.06230664253234863,E10_real_variance,VQE,7,14,7,3,342,54
template_phase2b,54,54,0.0,1.0,True,0.0010137557983398438,E10_real_variance,VQE,7,14,7,3,342,54
greedy_phase1,54,54,0.0,1.0,True,0.0009999275207519531,E10_real_variance,VQE,7,14,7,4,442,54
commutation_phase2,54,54,0.0,1.0,True,0.00299835205078125,E10_real_variance,VQE,7,14,7,4,442,54
hybrid_phase1_2,54,54,0.0,1.0,True,0.06261515617370605,E10_real_variance,VQE,7,14,7,4,442,54
template_phase2b,54,54,0.0,1.0,True,0.0010745525360107422,E10_real_variance,VQE,7,14,7,4,442,54
greedy_phase1,33,33,0.0,0.9999999999999998,True,0.0010001659393310547,E10_real_variance,HardwareEfficient,3,15,3,0,42,33
commutation_phase2,33,33,0.0,0.9999999999999998,True,0.0019991397857666016,E10_real_variance,HardwareEfficient,3,15,3,0,42,33
hybrid_phase1_2,33,33,0.0,0.9999999999999998,True,0.01400446891784668,E10_real_variance,HardwareEfficient,3,15,3,0,42,33
template_phase2b,33,33,0.0,0.9999999999999998,True,0.0009965896606445312,E10_real_variance,HardwareEfficient,3,15,3,0,42,33
greedy_phase1,33,33,0.0,0.9999999999999998,True,0.0010175704956054688,E10_real_variance,HardwareEfficient,3,15,3,1,142,33
commutation_phase2,33,33,0.0,0.9999999999999998,True,0.0010123252868652344,E10_real_variance,HardwareEfficient,3,15,3,1,142,33
hybrid_phase1_2,33,33,0.0,0.9999999999999998,True,0.013911008834838867,E10_real_variance,HardwareEfficient,3,15,3,1,142,33
template_phase2b,33,33,0.0,0.9999999999999998,True,0.0,E10_real_variance,HardwareEfficient,3,15,3,1,142,33
greedy_phase1,33,33,0.0,0.9999999999999998,True,0.0010020732879638672,E10_real_variance,HardwareEfficient,3,15,3,2,242,33
commutation_phase2,33,33,0.0,0.9999999999999998,True,0.001081705093383789,E10_real_variance,HardwareEfficient,3,15,3,2,242,33
hybrid_phase1_2,33,33,0.0,0.9999999999999998,True,0.01409769058227539,E10_real_variance,HardwareEfficient,3,15,3,2,242,33
template_phase2b,33,33,0.0,0.9999999999999998,True,0.0,E10_real_variance,HardwareEfficient,3,15,3,2,242,33
greedy_phase1,33,33,0.0,0.9999999999999998,True,0.0010640621185302734,E10_real_variance,HardwareEfficient,3,15,3,3,342,33
commutation_phase2,33,33,0.0,0.9999999999999998,True,0.0010004043579101562,E10_real_variance,HardwareEfficient,3,15,3,3,342,33
hybrid_phase1_2,33,33,0.0,0.9999999999999998,True,0.014049291610717773,E10_real_variance,HardwareEfficient,3,15,3,3,342,33
template_phase2b,33,33,0.0,0.9999999999999998,True,0.0,E10_real_variance,HardwareEfficient,3,15,3,3,342,33
greedy_phase1,33,33,0.0,0.9999999999999998,True,0.0009844303131103516,E10_real_variance,HardwareEfficient,3,15,3,4,442,33
commutation_phase2,33,33,0.0,0.9999999999999998,True,0.001999378204345703,E10_real_variance,HardwareEfficient,3,15,3,4,442,33
hybrid_phase1_2,33,33,0.0,0.9999999999999998,True,0.013904809951782227,E10_real_variance,HardwareEfficient,3,15,3,4,442,33
template_phase2b,33,33,0.0,0.9999999999999998,True,0.0,E10_real_variance,HardwareEfficient,3,15,3,4,442,33
greedy_phase1,45,45,0.0,0.9999999999999996,True,0.0009920597076416016,E10_real_variance,HardwareEfficient,4,15,4,0,42,45
commutation_phase2,45,45,0.0,0.9999999999999996,True,0.0020210742950439453,E10_real_variance,HardwareEfficient,4,15,4,0,42,45
hybrid_phase1_2,45,45,0.0,0.9999999999999996,True,0.018999338150024414,E10_real_variance,HardwareEfficient,4,15,4,0,42,45
template_phase2b,45,45,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,4,15,4,0,42,45
greedy_phase1,45,45,0.0,0.9999999999999996,True,0.0009975433349609375,E10_real_variance,HardwareEfficient,4,15,4,1,142,45
commutation_phase2,45,45,0.0,0.9999999999999996,True,0.0020046234130859375,E10_real_variance,HardwareEfficient,4,15,4,1,142,45
hybrid_phase1_2,45,45,0.0,0.9999999999999996,True,0.01859736442565918,E10_real_variance,HardwareEfficient,4,15,4,1,142,45
template_phase2b,45,45,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,4,15,4,1,142,45
greedy_phase1,45,45,0.0,0.9999999999999996,True,0.0010001659393310547,E10_real_variance,HardwareEfficient,4,15,4,2,242,45
commutation_phase2,45,45,0.0,0.9999999999999996,True,0.0019986629486083984,E10_real_variance,HardwareEfficient,4,15,4,2,242,45
hybrid_phase1_2,45,45,0.0,0.9999999999999996,True,0.01899886131286621,E10_real_variance,HardwareEfficient,4,15,4,2,242,45
template_phase2b,45,45,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,4,15,4,2,242,45
greedy_phase1,45,45,0.0,0.9999999999999996,True,0.0009772777557373047,E10_real_variance,HardwareEfficient,4,15,4,3,342,45
commutation_phase2,45,45,0.0,0.9999999999999996,True,0.0020809173583984375,E10_real_variance,HardwareEfficient,4,15,4,3,342,45
hybrid_phase1_2,45,45,0.0,0.9999999999999996,True,0.019785642623901367,E10_real_variance,HardwareEfficient,4,15,4,3,342,45
template_phase2b,45,45,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,4,15,4,3,342,45
greedy_phase1,45,45,0.0,0.9999999999999996,True,0.0010809898376464844,E10_real_variance,HardwareEfficient,4,15,4,4,442,45
commutation_phase2,45,45,0.0,0.9999999999999996,True,0.001001119613647461,E10_real_variance,HardwareEfficient,4,15,4,4,442,45
hybrid_phase1_2,45,45,0.0,0.9999999999999996,True,0.018995285034179688,E10_real_variance,HardwareEfficient,4,15,4,4,442,45
template_phase2b,45,45,0.0,0.9999999999999996,True,0.0010139942169189453,E10_real_variance,HardwareEfficient,4,15,4,4,442,45
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.0009860992431640625,E10_real_variance,HardwareEfficient,5,15,5,0,42,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.0023336410522460938,E10_real_variance,HardwareEfficient,5,15,5,0,42,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.027517318725585938,E10_real_variance,HardwareEfficient,5,15,5,0,42,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.0009589195251464844,E10_real_variance,HardwareEfficient,5,15,5,0,42,57
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.0009906291961669922,E10_real_variance,HardwareEfficient,5,15,5,1,142,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.0030007362365722656,E10_real_variance,HardwareEfficient,5,15,5,1,142,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.026994943618774414,E10_real_variance,HardwareEfficient,5,15,5,1,142,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,5,15,5,1,142,57
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.000989675521850586,E10_real_variance,HardwareEfficient,5,15,5,2,242,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.00398707389831543,E10_real_variance,HardwareEfficient,5,15,5,2,242,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.026093482971191406,E10_real_variance,HardwareEfficient,5,15,5,2,242,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.0010499954223632812,E10_real_variance,HardwareEfficient,5,15,5,2,242,57
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,5,15,5,3,342,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.0019927024841308594,E10_real_variance,HardwareEfficient,5,15,5,3,342,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.027591228485107422,E10_real_variance,HardwareEfficient,5,15,5,3,342,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,5,15,5,3,342,57
greedy_phase1,57,57,0.0,0.9999999999999996,True,0.0009996891021728516,E10_real_variance,HardwareEfficient,5,15,5,4,442,57
commutation_phase2,57,57,0.0,0.9999999999999996,True,0.00189971923828125,E10_real_variance,HardwareEfficient,5,15,5,4,442,57
hybrid_phase1_2,57,57,0.0,0.9999999999999996,True,0.030384540557861328,E10_real_variance,HardwareEfficient,5,15,5,4,442,57
template_phase2b,57,57,0.0,0.9999999999999996,True,0.0010020732879638672,E10_real_variance,HardwareEfficient,5,15,5,4,442,57
greedy_phase1,69,69,0.0,0.9999999999999996,True,0.0009930133819580078,E10_real_variance,HardwareEfficient,6,15,6,0,42,69
commutation_phase2,69,69,0.0,0.9999999999999996,True,0.002946138381958008,E10_real_variance,HardwareEfficient,6,15,6,0,42,69
hybrid_phase1_2,69,69,0.0,0.9999999999999996,True,0.043048858642578125,E10_real_variance,HardwareEfficient,6,15,6,0,42,69
template_phase2b,69,69,0.0,0.9999999999999996,True,0.001092672348022461,E10_real_variance,HardwareEfficient,6,15,6,0,42,69
greedy_phase1,69,69,0.0,0.9999999999999996,True,0.0014069080352783203,E10_real_variance,HardwareEfficient,6,15,6,1,142,69
commutation_phase2,69,69,0.0,0.9999999999999996,True,0.003689289093017578,E10_real_variance,HardwareEfficient,6,15,6,1,142,69
hybrid_phase1_2,69,69,0.0,0.9999999999999996,True,0.04261612892150879,E10_real_variance,HardwareEfficient,6,15,6,1,142,69
template_phase2b,69,69,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,6,15,6,1,142,69
greedy_phase1,69,69,0.0,0.9999999999999996,True,0.0010004043579101562,E10_real_variance,HardwareEfficient,6,15,6,2,242,69
commutation_phase2,69,69,0.0,0.9999999999999996,True,0.0029973983764648438,E10_real_variance,HardwareEfficient,6,15,6,2,242,69
hybrid_phase1_2,69,69,0.0,0.9999999999999996,True,0.044966697692871094,E10_real_variance,HardwareEfficient,6,15,6,2,242,69
template_phase2b,69,69,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,6,15,6,2,242,69
greedy_phase1,69,69,0.0,0.9999999999999996,True,0.0009853839874267578,E10_real_variance,HardwareEfficient,6,15,6,3,342,69
commutation_phase2,69,69,0.0,0.9999999999999996,True,0.003003835678100586,E10_real_variance,HardwareEfficient,6,15,6,3,342,69
hybrid_phase1_2,69,69,0.0,0.9999999999999996,True,0.042085886001586914,E10_real_variance,HardwareEfficient,6,15,6,3,342,69
template_phase2b,69,69,0.0,0.9999999999999996,True,0.0009272098541259766,E10_real_variance,HardwareEfficient,6,15,6,3,342,69
greedy_phase1,69,69,0.0,0.9999999999999996,True,0.00099945068359375,E10_real_variance,HardwareEfficient,6,15,6,4,442,69
commutation_phase2,69,69,0.0,0.9999999999999996,True,0.003013134002685547,E10_real_variance,HardwareEfficient,6,15,6,4,442,69
hybrid_phase1_2,69,69,0.0,0.9999999999999996,True,0.04230237007141113,E10_real_variance,HardwareEfficient,6,15,6,4,442,69
template_phase2b,69,69,0.0,0.9999999999999996,True,0.0009982585906982422,E10_real_variance,HardwareEfficient,6,15,6,4,442,69
greedy_phase1,81,81,0.0,0.9999999999999996,True,0.002000570297241211,E10_real_variance,HardwareEfficient,7,15,7,0,42,81
commutation_phase2,81,81,0.0,0.9999999999999996,True,0.0029845237731933594,E10_real_variance,HardwareEfficient,7,15,7,0,42,81
hybrid_phase1_2,81,81,0.0,0.9999999999999996,True,0.08925509452819824,E10_real_variance,HardwareEfficient,7,15,7,0,42,81
template_phase2b,81,81,0.0,0.9999999999999996,True,0.0,E10_real_variance,HardwareEfficient,7,15,7,0,42,81
greedy_phase1,81,81,0.0,0.9999999999999996,True,0.0020055770874023438,E10_real_variance,HardwareEfficient,7,15,7,1,142,81
commutation_phase2,81,81,0.0,0.9999999999999996,True,0.004018306732177734,E10_real_variance,HardwareEfficient,7,15,7,1,142,81
hybrid_phase1_2,81,81,0.0,0.9999999999999996,True,0.0868065357208252,E10_real_variance,HardwareEfficient,7,15,7,1,142,81
template_phase2b,81,81,0.0,0.9999999999999996,True,0.0011034011840820312,E10_real_variance,HardwareEfficient,7,15,7,1,142,81
greedy_phase1,81,81,0.0,0.9999999999999996,True,0.0020835399627685547,E10_real_variance,HardwareEfficient,7,15,7,2,242,81
commutation_phase2,81,81,0.0,0.9999999999999996,True,0.004063606262207031,E10_real_variance,HardwareEfficient,7,15,7,2,242,81
hybrid_phase1_2,81,81,0.0,0.9999999999999996,True,0.09021902084350586,E10_real_variance,HardwareEfficient,7,15,7,2,242,81
template_phase2b,81,81,0.0,0.9999999999999996,True,0.0009679794311523438,E10_real_variance,HardwareEfficient,7,15,7,2,242,81
greedy_phase1,81,81,0.0,0.9999999999999996,True,0.0009052753448486328,E10_real_variance,HardwareEfficient,7,15,7,3,342,81
