schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,commuting_block_count,mean_block_size,max_block_size,cancellable_pair_count,mergeable_rotation_count,adjacent_commuting_pairs,commutation_enabled_inverse_pairs,structural_lower_bound,structural_upper_bound_reduction,observed_best_gate_count,observed_best_reduction,ceiling_gap,ceiling_gap_pct,best_optimizer,best_compiler,analysis_method,analysis_version,source_file,source_sha256,input_circuit_sha256,env_id,notes,seed,trial
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:27.354564+00:00,hardware_eff_8,HardwareEfficient,hardware_efficient,real_circuit_v1_full,8,8,46,32,14,0,"{""cx"":14,""ry"":16,""rz"":16}",17,2.7058823529411766,9,0,0,29,0,46,0.0,46,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,146c3e821e8145d085eb90027904fa7f60f9de8430825fefc368f5c286fa991b,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,350,41
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:29.280912+00:00,qft_9,QFT,qft,real_circuit_v1_full,9,17,45,9,36,0,"{""cp"":36,""h"":9}",38,1.1842105263157894,2,0,0,7,0,45,0.0,45,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,9914e2736eb39e0b599f319638cde70101182d036da38c8ead07f5b9ed552763,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,42
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:29.659581+00:00,ghz_9,GHZ,ghz,real_circuit_v1_full,9,9,9,1,8,0,"{""cx"":8,""h"":1}",9,1.0,1,0,0,0,0,9,0.0,9,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,d9a9382f33f5e0077624fcab487f4f38f303420896924ab8f5310c3b74d28cc6,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,43
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:30.872001+00:00,cnot_chain_9,CNOT,cnot_chain,real_circuit_v1_full,9,28,64,0,64,0,"{""cx"":64}",61,1.0491803278688525,2,32,0,3,0,0,1.0,0,1.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,8fd495b015e40d6c97d91179a614a66211a23c7a1e6c633cc5800a3bf9d09a32,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,44
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:34.243925+00:00,bv_9,Oracle,bernstein_vazirani,real_circuit_v1_full,10,9,27,22,5,0,"{""cx"":5,""h"":20,""x"":2}",7,3.857142857142857,11,0,0,20,0,27,0.0,27,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,4b094f7cf14e5a8757e4dc562ab30664154fc6753db4f3c908eff5ffdebbc1c9,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,51,45
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:36.675289+00:00,qaoa_line_9,QAOA,qaoa_line,real_circuit_v1_full,9,33,75,43,32,0,"{""cx"":32,""u"":43}",65,1.1538461538461537,2,0,0,10,0,75,0.0,75,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,f07e36afd2f6cf92fa54d52b9537bd6c59ec4cffc2db4c4fa507e399204a070b,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,151,46
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:38.734449+00:00,vqe_twolocal_9,VQE,two_local,real_circuit_v1_full,9,16,70,54,16,0,"{""cx"":16,""u"":54}",33,2.121212121212121,4,0,0,37,0,70,0.0,70,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,8d92de9039ce6a3f76f254bd38c44b512db4974ab87a5108a505cda9a0a388ee,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,251,47
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:40.292297+00:00,hardware_eff_9,HardwareEfficient,hardware_efficient,real_circuit_v1_full,9,8,52,36,16,0,"{""cx"":16,""ry"":18,""rz"":18}",19,2.736842105263158,10,0,0,33,0,52,0.0,52,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,5da3436fc8da4988e5d65c91fe6a105a1bec156e488aec1ba3b08d4ebae4126d,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,351,48
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:49.827955+00:00,qft_10,QFT,qft,real_circuit_v1_full,10,19,55,10,45,0,"{""cp"":45,""h"":10}",47,1.1702127659574468,2,0,0,8,0,55,0.0,55,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,42d8c0833c711ef5a728d7e74557b32d900a97be7f13168033922f39a90f6b39,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,49
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:51.516321+00:00,ghz_10,GHZ,ghz,real_circuit_v1_full,10,10,10,1,9,0,"{""cx"":9,""h"":1}",10,1.0,1,0,0,0,0,10,0.0,10,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,cbce15eb1526e342a1149fd321914c607bdb5358f204ea506ca9493d50922655,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,50
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:33:56.980094+00:00,cnot_chain_10,CNOT,cnot_chain,real_circuit_v1_full,10,30,72,0,72,0,"{""cx"":72}",69,1.0434782608695652,2,36,0,3,0,0,1.0,0,1.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,7493d18adbd49d0a63a0ac022363f1f97db8362fbdde0da81edaff8d4b2351ca,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,42,51
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:34:12.231682+00:00,bv_10,Oracle,bernstein_vazirani,real_circuit_v1_full,11,10,30,24,6,0,"{""cx"":6,""h"":22,""x"":2}",8,3.75,12,0,0,22,0,30,0.0,30,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,2192e95caa739ef4774fb2065285d3bd45794673c811569d81a7f1479bd2c7ea,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,52,52
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:34:22.918297+00:00,qaoa_line_10,QAOA,qaoa_line,real_circuit_v1_full,10,36,84,48,36,0,"{""cx"":36,""u"":48}",73,1.1506849315068493,2,0,0,11,0,84,0.0,84,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,c79922fbe661b48e7c1d3cd10bc68783daa4b30627793115bb2fb9fef28371ca,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,152,53
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:34:32.134248+00:00,vqe_twolocal_10,VQE,two_local,real_circuit_v1_full,10,17,78,60,18,0,"{""cx"":18,""u"":60}",37,2.108108108108108,4,0,0,41,0,78,0.0,78,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,34dc674caef1104d43bc0a3bf3a468e80959799506773cae099422c1b1632136,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,252,54
1.0.0,E13,e13_full_20260609_043322,2026-06-09T04:34:38.868501+00:00,hardware_eff_10,HardwareEfficient,hardware_efficient,real_circuit_v1_full,10,8,58,40,18,0,"{""cx"":18,""ry"":20,""rz"":20}",21,2.761904761904762,11,0,0,37,0,58,0.0,58,0.0,0.0,0.0,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,b1b0c6c11f60b22e90246ba5370919178fecfc9c62ee7431f8ca4cb5acbfd482,799e061237428552dbf7f91b4247e42396adcb1534de63a6f5a275c3d68d8b5c,e13_full_20260609_043322,upper-bound proxy; overlapping opportunities may double-count,352,55
