experiment,run_id,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,20,120,120,0.0,0.999999999999999,exact,True,0.0019991397857666016,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,20,120,120,0.0,0.999999999999999,exact,True,0.00409388542175293,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,20,120,113,0.05833333333333335,0.999999999999999,exact,True,0.02544879913330078,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,20,120,120,0.0,1.0,exact,True,0.001958131790161133,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,20,120,120,0.0,1.0,exact,True,0.004998922348022461,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,20,120,109,0.09166666666666667,0.9999999999999998,exact,True,0.02342534065246582,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,30,180,180,0.0,0.9999999999999998,exact,True,0.0010044574737548828,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,30,180,180,0.0,0.9999999999999998,exact,True,0.007008790969848633,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,30,180,162,0.09999999999999998,0.9999999999999996,exact,True,0.03501009941101074,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,30,180,180,0.0,0.9999999999999977,exact,True,0.0020110607147216797,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,30,180,180,0.0,0.9999999999999977,exact,True,0.0070035457611083984,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,30,180,169,0.061111111111111116,0.9999999999999978,exact,True,0.03741860389709473,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,30,180,180,0.0,1.0,exact,True,0.0020051002502441406,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,30,180,180,0.0,1.0,exact,True,0.006010293960571289,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,3,3,30,180,167,0.07222222222222219,0.9999999999999996,exact,True,0.038373470306396484,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,10,100,100,0.0,1.0,exact,True,0.0022821426391601562,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,10,100,100,0.0,1.0,exact,True,0.004085063934326172,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,10,100,91,0.08999999999999997,1.0,exact,True,0.02130579948425293,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,10,100,100,0.0,0.9999999999999996,exact,True,0.0010006427764892578,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,10,100,100,0.0,0.9999999999999996,exact,True,0.002998828887939453,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,10,100,98,0.020000000000000018,0.9999999999999996,exact,True,0.023905038833618164,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,10,100,94,0.06000000000000005,0.9999999999999981,exact,True,0.0020139217376708984,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,10,100,100,0.0,0.9999999999999979,exact,True,0.0029993057250976562,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,10,100,89,0.10999999999999999,0.9999999999999988,exact,True,0.021369218826293945,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,20,200,197,0.015000000000000013,1.0000000000000009,exact,True,0.003995180130004883,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,20,200,200,0.0,1.0000000000000013,exact,True,0.007146596908569336,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,20,200,180,0.09999999999999998,1.0000000000000009,exact,True,0.0451207160949707,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,20,200,200,0.0,0.9999999999999983,exact,True,0.0010058879852294922,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,20,200,200,0.0,0.9999999999999983,exact,True,0.006045341491699219,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,20,200,194,0.030000000000000027,0.9999999999999986,exact,True,0.05067586898803711,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,20,200,191,0.04500000000000004,0.9999999999999974,exact,True,0.006918191909790039,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,20,200,200,0.0,0.9999999999999974,exact,True,0.007004261016845703,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,20,200,181,0.09499999999999997,0.9999999999999977,exact,True,0.04889678955078125,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,30,300,294,0.020000000000000018,0.9999999999999991,exact,True,0.011849641799926758,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,30,300,300,0.0,0.999999999999999,exact,True,0.012022018432617188,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,30,300,273,0.08999999999999997,0.9999999999999988,exact,True,0.07116889953613281,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,30,300,297,0.010000000000000009,0.9999999999999971,exact,True,0.006691932678222656,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,30,300,298,0.00666666666666671,0.9999999999999971,exact,True,0.02011561393737793,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,30,300,283,0.05666666666666664,0.9999999999999977,exact,True,0.07823824882507324,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,30,300,285,0.050000000000000044,0.9999999999999958,exact,True,0.015989303588867188,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,30,300,300,0.0,0.9999999999999958,exact,True,0.015087366104125977,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,4,4,30,300,268,0.10666666666666669,0.9999999999999962,exact,True,0.07465815544128418,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999982,exact,True,0.0009980201721191406,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999982,exact,True,0.0039975643157958984,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,10,110,104,0.054545454545454564,0.9999999999999987,exact,True,0.028467416763305664,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,10,110,107,0.027272727272727226,0.9999999999999991,exact,True,0.0022134780883789062,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999991,exact,True,0.003098726272583008,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,10,110,100,0.09090909090909094,0.9999999999999987,exact,True,0.027966737747192383,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999998,exact,True,0.0010237693786621094,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999998,exact,True,0.003999233245849609,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,10,110,105,0.045454545454545414,0.9999999999999996,exact,True,0.025173425674438477,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999977,exact,True,0.003000020980834961,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999977,exact,True,0.007998943328857422,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,20,220,204,0.07272727272727275,0.9999999999999982,exact,True,0.06174802780151367,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,20,220,214,0.027272727272727226,0.9999999999999977,exact,True,0.0059909820556640625,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999974,exact,True,0.008089303970336914,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,20,220,198,0.09999999999999998,0.999999999999997,exact,True,0.05797863006591797,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999982,exact,True,0.0025076866149902344,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999982,exact,True,0.008998394012451172,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,20,220,211,0.040909090909090895,0.9999999999999982,exact,True,0.06020474433898926,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,30,330,327,0.009090909090909038,0.9999999999999974,exact,True,0.008005857467651367,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,30,330,330,0.0,0.9999999999999974,exact,True,0.013429641723632812,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,30,330,304,0.07878787878787874,0.9999999999999982,exact,True,0.09194517135620117,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,30,330,321,0.027272727272727226,0.9999999999999984,exact,True,0.014188528060913086,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,30,330,330,0.0,0.9999999999999987,exact,True,0.01232600212097168,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,30,330,296,0.10303030303030303,0.9999999999999979,exact,True,0.09414935111999512,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,30,330,327,0.009090909090909038,0.9999999999999979,exact,True,0.008025169372558594,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,30,330,330,0.0,0.9999999999999979,exact,True,0.011971473693847656,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,5,5,30,330,312,0.054545454545454564,0.9999999999999974,exact,True,0.09661221504211426,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,10,150,150,0.0,1.0000000000000009,exact,True,0.0010080337524414062,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,10,150,150,0.0,1.0000000000000009,exact,True,0.005994081497192383,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,10,150,143,0.046666666666666634,1.0,exact,True,0.04228496551513672,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,10,150,150,0.0,0.9999999999999978,exact,True,0.0019989013671875,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,10,150,150,0.0,0.9999999999999978,exact,True,0.005019664764404297,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,10,150,146,0.026666666666666616,0.999999999999998,exact,True,0.043770551681518555,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,10,150,150,0.0,0.9999999999999978,exact,True,0.0010001659393310547,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,10,150,150,0.0,0.9999999999999978,exact,True,0.006001949310302734,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,10,150,142,0.053333333333333344,0.999999999999998,exact,True,0.04272580146789551,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,20,300,300,0.0,1.0000000000000018,exact,True,0.0030126571655273438,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,20,300,300,0.0,1.0000000000000018,exact,True,0.010994672775268555,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,20,300,283,0.05666666666666664,1.0000000000000022,exact,True,0.09185290336608887,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,20,300,300,0.0,0.9999999999999964,exact,True,0.0029990673065185547,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,20,300,300,0.0,0.9999999999999964,exact,True,0.011175155639648438,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,20,300,287,0.043333333333333335,0.9999999999999964,exact,True,0.09404253959655762,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,20,300,297,0.010000000000000009,0.9999999999999982,exact,True,0.009508609771728516,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,20,300,300,0.0,0.9999999999999982,exact,True,0.012011289596557617,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,20,300,279,0.06999999999999995,0.9999999999999984,exact,True,0.0973362922668457,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,30,450,450,0.0,1.0,exact,True,0.005512714385986328,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,30,450,450,0.0,1.0,exact,True,0.017006874084472656,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,30,450,421,0.06444444444444442,1.0,exact,True,0.14590811729431152,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,30,450,450,0.0,0.9999999999999957,exact,True,0.005002737045288086,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,30,450,450,0.0,0.9999999999999957,exact,True,0.01582789421081543,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,30,450,428,0.04888888888888887,0.9999999999999959,exact,True,0.14800286293029785,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,30,450,447,0.00666666666666671,0.9999999999999957,exact,True,0.010001897811889648,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,30,450,448,0.004444444444444473,0.9999999999999954,exact,True,0.031243324279785156,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,6,6,30,450,417,0.07333333333333336,0.9999999999999957,exact,True,0.20248961448669434,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.0020072460174560547,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.006996870040893555,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,10,200,190,0.050000000000000044,0.9999999999999982,exact,True,0.06557106971740723,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,10,200,197,0.015000000000000013,0.9999999999999982,exact,True,0.005103588104248047,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.007086277008056641,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,10,200,188,0.06000000000000005,0.9999999999999984,exact,True,0.06587815284729004,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.003138303756713867,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.010507822036743164,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,10,200,191,0.04500000000000004,0.9999999999999973,exact,True,0.06500792503356934,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,20,400,394,0.015000000000000013,0.9999999999999978,exact,True,0.016401052474975586,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,20,400,400,0.0,0.9999999999999978,exact,True,0.01347970962524414,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,20,400,370,0.07499999999999996,0.9999999999999973,exact,True,0.13334369659423828,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,20,400,397,0.007499999999999951,0.9999999999999991,exact,True,0.009521961212158203,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,20,400,400,0.0,0.9999999999999993,exact,True,0.014995574951171875,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,20,400,378,0.05500000000000005,0.9999999999999987,exact,True,0.14250707626342773,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,20,400,400,0.0,0.9999999999999978,exact,True,0.003923177719116211,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,20,400,400,0.0,0.9999999999999978,exact,True,0.014517068862915039,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,20,400,374,0.06499999999999995,0.9999999999999973,exact,True,0.14296531677246094,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,30,600,591,0.015000000000000013,0.9999999999999964,exact,True,0.02582526206970215,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,30,600,598,0.0033333333333332993,0.9999999999999964,exact,True,0.0409693717956543,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,30,600,553,0.07833333333333337,0.9999999999999964,exact,True,0.2940397262573242,1,0
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,30,600,591,0.015000000000000013,1.0,exact,True,0.02317047119140625,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,30,600,598,0.0033333333333332993,1.0,exact,True,0.04021573066711426,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,30,600,559,0.06833333333333336,0.9999999999999987,exact,True,0.2999751567840576,2,1
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,30,600,600,0.0,0.9999999999999958,exact,True,0.006185770034790039,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,30,600,598,0.0033333333333332993,0.9999999999999958,exact,True,0.03740954399108887,3,2
E27_new_families,e27_full_20260721_040206,TrotterHamiltonian,8,8,30,600,558,0.06999999999999995,0.9999999999999951,exact,True,0.20589709281921387,3,2
E27_new_families,e27_full_20260721_040206,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.001306295394897461,2,1
E27_new_families,e27_full_20260721_040206,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0009963512420654297,2,1
E27_new_families,e27_full_20260721_040206,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,3,3,20,9,9,0.0,1.0000000000000009,exact,True,0.0015919208526611328,3,2
E27_new_families,e27_full_20260721_040206,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0010116100311279297,1,0
E27_new_families,e27_full_20260721_040206,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0009970664978027344,2,1
E27_new_families,e27_full_20260721_040206,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,3,3,30,9,9,0.0,1.0000000000000009,exact,True,0.0010085105895996094,3,2
E27_new_families,e27_full_20260721_040206,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0010738372802734375,1,0
E27_new_families,e27_full_20260721_040206,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0010051727294921875,1,0
E27_new_families,e27_full_20260721_040206,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.002078533172607422,2,1
E27_new_families,e27_full_20260721_040206,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.001001596450805664,3,2
E27_new_families,e27_full_20260721_040206,WState,4,4,10,13,13,0.0,1.0000000000000004,exact,True,0.0010004043579101562,3,2
E27_new_families,e27_full_20260721_040206,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0005049705505371094,2,1
E27_new_families,e27_full_20260721_040206,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,4,4,20,13,13,0.0,1.0000000000000004,exact,True,0.0010020732879638672,3,2
E27_new_families,e27_full_20260721_040206,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0010745525360107422,1,0
E27_new_families,e27_full_20260721_040206,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0010004043579101562,1,0
E27_new_families,e27_full_20260721_040206,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0009889602661132812,2,1
E27_new_families,e27_full_20260721_040206,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,4,4,30,13,13,0.0,1.0000000000000004,exact,True,0.0009996891021728516,3,2
E27_new_families,e27_full_20260721_040206,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0009996891021728516,1,0
E27_new_families,e27_full_20260721_040206,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0005035400390625,2,1
E27_new_families,e27_full_20260721_040206,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0009996891021728516,2,1
E27_new_families,e27_full_20260721_040206,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.0015838146209716797,3,2
E27_new_families,e27_full_20260721_040206,WState,5,5,10,17,17,0.0,1.0000000000000004,exact,True,0.002171754837036133,3,2
E27_new_families,e27_full_20260721_040206,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0010416507720947266,1,0
E27_new_families,e27_full_20260721_040206,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0011436939239501953,1,0
E27_new_families,e27_full_20260721_040206,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0010085105895996094,2,1
E27_new_families,e27_full_20260721_040206,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0009961128234863281,2,1
E27_new_families,e27_full_20260721_040206,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0009942054748535156,3,2
E27_new_families,e27_full_20260721_040206,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,5,5,20,17,17,0.0,1.0000000000000004,exact,True,0.0019953250885009766,3,2
E27_new_families,e27_full_20260721_040206,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040206,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.001998424530029297,1,0
E27_new_families,e27_full_20260721_040206,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040206,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.00099945068359375,2,1
E27_new_families,e27_full_20260721_040206,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0022802352905273438,2,1
E27_new_families,e27_full_20260721_040206,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040206,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.001077890396118164,3,2
E27_new_families,e27_full_20260721_040206,WState,5,5,30,17,17,0.0,1.0000000000000004,exact,True,0.0010178089141845703,3,2
