experiment,run_id,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,6,6,30,244,244,0.0,0.9999999999999624,exact,True,0.011368513107299805,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.02950596809387207,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.0030775070190429688,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,6,6,30,244,244,0.0,0.9999999999999624,exact,True,0.010135889053344727,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,6,6,30,244,124,0.4918032786885246,0.9999999999999819,exact,True,0.029585599899291992,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,8,8,10,86,86,0.0,0.9999999999999867,exact,True,0.004000663757324219,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.012505531311035156,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.0010058879852294922,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,8,8,10,86,86,0.0,0.9999999999999867,exact,True,0.005359649658203125,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.011703252792358398,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.0,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,8,8,10,86,86,0.0,0.9999999999999867,exact,True,0.0030956268310546875,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,8,8,10,86,46,0.4651162790697675,0.9999999999999931,exact,True,0.012003660202026367,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.002000570297241211,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,8,8,20,166,166,0.0,0.999999999999975,exact,True,0.006094217300415039,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.023694992065429688,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.0010004043579101562,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,8,8,20,166,166,0.0,0.999999999999975,exact,True,0.007048845291137695,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.021622419357299805,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.0010843276977539062,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,8,8,20,166,166,0.0,0.999999999999975,exact,True,0.006646633148193359,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,8,8,20,166,86,0.4819277108433735,0.9999999999999867,exact,True,0.023409128189086914,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.002084493637084961,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,8,8,30,246,246,0.0,0.9999999999999619,exact,True,0.01009058952331543,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.03144979476928711,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.002009868621826172,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,8,8,30,246,246,0.0,0.9999999999999619,exact,True,0.009842395782470703,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.03354501724243164,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.0020024776458740234,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,RepetitionCode,8,8,30,246,246,0.0,0.9999999999999619,exact,True,0.00946950912475586,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,RepetitionCode,8,8,30,246,126,0.4878048780487805,0.9999999999999817,exact,True,0.032004594802856445,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,3,3,10,60,60,0.0,1.0,exact,True,0.0010068416595458984,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,3,3,10,60,60,0.0,1.0,exact,True,0.002012968063354492,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,3,3,10,60,55,0.08333333333333337,1.0,exact,True,0.010995626449584961,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,3,3,10,60,60,0.0,0.9999999999999992,exact,True,0.0009181499481201172,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,3,3,10,60,60,0.0,0.9999999999999992,exact,True,0.0019919872283935547,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,3,3,10,60,55,0.08333333333333337,0.9999999999999992,exact,True,0.010297298431396484,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,3,3,10,60,60,0.0,1.0,exact,True,0.001203775405883789,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,3,3,10,60,60,0.0,1.0,exact,True,0.002018451690673828,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,3,3,10,60,54,0.09999999999999998,1.0,exact,True,0.009313583374023438,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,3,3,20,120,120,0.0,0.9999999999999998,exact,True,0.0010008811950683594,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,3,3,20,120,120,0.0,0.9999999999999998,exact,True,0.00508570671081543,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,3,3,20,120,110,0.08333333333333337,1.0,exact,True,0.02170586585998535,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,3,3,20,120,120,0.0,0.999999999999999,exact,True,0.001995563507080078,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,3,3,20,120,120,0.0,0.999999999999999,exact,True,0.004004478454589844,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,3,3,20,120,113,0.05833333333333335,0.999999999999999,exact,True,0.027785062789916992,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,3,3,20,120,120,0.0,1.0,exact,True,0.0010023117065429688,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,3,3,20,120,120,0.0,1.0,exact,True,0.004296064376831055,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,3,3,20,120,109,0.09166666666666667,0.9999999999999998,exact,True,0.022145509719848633,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,3,3,30,180,180,0.0,0.9999999999999998,exact,True,0.0022852420806884766,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,3,3,30,180,180,0.0,0.9999999999999998,exact,True,0.00791168212890625,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,3,3,30,180,162,0.09999999999999998,0.9999999999999996,exact,True,0.03616929054260254,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,3,3,30,180,180,0.0,0.9999999999999977,exact,True,0.0019991397857666016,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,3,3,30,180,180,0.0,0.9999999999999977,exact,True,0.006085395812988281,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,3,3,30,180,169,0.061111111111111116,0.9999999999999978,exact,True,0.03646039962768555,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,3,3,30,180,180,0.0,1.0,exact,True,0.001997232437133789,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,3,3,30,180,180,0.0,1.0,exact,True,0.007081747055053711,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,3,3,30,180,167,0.07222222222222219,0.9999999999999996,exact,True,0.03717780113220215,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,4,4,10,100,100,0.0,1.0,exact,True,0.0022890567779541016,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,4,4,10,100,100,0.0,1.0,exact,True,0.0030078887939453125,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,4,4,10,100,91,0.08999999999999997,1.0,exact,True,0.020885944366455078,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,4,4,10,100,100,0.0,0.9999999999999996,exact,True,0.0010046958923339844,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,4,4,10,100,100,0.0,0.9999999999999996,exact,True,0.0033075809478759766,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,4,4,10,100,98,0.020000000000000018,0.9999999999999996,exact,True,0.02402520179748535,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,4,4,10,100,94,0.06000000000000005,0.9999999999999981,exact,True,0.0022432804107666016,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,4,4,10,100,100,0.0,0.9999999999999979,exact,True,0.003011941909790039,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,4,4,10,100,89,0.10999999999999999,0.9999999999999988,exact,True,0.02002429962158203,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,4,4,20,200,197,0.015000000000000013,1.0000000000000009,exact,True,0.004297733306884766,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,4,4,20,200,200,0.0,1.0000000000000013,exact,True,0.007379293441772461,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,4,4,20,200,180,0.09999999999999998,1.0000000000000009,exact,True,0.046651601791381836,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,4,4,20,200,200,0.0,0.9999999999999983,exact,True,0.001999378204345703,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,4,4,20,200,200,0.0,0.9999999999999983,exact,True,0.008231163024902344,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,4,4,20,200,194,0.030000000000000027,0.9999999999999986,exact,True,0.04792499542236328,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,4,4,20,200,191,0.04500000000000004,0.9999999999999974,exact,True,0.007005453109741211,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,4,4,20,200,200,0.0,0.9999999999999974,exact,True,0.007399082183837891,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,4,4,20,200,181,0.09499999999999997,0.9999999999999977,exact,True,0.04677772521972656,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,4,4,30,300,294,0.020000000000000018,0.9999999999999991,exact,True,0.009079694747924805,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,4,4,30,300,300,0.0,0.999999999999999,exact,True,0.011008739471435547,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,4,4,30,300,273,0.08999999999999997,0.9999999999999988,exact,True,0.07059335708618164,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,4,4,30,300,297,0.010000000000000009,0.9999999999999971,exact,True,0.006239414215087891,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,4,4,30,300,298,0.00666666666666671,0.9999999999999971,exact,True,0.02202892303466797,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,4,4,30,300,283,0.05666666666666664,0.9999999999999977,exact,True,0.0754404067993164,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,4,4,30,300,285,0.050000000000000044,0.9999999999999958,exact,True,0.015072822570800781,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,4,4,30,300,300,0.0,0.9999999999999958,exact,True,0.010445117950439453,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,4,4,30,300,268,0.10666666666666669,0.9999999999999962,exact,True,0.07363510131835938,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999982,exact,True,0.0010006427764892578,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999982,exact,True,0.003999233245849609,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,5,5,10,110,104,0.054545454545454564,0.9999999999999987,exact,True,0.029213666915893555,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,5,5,10,110,107,0.027272727272727226,0.9999999999999991,exact,True,0.0019936561584472656,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999991,exact,True,0.004095315933227539,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,5,5,10,110,100,0.09090909090909094,0.9999999999999987,exact,True,0.028054237365722656,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999998,exact,True,0.0011661052703857422,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,5,5,10,110,110,0.0,0.9999999999999998,exact,True,0.002997875213623047,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,5,5,10,110,105,0.045454545454545414,0.9999999999999996,exact,True,0.0274350643157959,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999977,exact,True,0.0021140575408935547,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999977,exact,True,0.00811624526977539,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,5,5,20,220,204,0.07272727272727275,0.9999999999999982,exact,True,0.05887293815612793,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,5,5,20,220,214,0.027272727272727226,0.9999999999999977,exact,True,0.005772113800048828,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999974,exact,True,0.007956266403198242,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,5,5,20,220,198,0.09999999999999998,0.999999999999997,exact,True,0.05858755111694336,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999982,exact,True,0.0026078224182128906,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,5,5,20,220,220,0.0,0.9999999999999982,exact,True,0.007779359817504883,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,5,5,20,220,211,0.040909090909090895,0.9999999999999982,exact,True,0.06347155570983887,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,5,5,30,330,327,0.009090909090909038,0.9999999999999974,exact,True,0.010002613067626953,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,5,5,30,330,330,0.0,0.9999999999999974,exact,True,0.012003898620605469,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,5,5,30,330,304,0.07878787878787874,0.9999999999999982,exact,True,0.09401154518127441,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,5,5,30,330,321,0.027272727272727226,0.9999999999999984,exact,True,0.013275623321533203,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,5,5,30,330,330,0.0,0.9999999999999987,exact,True,0.012274026870727539,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,5,5,30,330,296,0.10303030303030303,0.9999999999999979,exact,True,0.09337735176086426,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,5,5,30,330,327,0.009090909090909038,0.9999999999999979,exact,True,0.007917165756225586,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,5,5,30,330,330,0.0,0.9999999999999979,exact,True,0.01200246810913086,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,5,5,30,330,312,0.054545454545454564,0.9999999999999974,exact,True,0.09488677978515625,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,6,6,10,150,150,0.0,1.0000000000000009,exact,True,0.0019211769104003906,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,6,6,10,150,150,0.0,1.0000000000000009,exact,True,0.005916118621826172,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,6,6,10,150,143,0.046666666666666634,1.0,exact,True,0.04289436340332031,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,6,6,10,150,150,0.0,0.9999999999999978,exact,True,0.0010080337524414062,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,6,6,10,150,150,0.0,0.9999999999999978,exact,True,0.00512385368347168,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,6,6,10,150,146,0.026666666666666616,0.999999999999998,exact,True,0.04791879653930664,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,6,6,10,150,150,0.0,0.9999999999999978,exact,True,0.001997709274291992,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,6,6,10,150,150,0.0,0.9999999999999978,exact,True,0.0049860477447509766,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,6,6,10,150,142,0.053333333333333344,0.999999999999998,exact,True,0.04177284240722656,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,6,6,20,300,300,0.0,1.0000000000000018,exact,True,0.0030007362365722656,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,6,6,20,300,300,0.0,1.0000000000000018,exact,True,0.012914896011352539,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,6,6,20,300,283,0.05666666666666664,1.0000000000000022,exact,True,0.10432147979736328,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,6,6,20,300,300,0.0,0.9999999999999964,exact,True,0.003022909164428711,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,6,6,20,300,300,0.0,0.9999999999999964,exact,True,0.012018680572509766,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,6,6,20,300,287,0.043333333333333335,0.9999999999999964,exact,True,0.09044528007507324,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,6,6,20,300,297,0.010000000000000009,0.9999999999999982,exact,True,0.00699615478515625,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,6,6,20,300,300,0.0,0.9999999999999982,exact,True,0.011090755462646484,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,6,6,20,300,279,0.06999999999999995,0.9999999999999984,exact,True,0.09204673767089844,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,6,6,30,450,450,0.0,1.0,exact,True,0.0050008296966552734,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,6,6,30,450,450,0.0,1.0,exact,True,0.019075393676757812,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,6,6,30,450,421,0.06444444444444442,1.0,exact,True,0.13959431648254395,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,6,6,30,450,450,0.0,0.9999999999999957,exact,True,0.003999471664428711,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,6,6,30,450,450,0.0,0.9999999999999957,exact,True,0.015729188919067383,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,6,6,30,450,428,0.04888888888888887,0.9999999999999959,exact,True,0.14214754104614258,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,6,6,30,450,447,0.00666666666666671,0.9999999999999957,exact,True,0.011123418807983398,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,6,6,30,450,448,0.004444444444444473,0.9999999999999954,exact,True,0.02971196174621582,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,6,6,30,450,417,0.07333333333333336,0.9999999999999957,exact,True,0.19713211059570312,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.0023009777069091797,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.006998777389526367,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,8,8,10,200,190,0.050000000000000044,0.9999999999999982,exact,True,0.06448745727539062,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,8,8,10,200,197,0.015000000000000013,0.9999999999999982,exact,True,0.004078388214111328,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.007049560546875,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,8,8,10,200,188,0.06000000000000005,0.9999999999999984,exact,True,0.06413626670837402,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.002999544143676758,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,8,8,10,200,200,0.0,0.9999999999999982,exact,True,0.006362438201904297,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,8,8,10,200,191,0.04500000000000004,0.9999999999999973,exact,True,0.06505799293518066,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,8,8,20,400,394,0.015000000000000013,0.9999999999999978,exact,True,0.012916803359985352,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,8,8,20,400,400,0.0,0.9999999999999978,exact,True,0.013921499252319336,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,8,8,20,400,370,0.07499999999999996,0.9999999999999973,exact,True,0.13778328895568848,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,8,8,20,400,397,0.007499999999999951,0.9999999999999991,exact,True,0.007501363754272461,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,8,8,20,400,400,0.0,0.9999999999999993,exact,True,0.014380216598510742,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,8,8,20,400,378,0.05500000000000005,0.9999999999999987,exact,True,0.1389636993408203,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,8,8,20,400,400,0.0,0.9999999999999978,exact,True,0.0039904117584228516,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,8,8,20,400,400,0.0,0.9999999999999978,exact,True,0.015372276306152344,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,8,8,20,400,374,0.06499999999999995,0.9999999999999973,exact,True,0.13817286491394043,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,8,8,30,600,591,0.015000000000000013,0.9999999999999964,exact,True,0.023760080337524414,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,8,8,30,600,598,0.0033333333333332993,0.9999999999999964,exact,True,0.039765357971191406,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,8,8,30,600,553,0.07833333333333337,0.9999999999999964,exact,True,0.28946399688720703,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,8,8,30,600,591,0.015000000000000013,1.0,exact,True,0.024379253387451172,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,8,8,30,600,598,0.0033333333333332993,1.0,exact,True,0.038860321044921875,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,8,8,30,600,559,0.06833333333333336,0.9999999999999987,exact,True,0.30893445014953613,2,1
E27_new_families,e27_full_20260721_040333,greedy_phase1,TrotterHamiltonian,8,8,30,600,600,0.0,0.9999999999999958,exact,True,0.0070002079010009766,3,2
E27_new_families,e27_full_20260721_040333,commutation_phase2a,TrotterHamiltonian,8,8,30,600,598,0.0033333333333332993,0.9999999999999958,exact,True,0.035593509674072266,3,2
E27_new_families,e27_full_20260721_040333,template_phase2b,TrotterHamiltonian,8,8,30,600,558,0.06999999999999995,0.9999999999999951,exact,True,0.20819854736328125,3,2
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0008988380432128906,1,0
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,1,0
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0010755062103271484,1,0
E27_new_families,e27_full_20260721_040333,greedy_phase1,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,commutation_phase2a,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.0,2,1
E27_new_families,e27_full_20260721_040333,template_phase2b,WState,3,3,10,9,9,0.0,1.0000000000000009,exact,True,0.00099945068359375,2,1
