semantic_cell_id,input_circuit_sha256,listing_model,rule_set,window_gates,successful_budget_count,formal_success_rows_bound,qpy_sha256,declared_qubits,ancilla_qubits,active_qubits_static,logical_gate_count,logical_depth,multi_qubit_gate_count,two_qubit_gate_count,measurement_count,reset_count,swap_count,toffoli_ccz_count,logical_t_tdg_count,two_qubit_depth,logical_t_tdg_layer_depth,interaction_graph_pair_edges,interaction_graph_density,contains_non_clifford_t_operations
145a84cc36c9630ae21168730a750ff2d966274f28beed7c5c081ef943cbe803,50b8786b19b903fee03c7d549eeadd02f826e61a98ec20ccfe13816a21e87930,WCL,COMMUTATION_ONLY,4,3,3,cabc9078535f5037e12a05fb4d0b4974bf9a0f88285e0c2b8572daa2c62a2741,8,0,8,1114,756,438,438,0,0,0,0,232,339,159,25,0.8928571428571429,True
1471ba549692677db427747ee96c0246c266337260fbd9ee15d7739622e63168,469f3c49f6eef6fbc27961be39affa9dd7a346b81fe5a14dbe7113d65cab2cb2,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,4,3,3,75002ea43f882dccbd710284b13cdad347c48ceec1c99f52076157a416e65eb0,6,0,6,29,8,5,5,0,0,0,0,0,3,0,4,0.26666666666666666,True
14878d8bd3c9a92c008bbfa0565ecec4109684f735456b941bfae63bd29dfaea,1d4853bca63144935eeb81d785f652a95967ee4e4ffe44f0b753e62a72490a87,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,ebbd75c7cace4bd4873cef4bb1f95217f538b1a91a05e03f7899fc1c8cea4b05,6,0,6,52,26,29,29,0,0,0,0,0,16,0,11,0.7333333333333333,True
14a72310c8c0c553a6300e635beb6d9a9861e9dc0dcbfe647544115662dc4d9b,f82545ab8dd2e124bb20b12a2943a1f6d29666837c03c9275f4c803dc1929c72,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,4,3,3,3b428e02171c359397e823cef022148ff3e63e1f9af9ba4d1c84cfc0e580948a,5,0,4,12,6,2,2,0,0,0,0,0,2,0,2,0.2,False
14b71822ecb8c6beaac82f7174bd63151e9ed267f12b6bdadb2c793d476e97ac,27c1cdf3eda94e12894f67e152b42d888e3e26b135a7921a2ff59c204f99788d,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,64,3,3,34c272d4fa155d8a9516d7f22abf0152eb3684f4b51bafb49a65141e2f9d4252,9,0,4,13,7,3,3,0,0,0,0,0,3,0,3,0.08333333333333333,False
14bc09e4037609b3a45bc02e28a61027460b887f9641a62a7e03809e2de6e8f1,1d4853bca63144935eeb81d785f652a95967ee4e4ffe44f0b753e62a72490a87,LBL,COMMUTATION_ONLY,4,3,3,d7feb1f37d3767ce76e0a7741e4c4fb55c08662bc5ac4daa7705bd0404d23cee,6,0,6,58,28,29,29,0,0,0,0,0,16,0,11,0.7333333333333333,True
14bf798b99734e9d97b1fb8f193c74a02aa1a09ee58e6f629f73d4f76175b28b,1f7ce6e1ac59964310bdbd87991235d720efcce0cd2bcfa26c140ef95e59e2e8,WCL,COMMUTATION_ONLY,64,3,3,39a257ef1adfd87e2bb1620558cb27ba187aa46dd5841f715839ad649f39174b,4,0,4,22,8,6,6,0,0,0,0,0,4,0,3,0.5,True
14bfa986ddb7cdac10d8c0a59e911ffa295db9307e3ce5999b1b017f740f3c39,b2f83603b76f95e86e3b51898d6ea360adf3a62f51aa296baf0178913d4108b2,LBL,COMMUTATION_PLUS_TEMPLATES,4,3,3,7d00779e7ad8a5b4755e389db2930e74815854978526a89fa0184343f96030ca,8,0,8,36,15,28,28,0,0,0,0,0,13,0,28,1.0,True
14c0d295e4b2bd44e3a8cf0df4cb3150edf8a5ca4766acae74eec8c3199ea29b,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,4,3,3,f2f9913edff0274638f79e9703d0f04c0b4593f01b43bdbdad9303cbeb7e2354,8,0,8,11,9,7,7,0,0,0,0,0,7,0,7,0.25,False
14c0f2337ccc7327d34654771887d549a5fc4bab2369335aea03bf669bdfff56,52fa838edc0ec27d2776b0f16823e23c9dd0d9fcbc80dde3c63633de21d71851,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,4,3,3,d8c124af90629f197155cfd91fe896658a04d9d1cece433c07cb72d8f35479d1,8,0,8,9,9,7,7,0,0,0,0,0,7,0,7,0.25,False
14c1117baa07171e4923006ed7e5885fa61b07d5f338e3bf8a81aaf479534a6f,8b29e59e3a39db333187ef02a279d7723f487d94b438e8e97ce4d73eab48b4e8,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,9c9729274a920b4af0220218993d93885afdde0e4a68a931dea660cab3b1b56c,4,0,3,14,8,3,3,0,0,0,0,0,3,0,2,0.3333333333333333,False
14d7b2b717142262062606f19ca74ac6446895fad0a1c53ecb37ceca79722606,03eaab10a83e1dfeb034fd7582bcf4a2ea7fa5b71a897818b9064ad6fb621c5a,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,16,3,3,41bbbd0d841d8e7c701da72f226300cfefe881aa76f718de3bb9ae7cf73e49dc,6,0,6,52,26,29,29,0,0,0,0,0,16,0,11,0.7333333333333333,True
14ec70c9f19a629461f84052e17b6da7a0bd0fb114eadffacc74cbf0e7550bb6,2d043f6785f08c83f853dfb793626cfb8e1e5c2265f0d61dc52cab5049ee4b4d,WCL,COMMUTATION_ONLY,64,3,3,58e687ded06754f41a0b4a1321a161c29516da1885df5a820dfa3269559bf39d,8,0,8,62,15,14,14,0,0,0,0,0,9,0,7,0.25,True
14f38132ba1a9e17ee5d91549cdf2abe2e640dda36c07a616f95eb073efb2d2e,84d3281e5151bde9af2a7cc3de51f55b2dd2cfb8283f989bef5f9482034a8a54,WCL,COMMUTATION_ONLY,64,3,3,a50c3b865ff2614e8eb0ca38028fd436cd2a2cc5487b0bc85e8fa483e89f2e59,6,0,6,52,26,29,29,0,0,0,0,0,16,0,11,0.7333333333333333,True
14f3f433e83c1d69409dea5b36356a810b57e2b27bf4a484453767b6f25f2823,f5218a03ce51439316bb3e4b2f5acfecbedb82b79c39fa380d33bec3ad235abe,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,64,3,3,f401520cb753f6064a3195ed1edfacc6daf4a867cfb3a83004a3f9d71c9ed499,4,0,4,272,189,95,95,0,0,0,0,0,94,0,6,1.0,True
14f9b2f4571094938bedde653c9cb8f97e9ffc069e0fa660265d67ba6efa6b87,998d28f393fb6fe8a78d18a2436597cf82c17978859d430e5e43e089471944d1,LBL,COMMUTATION_PLUS_TEMPLATES,64,3,3,836041876a8c7cb1811d5f73147351ee98dece463a32c2b4eaa1ee52dfa70ecf,7,0,7,3730,2615,1590,1584,0,0,0,6,678,1242,474,21,1.0,True
14f9ec76aa9c0e83c547fc45c359f8971deae22337e688c032bdccff7fe441c9,a16dbe89e98ec8eef49995c9edecf7e520b6fce018b74c0aa8248506ead433db,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,6bfb4e1bbc0bc4e0750a7ae898eb1b8b5f44b9b02746e6750e2b17283870e50c,7,0,7,9,8,6,6,0,0,0,0,0,6,0,6,0.2857142857142857,False
150e7e3ca6f8e85f493d3a7b8480413ec664f986cdb6a0ad9142dce034f1f191,b81e1fce8a1444d85177c6bc7af38bad39960f4060e55d08611f399ee4619722,LBL,COMMUTATION_ONLY,64,3,3,56e5ea4373bf5fa99de1f23d771f4e34e6936eb61a22127809aaa9278b113310,5,0,3,10,6,2,2,0,0,0,0,0,2,0,2,0.2,False
15122c9e201b36220b205ad761203b8dee798761ce100cbc4fda0103d591ab52,7b4fd106d73016d705a5586e9b761915a1ae550e15f90ea6ef09404df6cc4937,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,5fd2116bb50a78918017bf4a53a556255d03605890c0e486ae0a3e619494ae07,8,0,8,46,8,14,14,0,0,0,0,0,4,0,7,0.25,True
1516f2bb0c52b66697130d61bd8b8eff21d54da19cdbcfbbc321597285369bce,a8fb890216921697e75dec718450347728fa67236e477ce8e39377128e6df537,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,613dcd09e640bc2d427c0fca1103c5b4d091801fb55557b2f6df024b42a56f4b,6,0,6,432,299,166,166,0,0,0,0,96,138,64,15,1.0,True
1521df7a653b19feace3b7aefb1104cf6c7a97de61f22048afd612accbb4afa7,b72eb04aad8622c714692f86379ddbd86e546720b70e03867b27fc5229606036,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,16,3,3,dd472b7e90f0d3c5e4ed702312710628aab3f05865066ded1eea8187ed96bc54,6,0,4,13,7,3,3,0,0,0,0,0,3,0,3,0.2,False
1524ba93dd80f7ab08e260989ee73ceb3d16bd582b932da1d51f6c079433ba74,3f042fa9b9dbce7185f41afba08f1499752dc0e6949614c29d69df95229d96bd,WCL,COMMUTATION_ONLY,64,3,3,92f2b87ef1703059a0484f75792414abec377780dd0bdab67f1f85d22cd85e03,7,0,7,9,8,6,6,0,0,0,0,0,6,0,6,0.2857142857142857,False
152dbcceb4fb8a5260b314522cf8ce631cedd8e7f8e773f15eff9a3b87be9866,e088528b02a19eec385f62f0fcc85a3229fa96910264b09991adb2dcc6fd3870,LBL,COMMUTATION_PLUS_TEMPLATES,4,3,3,d19b3bb1900f5f0200d63d25aeee0bd2fdb94629f280897f9bda02a9267ec66c,6,0,6,46,13,10,10,0,0,0,0,0,7,0,5,0.3333333333333333,True
1539c80b49a7ee5a9590c4b1d2d9390d064187a9178e855e69c2bddebe8d1b47,db73dc3dec7c024cc43e6fa9f7009bc8675da1af254d45987392008ad0a477b4,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,4,3,3,eb6fb55a20b535392f3aa06d4625b9cb9f20fa2cb0e3778f45daa3bb451d2f99,4,0,4,30,11,6,6,0,0,0,0,0,5,0,3,0.5,True
154a2da2a18f3577f652a97ded3a468d5dc561e7532669bd4bda1e213b7c84bc,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,WCL,COMMUTATION_ONLY,4,3,3,a2b9ee7fb0e6aed796ad89bd4e21dcbda285cf353221fadc9c810e4eaddd2e50,4,0,4,22,9,4,4,0,0,0,0,0,4,0,3,0.5,False
154b97a3ef4b10b4aa4ea37b2f1fb3bff7f50d164ee8b720e80b54c00af91be9,c15ccd1efbe0b71c21464e888a978afbe6b6cf006bd895873c7d9b8e51efbaf0,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,903689bf9bc14ba19231d6d88dce1880ee36860560d6f4ea5bfeb5de14951d4f,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False
1560446cf0582aab54b0bc4b71bce67f70223552e02dfacb68896f5632c796b4,4ac2702c1b96c4bb94104c83ed1f70861d0f3fced7f279ffff33418db3943556,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,ff60f3cd549cd31249e0623207530dd970db8cd9cb1630a7561ddd527ae0dfee,4,0,4,14,5,2,2,0,0,0,0,0,2,0,2,0.3333333333333333,True
15633dc125ab2b4664cae17915f7adacdb5488bdb3c10e2bdca1bbc72ed71260,83c7c3f2143beb462726dd5669eb691fae0cabe693debd1cd6c9926ec8aac05b,WCL,COMMUTATION_ONLY,16,3,3,809c899d28f612d7eddc28b3483afa0ccd081d8c3e4478045b7305a882748bcf,6,0,6,25,9,4,4,0,0,0,0,0,3,0,2,0.13333333333333333,False
156a2248150cbd48948d0120944169483393aae07fcc4c609a2a67ffd99ea535,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,b2b6604396a3530ff7e1641d62c5166a70610abe24251835b3b975874a957a22,6,0,6,6,6,5,5,0,0,0,0,0,5,0,5,0.3333333333333333,False
1570ecb452ca8d2323a62aba345582224e99102f840dbed06c7ea613f9426108,ace916e35582c95d21da984fde2d1f6a3536707d59739f448aeda811b215f37b,LBL,COMMUTATION_PLUS_TEMPLATES,64,3,3,859dc9f3eeaf27a1e0428947d9ecfe72bbaadb73023fe90ebdfbc83adb5a2524,6,0,6,48,24,20,20,0,0,0,0,0,14,0,5,0.3333333333333333,True
15780364e709c01c022e8ce658c1303a8e9a0ce04c6ab503c6c937f987c048cc,aef180d7cfe4026d3e6db4acce1baa759ce2591ce74fa6b84d10d2c6bd83dc03,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,de3131f2502300abdfaf402a66e99c32ef8e7755b143947eb792e1e25b5b0c3f,6,0,6,46,13,10,10,0,0,0,0,0,7,0,5,0.3333333333333333,True
157ba5e01f3ab4ddcc0d0a23e6c96b0a84cb05a225cffd53cbcad195342671ef,572ced8466222c9cce73f7c74264b2354fd93bd719eafb0290bc144dcb80224f,LBL,COMMUTATION_PLUS_TEMPLATES,4,3,3,9961f4f3bdfa1f40c1d9df78d47519dd9a85fee222041eb1522884c28a137e70,6,0,6,58,28,29,29,0,0,0,0,0,16,0,11,0.7333333333333333,True
157c3bbb2aaacf370f5dc384a2471a1de148ff97a0b21aacdb139d7d22679b1f,8e6db4fdd8b1e74adfbeaf694b8f894260e2dc63ceccc8e39646673ee43949df,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,b060f108cbfd503cddbece6b9e3327ad0af12a2d508162c4052276f75daae9dc,6,0,6,48,24,20,20,0,0,0,0,0,14,0,5,0.3333333333333333,True
158aec0d678cfe20b3bd77ab78a76506e4621ea1713536ec6fb48ecc532195f1,0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,8dd95919355ef1e5fd2c438fe018ade0f2534b7cf3af21f1e028298b7e607d1a,4,0,4,13,4,1,1,0,0,0,0,0,1,0,1,0.16666666666666666,True
1593b5329cc4134b334072c01955411411bd6b02b926a0dc5261dac5c0a2a733,fdae7380efaf259898d620665d1e44cd04b23f73bf766b851f7195de78f58d9d,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,1b87a3a9946751abc1edef9e56b6868704f058a073b720c2f18f3e23f5ff3e4e,4,0,4,21,10,7,7,0,0,0,0,0,6,0,3,0.5,False
15992396a1c2bd8319ccb5ceb024db460a051175b03a762dc6fd32231c7894bc,495bef64d81542b62d65ea7f3ea2f68c15fd96f817571830c26016e760cb0b20,LBL,COMMUTATION_ONLY,64,3,3,70289c2bd4cc8492b9d4835dcad8b8b98800d495f8caa08d682b795d59fb057c,8,0,8,10,9,7,7,0,0,0,0,0,7,0,7,0.25,False
15a0ede6d29a79e8d319c5643cf7ea501d4720d67a121511be4f480f188860ae,0639b3b3f7a5228332fd6ea0cb7de6e464b224d886d779e81c774cab81bfce25,WCL,COMMUTATION_ONLY,64,3,3,004f082aec232b78fb80d5b15efe3b38b2842659c8cad220c5b60601269e47fb,7,0,7,10,7,10,4,0,0,0,6,0,2,0,12,0.5714285714285714,True
15a34a9c645b89188a53917473a049e298d35427b6f52dbfed3a077d70e120ed,c838d74688b6214d2871ed53c97174482edaa079269b7f347a8a6bf095e67a70,WCL,COMMUTATION_ONLY,64,3,3,abe01d37ff2d7e2fed0e9a443cbe035163584ce86c3a6f9131b6242494069172,4,0,4,30,18,12,12,0,0,0,0,0,10,0,3,0.5,True
15ab69ab9764e869f0c48f9c6861d8d2f0e74056102ec807e55b3b6bdd3bacab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,64,3,3,27b623ed7a746423aa46ddefbab53ec0b949e993408781935a09307930541c3d,4,0,4,6,6,5,2,0,0,0,3,0,2,0,6,1.0,True
15aeb42f272c061b63aa73e6dc610f00c1fd5d99f045922c2b68cfb9002b62e6,914e1499c292081bdc75f6dcd9813bbb7b2085fe470253f7000b70ace6ba61c9,WCL,COMMUTATION_PLUS_TEMPLATES,64,3,3,59c1e2ec7ddc41a3c89cbeea2977c74b2ad81c016c16b4571ba8b40f3a4f8447,8,0,8,66,30,28,28,0,0,0,0,0,18,0,7,0.25,True
15bb5cb21edb43c1b637044019ce0e740686b6a594e8eb03169820d50453b37d,350c8060ffd6c0e538db61490c774b4be2c7b6e47f358cfe7277cbb05914efda,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,4,3,3,2e4cd4e57f7f53db7f685c42b9ed6078d877bbe2260a6b889e980aaa1bb41af0,6,0,6,46,13,10,10,0,0,0,0,0,7,0,5,0.3333333333333333,True
15bcc01bb1843e712122522a310632c13cd977ddd088c34e56ec292eae3a1bdf,8fe6a04fb57130ecbb92ca64358dee1b21d52ec1cfd3a2ce2f134a6345166151,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,f602100bb6c44e32c10ce18da13ca42bef08046661aca041a5f6708ba7ccc19a,4,0,3,4,4,2,2,0,0,0,0,0,2,0,2,0.3333333333333333,False
15c05e06db8a17d614a6f6217b1ebfba0b641271d8f5e19f9d4d8abdad5dfc96,834aeb4ed3be004b7a0b3e681d43de66de6de8f35a5e9fb1bfa818d7b959284b,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,16,3,3,69aaf8e8ff691722fe26eda06d8feaff1efdd761481fb85c06fa7229f91c64ac,8,0,8,62,15,14,14,0,0,0,0,0,9,0,7,0.25,True
15c6bb94d52f67ba90069b737a51ae5aeecf44425a04344d62fac29334aaad81,350c8060ffd6c0e538db61490c774b4be2c7b6e47f358cfe7277cbb05914efda,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,64,3,3,2e4cd4e57f7f53db7f685c42b9ed6078d877bbe2260a6b889e980aaa1bb41af0,6,0,6,46,13,10,10,0,0,0,0,0,7,0,5,0.3333333333333333,True
15da2616e54f77a28eb864bad62c6ddde566bc6599dc444328e536c93d121323,b48696525dc16ace3d17f7656e6602f2710e54d030274a737712c3dc966a5f93,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,16,3,3,dc53bfad61b73e7d56b4d4e78ee59bf55346ab40cfcb3542b26e79ac631b7d60,7,0,7,3776,2615,1590,1584,0,0,0,6,758,1242,474,21,1.0,True
15e577c55208988d10729c340ceb2389f448d5495b612a385b98c42574a67d82,b98a3363c993ad5edbd737590039c24e4937feb19e9844969467b91522d86dd8,WCL,COMMUTATION_ONLY,64,3,3,0736319289ce62d791c47e0db3fcb38321c66b60a61f10557efe3a4efd98ff59,7,0,3,10,6,2,2,0,0,0,0,0,2,0,2,0.09523809523809523,False
15fa54c9dd1fb00ae6dc1e95f205917e7fd6194b3933cd1f8d6401310ebf8158,90b9d6a98141cc942d3ded30a930bd0e1d014a4a74273b8ac4367eda1522afc9,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,f971182ca80d37aafda3800515f208d927d5797ae015fa81c2e5beec83c09f7e,6,0,6,1774,1307,756,750,0,0,0,6,426,642,282,15,1.0,True
1600dd8e6a796572927ffd08e1fe02d61b6642566a4c4c991050769de9bc168d,84e5ffa52ff593155fe71d6c5301d13481243936c02d7dea5e63cbb838e247aa,WCL,COMMUTATION_ONLY,4,3,3,5c92c53fa863c5b7f7b0fc3f106b76ec82bd2cc85b68d2c2fa0e3c37bf8055a3,6,0,5,16,8,4,4,0,0,0,0,0,4,0,4,0.26666666666666666,False
160a6bfdc01a953a959b4c9a0a2a4e85853b1ad164c77fc711846e76dfe8f708,4272cac3e6706df983c44985b044af11779366997597cd338541fc66ccef446f,WCL,COMMUTATION_ONLY,4,3,3,ee867aba65c8395c6a629eb9e078e00fb8a8e2bdac482ff44bc7fdbeefcf2f2d,6,0,2,7,5,1,1,0,0,0,0,0,1,0,1,0.06666666666666667,False
16158f4814462710116b1ebb968751d1ea86259fe67b71108333cdc1c1be4f9f,082489d14e2c84f851b9515f5e16cffad519cec34fbf1349a6ba883153cfe252,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,16,3,3,5e6de157c6dd937b0f12e68ec17fe35377254a28daccf524dfb382b3b52758d6,6,0,6,23,8,5,5,0,0,0,0,0,5,0,3,0.2,False
1618374758ad1172da43b7c360e6fbd31623acf407799a6b9458f29a0b9cdb8f,8e6db4fdd8b1e74adfbeaf694b8f894260e2dc63ceccc8e39646673ee43949df,LBL,COMMUTATION_PLUS_TEMPLATES,64,3,3,b060f108cbfd503cddbece6b9e3327ad0af12a2d508162c4052276f75daae9dc,6,0,6,48,24,20,20,0,0,0,0,0,14,0,5,0.3333333333333333,True
162c7b59e777e93ce3482f7dbab2b90d29ff5a656da29dab9bad5be487e3719c,cc1ddd28093a20372a6d256992968b8bc18e2829750947498955a406113f5f52,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,64,3,3,11632071cf297fc12c2b3d8de31d7d26802be9867fd375d087f7f02ca6e556ca,4,0,4,82,59,28,28,0,0,0,0,0,28,0,6,1.0,True
163c1be0e044d4098ebe2aae0a58e9a86e0a240f8b1b176933af689d638b32f8,aef180d7cfe4026d3e6db4acce1baa759ce2591ce74fa6b84d10d2c6bd83dc03,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,de3131f2502300abdfaf402a66e99c32ef8e7755b143947eb792e1e25b5b0c3f,6,0,6,46,13,10,10,0,0,0,0,0,7,0,5,0.3333333333333333,True
163c7d47412a860d189ff163674d057bb07e63287f8639352b84121951f5bfd0,0080a63f816f580541538093d5448ae336ed333ac6933bc71da115de0011b707,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,a4c6fff2ac6c0e6388404301296a60a2299e83eb33d20be9aacdd389f3cf3565,8,0,8,66,30,28,28,0,0,0,0,0,18,0,7,0.25,True
164caa260cd1844798eb24d262c63847a9bf7ff8c33f2796af862846fc4a931a,dac7e56e9490cb5f19a852e1206995c9711c1c95c63e61eba2ed4a4acecf7099,WCL,COMMUTATION_ONLY,64,3,3,daee642cdd63a4acfc07a006c70a1f0fbc45cc218a2de8fb2f8799091b663f05,8,0,8,46,8,14,14,0,0,0,0,0,4,0,7,0.25,True
16538877923e643117f224163062ce965e6088f861cd3afba9c69215a33b6804,eddd39fb7713c30765eff96b2b18a93b5a81f161905df421991d8256e7b31b8f,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,2a0c93ae754346c3b03e9e471fc98b93e06defdb5602f0aa1a2e0f28b2706fff,4,0,4,15,9,5,5,0,0,0,0,0,4,0,3,0.5,False
1659e8c8559f10de12d18d2058d8bd39ac1aa327865cceeef5593de0cabcccbd,8fe6a04fb57130ecbb92ca64358dee1b21d52ec1cfd3a2ce2f134a6345166151,LBL,COMMUTATION_PLUS_TEMPLATES,16,3,3,f602100bb6c44e32c10ce18da13ca42bef08046661aca041a5f6708ba7ccc19a,4,0,3,4,4,2,2,0,0,0,0,0,2,0,2,0.3333333333333333,False
1667b821806fa3cc5dee2d31bf0a9b42f5798c3c6a53c3c7a220d3e7a1daddb9,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,4df562769ac79b98c9c415dbdab568dff3fa835e9aeaafd2aff869a05d1025db,8,0,8,8,8,7,7,0,0,0,0,0,7,0,7,0.25,False
1676392b3c3f9a6023b217cdf9d7ad4fc90b9402487fea4319d317557990fbd0,78372196a76be5b171c8c8652020a17fffda66c247774a77d4b49a122e356bf7,LBL,COMMUTATION_PLUS_TEMPLATES,64,3,3,6aa145fd8d46aa0fb9ed0f5b2661d97fa482ba302dffd8ff1f608a3947704846,10,0,10,19,9,15,6,0,0,0,9,0,2,0,18,0.4,True
167af44e78a97ffd25c4ba70fff7f077dfc855f141b918d98d66462845c33b36,9122b5a207a4c0a8ffeedf35af10c42a747aa84296b789e02a6bac63a0970083,WCL,COMMUTATION_PLUS_TEMPLATES,16,3,3,390100e357a8d5462a1096364f2250a21abfc95edffe8916a2ed660e5e7255ea,6,0,6,34,8,10,10,0,0,0,0,0,4,0,5,0.3333333333333333,True
167dee821bf1a29c4de4bfccea1ff7442e299dfbc9428132940cf1ec423ca08e,b5ac35a68d5e59c46c6564e09d414ba98d05d318ac2cd28aaf6914b943c91c9b,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,64,3,3,c534f4b6ff0865d4b6f4852458e5c02e7def4bdea7491e5bbe8eb8ad1877cae6,9,0,9,13,10,8,8,0,0,0,0,0,8,0,8,0.2222222222222222,False
1695984af6cb23b99b8bf839bae5939ce20bad4606decb7a362305439526d934,8b29e59e3a39db333187ef02a279d7723f487d94b438e8e97ce4d73eab48b4e8,LBL,COMMUTATION_ONLY,16,3,3,83b4b663f9b410dc66dad51d34c8cd04963562bbc357e9ff6d1c32aab69a2547,4,0,3,14,8,3,3,0,0,0,0,0,3,0,2,0.3333333333333333,False
1695f065b1866e76a6864dbe32531b0f06efdae2143252d59fa0885b6ceeabd1,a8db7c393892d2adec545708e5f0d633c2a3a558227f079b35365b5a62cf7950,WCL,COMMUTATION_ONLY,4,3,3,0ad17de54d76ed368be812007ad90f2d16f8bfabc8de5e906dcc41f054b404a1,8,0,3,10,6,2,2,0,0,0,0,0,2,0,2,0.07142857142857142,False
169c1bb8b4edb50827eba42a6d945fb11e4fa4d59b73adf3720723b788f657a0,e1e87948c1add56cf7276d71868a09a47fa9a3c181b86099ca4c0991612b1e44,WCL,COMMUTATION_PLUS_TEMPLATES,4,3,3,e6506d2c032e95d4d8d842dcb98a997762aff5a6c99097a07583f1d85dc16f0c,6,0,6,52,26,29,29,0,0,0,0,0,16,0,11,0.7333333333333333,True
169f4d29b52f163286c7e5953427bc1910893d60cb1a3ff68b03c017e7ae38a9,f9d16c2d718e8feb24e5f21b7bc25db092d80ca773e1eeec21eebaf6cdf07b81,RANDOM_TOPOLOGICAL,COMMUTATION_ONLY,4,3,3,fc518af5451020072c2da58ebfe834501514016166c2816d28efd90dbec9466f,9,0,7,19,7,3,3,0,0,0,0,0,3,0,3,0.08333333333333333,False
16a1ad0571919080aa97a1f9a5623a3fccccea04347c0d15735b172a3f1201f0,6f3c72445c6c7b4ac694c7b6dcacbe9c97681c8c27c6ab4fd6a32ec94a0d5a2e,LBL,COMMUTATION_PLUS_TEMPLATES,4,3,3,22c5bf48e6e98ef1ddb0fb95ae7bde66eae23370cbb4518bf8e49592f0a16ef6,4,0,4,22,8,6,6,0,0,0,0,0,4,0,3,0.5,True
16a45d7a2683eba439252789a1c1a91338df92ebf7d72a6734bc3df802d0e7d6,8a29549e2e2fa7f01199af622b2eca0054357c598c80d4060397da27d98f6196,LBL,COMMUTATION_ONLY,16,3,3,0ca5ccf8ebcb54cecae86acb06a72fb5533bc452c6c0a27f5f046dc3c9da73da,8,0,8,66,30,28,28,0,0,0,0,0,18,0,7,0.25,True
16aa91fe707e532ba69b37c4c863a75bac2c490cd1b16dd952820626f7d7924e,ab626155e296fef5bbc2642087791bce56ed006287bde666542289458665c89d,LBL,COMMUTATION_ONLY,64,3,3,e93d8c2be0499fde97977db2b30159ea893456c167175e87ea6b067f56b5c7dd,8,0,8,1094,756,438,438,0,0,0,0,208,339,159,25,0.8928571428571429,True
16b580bb6c9fb8a43eac6f27e16b0567553388a093031d978784ba49da895d6f,38fb79c22e616a17ca079d6ac91f1593bb639b1c9cdc24b819719a203860bb1c,RANDOM_TOPOLOGICAL,COMMUTATION_PLUS_TEMPLATES,64,3,3,4370b8561906c8b412cee077221b8438d021eba42616055b9debbcdc5ded71f9,4,0,4,272,189,95,95,0,0,0,0,0,94,0,6,1.0,True
