schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,n_qubits,gate_set,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,t_count_reduction,baseline_t_count,optimized_t_count,fidelity,success,runtime_seconds,optimizer,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes,status,error_message,error_type
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:53.450100+00:00,clifford_6,RandomClifford,random_clifford,6,clifford_t,45,33,0.2666666666666667,26.66666666666667,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0088496208190917,hybrid_phase1_2,848,53,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,16c570052af796f5ee27c851416fc056f152e8d5e8251835622aec120ea38b89,af2df39dd887f2f8e68d3335b3dafb77d4efa08a12090a9d72eeb9310495b85a,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:53.472860+00:00,surface_code_6,SurfaceCode,surface_code,7,clifford_t,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,948,54,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:53.472860+00:00,surface_code_6,SurfaceCode,surface_code,7,clifford_t,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,948,54,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:53.481001+00:00,surface_code_6,SurfaceCode,surface_code,7,clifford_t,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0064015388488769,hybrid_phase1_2,948,54,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:54.393122+00:00,ghz_7,GHZ,ghz,7,clifford_t,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,42,57,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:54.393122+00:00,ghz_7,GHZ,ghz,7,clifford_t,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,42,57,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:54.399550+00:00,ghz_7,GHZ,ghz,7,clifford_t,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0064280033111572,hybrid_phase1_2,42,57,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:54.417536+00:00,cnot_chain_7,CNOT,cnot_chain,7,clifford_t,48,0,1.0,100.0,1.0,1.0,1.0,0.0,0,0,1.0,True,0.0,greedy_phase1,42,58,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f8589de68c412c10d5db3913bfda7db0f010efcc5da538e207c8aaeff06158f7,a52a69f1c9b809bb7211b59a42c8c73bf72303a402f4ccd40ce38ea74525f0dc,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:54.417536+00:00,cnot_chain_7,CNOT,cnot_chain,7,clifford_t,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,42,58,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f8589de68c412c10d5db3913bfda7db0f010efcc5da538e207c8aaeff06158f7,f8589de68c412c10d5db3913bfda7db0f010efcc5da538e207c8aaeff06158f7,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:54.426232+00:00,cnot_chain_7,CNOT,cnot_chain,7,clifford_t,48,0,1.0,100.0,1.0,1.0,1.0,0.0,0,0,1.0,True,0.008695363998413,hybrid_phase1_2,42,58,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f8589de68c412c10d5db3913bfda7db0f010efcc5da538e207c8aaeff06158f7,a52a69f1c9b809bb7211b59a42c8c73bf72303a402f4ccd40ce38ea74525f0dc,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:54.450541+00:00,bv_7,Oracle,bernstein_vazirani,8,clifford_t,20,10,0.5,50.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,49,59,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,03e6d0301b9df9114ccb85091a6cc9ae6b4cc45afad3bba41410a9fb2ed560d5,7ad2b679bbcd5c55fe90e031309f30e058d2dc05f4a3b8da7ec2901067ca3634,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:54.451822+00:00,bv_7,Oracle,bernstein_vazirani,8,clifford_t,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0012812614440917,commutation_phase2,49,59,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,03e6d0301b9df9114ccb85091a6cc9ae6b4cc45afad3bba41410a9fb2ed560d5,03e6d0301b9df9114ccb85091a6cc9ae6b4cc45afad3bba41410a9fb2ed560d5,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:19:54.454836+00:00,bv_7,Oracle,bernstein_vazirani,8,clifford_t,20,10,0.5,50.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.002094030380249,hybrid_phase1_2,49,59,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,03e6d0301b9df9114ccb85091a6cc9ae6b4cc45afad3bba41410a9fb2ed560d5,7ad2b679bbcd5c55fe90e031309f30e058d2dc05f4a3b8da7ec2901067ca3634,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.191440+00:00,adder_7,Adder,quantum_adder,10,clifford_t,143,131,0.0839160839160839,8.391608391608397,0.0895522388059701,0.0,0.0,0.0,63,63,0.9999999999999862,True,3.849372148513794,greedy_phase1,549,64,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,b70d4acce84ac592f48665173bee64891257d42dd76b7f6ae4949449d0e43238,dcc11d4cd62e19b0f4434a25239d364ccc9c5d0521e86bbf3d54828fe2a73ecb,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.198686+00:00,adder_7,Adder,quantum_adder,10,clifford_t,143,143,0.0,0.0,0.0,0.0,0.0,0.0,63,63,1.0,True,0.0,commutation_phase2,549,64,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,b70d4acce84ac592f48665173bee64891257d42dd76b7f6ae4949449d0e43238,b70d4acce84ac592f48665173bee64891257d42dd76b7f6ae4949449d0e43238,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.214198+00:00,adder_7,Adder,quantum_adder,10,clifford_t,143,131,0.0839160839160839,8.391608391608397,0.0895522388059701,0.0,0.0,0.0,63,63,0.9999999999999862,True,0.0155119895935058,hybrid_phase1_2,549,64,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,b70d4acce84ac592f48665173bee64891257d42dd76b7f6ae4949449d0e43238,dcc11d4cd62e19b0f4434a25239d364ccc9c5d0521e86bbf3d54828fe2a73ecb,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.758714+00:00,iqp_7,IQP,iqp,7,clifford_t,50,38,0.24,24.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,7,7,0.999999999999992,True,0.0279130935668945,greedy_phase1,749,66,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,aaf4af1a2cb55e762af85e7bfeaded55a14fd697ee3c5608e3000b674ed6ade3,46b3f29052803b3f807149c9cad64678d14bfd164af9c30ece80583e60d0cbf2,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.778614+00:00,iqp_7,IQP,iqp,7,clifford_t,50,48,0.04,4.000000000000004,0.0,0.0,0.0,0.0,7,7,0.9999999999999892,True,0.0198991298675537,commutation_phase2,749,66,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,aaf4af1a2cb55e762af85e7bfeaded55a14fd697ee3c5608e3000b674ed6ade3,f8718733595cd8807ef17416e143c559e04ad481811ace8a7f18bd2d9a081ddd,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.789560+00:00,iqp_7,IQP,iqp,7,clifford_t,50,32,0.36,36.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0,7,7,0.9999999999999926,True,0.0109467506408691,hybrid_phase1_2,749,66,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,aaf4af1a2cb55e762af85e7bfeaded55a14fd697ee3c5608e3000b674ed6ade3,dd40b01799914c658dbdce3f69d1d433baf6f40d42c43482a8c6471029b88734,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.815491+00:00,clifford_7,RandomClifford,random_clifford,7,clifford_t,50,42,0.16,16.000000000000004,0.0769230769230768,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,849,67,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,589920388a5d1bc79bc0fea8db5372fc1a4aef5c09c9ce9b7c76dfdb7cda601c,2ea375c5f2c37e50adfccbd3c50b50c6aafac8011b9ce8e066a7fc2c25873fb4,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.820303+00:00,clifford_7,RandomClifford,random_clifford,7,clifford_t,50,48,0.04,4.000000000000004,0.0769230769230768,0.0,0.0,0.0,0,0,1.0,True,0.0048120021820068,commutation_phase2,849,67,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,589920388a5d1bc79bc0fea8db5372fc1a4aef5c09c9ce9b7c76dfdb7cda601c,0a15e688885a205fca8a7b9461c59c90542489e91c42d3e8d0bbb23e4b79794a,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.820303+00:00,clifford_7,RandomClifford,random_clifford,7,clifford_t,50,42,0.16,16.000000000000004,0.0769230769230768,0.0,0.0,0.0,0,0,1.0,True,0.0,hybrid_phase1_2,849,67,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,589920388a5d1bc79bc0fea8db5372fc1a4aef5c09c9ce9b7c76dfdb7cda601c,2ea375c5f2c37e50adfccbd3c50b50c6aafac8011b9ce8e066a7fc2c25873fb4,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.845395+00:00,surface_code_7,SurfaceCode,surface_code,8,clifford_t,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,949,68,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.847402+00:00,surface_code_7,SurfaceCode,surface_code,8,clifford_t,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,949,68,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:00.847402+00:00,surface_code_7,SurfaceCode,surface_code,8,clifford_t,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,hybrid_phase1_2,949,68,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:01.651903+00:00,ghz_8,GHZ,ghz,8,clifford_t,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,42,71,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:01.651903+00:00,ghz_8,GHZ,ghz,8,clifford_t,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,42,71,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:01.651903+00:00,ghz_8,GHZ,ghz,8,clifford_t,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,hybrid_phase1_2,42,71,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,587577f385cf54a3edd3cc639b3ac8cc5aa139f2ef414827515ddc7be4c12104,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:01.682415+00:00,cnot_chain_8,CNOT,cnot_chain,8,clifford_t,56,0,1.0,100.0,1.0,1.0,1.0,0.0,0,0,1.0,True,0.0010032653808593,greedy_phase1,42,72,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,164e75c2365a9e3da789879d9d2a1133794d09a1a37b85e0c95c1ba062f7b93a,b9f67046a69160a09ec4f4fa9eb23036fff76352de4a4103d9d677b302f18c04,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:01.684493+00:00,cnot_chain_8,CNOT,cnot_chain,8,clifford_t,56,56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0020785331726074,commutation_phase2,42,72,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,164e75c2365a9e3da789879d9d2a1133794d09a1a37b85e0c95c1ba062f7b93a,164e75c2365a9e3da789879d9d2a1133794d09a1a37b85e0c95c1ba062f7b93a,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:01.688151+00:00,cnot_chain_8,CNOT,cnot_chain,8,clifford_t,56,0,1.0,100.0,1.0,1.0,1.0,0.0,0,0,1.0,True,0.0036578178405761,hybrid_phase1_2,42,72,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,164e75c2365a9e3da789879d9d2a1133794d09a1a37b85e0c95c1ba062f7b93a,b9f67046a69160a09ec4f4fa9eb23036fff76352de4a4103d9d677b302f18c04,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:01.699896+00:00,bv_8,Oracle,bernstein_vazirani,9,clifford_t,23,13,0.4347826086956522,43.47826086956522,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,50,73,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f4e5ae107440f42711216acfef6644c142e94c3192f842d78278feb480441b87,1e0866687ffb171d7f1a49a431ca966ae897aa46efe5d6e32f75dbd691004a18,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:01.699896+00:00,bv_8,Oracle,bernstein_vazirani,9,clifford_t,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,50,73,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f4e5ae107440f42711216acfef6644c142e94c3192f842d78278feb480441b87,f4e5ae107440f42711216acfef6644c142e94c3192f842d78278feb480441b87,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:01.699896+00:00,bv_8,Oracle,bernstein_vazirani,9,clifford_t,23,13,0.4347826086956522,43.47826086956522,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,hybrid_phase1_2,50,73,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f4e5ae107440f42711216acfef6644c142e94c3192f842d78278feb480441b87,1e0866687ffb171d7f1a49a431ca966ae897aa46efe5d6e32f75dbd691004a18,,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:07.564886+00:00,adder_8,Adder,quantum_adder,10,clifford_t,144,132,0.0833333333333333,8.333333333333337,0.0895522388059701,0.0,0.0,0.0,63,63,0.9999999999999862,True,3.973331451416016,greedy_phase1,550,78,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,aa8bdbcc31da5276276ff3d1ec46cd3b644fe5b5e8664d542649b10d32ca760c,1949c4a85f2d3007519d73c7f771485d9183163b3bf27d78f39ed6d37203f790,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:07.572886+00:00,adder_8,Adder,quantum_adder,10,clifford_t,144,144,0.0,0.0,0.0,0.0,0.0,0.0,63,63,1.0,True,0.0060017108917236,commutation_phase2,550,78,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,aa8bdbcc31da5276276ff3d1ec46cd3b644fe5b5e8664d542649b10d32ca760c,aa8bdbcc31da5276276ff3d1ec46cd3b644fe5b5e8664d542649b10d32ca760c,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:07.583774+00:00,adder_8,Adder,quantum_adder,10,clifford_t,144,132,0.0833333333333333,8.333333333333337,0.0895522388059701,0.0,0.0,0.0,63,63,0.9999999999999862,True,0.009789228439331,hybrid_phase1_2,550,78,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,aa8bdbcc31da5276276ff3d1ec46cd3b644fe5b5e8664d542649b10d32ca760c,1949c4a85f2d3007519d73c7f771485d9183163b3bf27d78f39ed6d37203f790,"Ripple-carry adder, random inputs",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:08.529136+00:00,iqp_8,IQP,iqp,8,clifford_t,55,51,0.0727272727272727,7.272727272727275,0.0714285714285714,0.0,0.0,0.0,8,8,0.9999999999999912,True,0.0925216674804687,greedy_phase1,750,80,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f551b672ad71d5ea14bea9ef73e9a7969f6f5f4ce573b075201de121511ac876,f3fb5ac8e9a9c6c572cb9e892ae45dfe1da65eb868dbc1f67378968ca51af589,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:08.606227+00:00,iqp_8,IQP,iqp,8,clifford_t,55,53,0.0363636363636363,3.6363636363636376,0.0,0.0,0.0,0.0,8,8,0.99999999999999,True,0.0770909786224365,commutation_phase2,750,80,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f551b672ad71d5ea14bea9ef73e9a7969f6f5f4ce573b075201de121511ac876,3e5a4722a9c5e7d143d6f9718a7425093e07bb9e32fa496597b41ccfa9dc4fc8,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:08.695507+00:00,iqp_8,IQP,iqp,8,clifford_t,55,45,0.1818181818181817,18.181818181818176,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,8,8,0.999999999999992,True,0.0892798900604248,hybrid_phase1_2,750,80,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f551b672ad71d5ea14bea9ef73e9a7969f6f5f4ce573b075201de121511ac876,f02eac3307701de5c2abb71b4048e6d39e7aeb68dc6976c2cce7af82b127ba08,"IQP circuit, 3 diagonal layers",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:08.705000+00:00,clifford_8,RandomClifford,random_clifford,8,clifford_t,56,42,0.25,25.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,850,81,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f6330399f58c81722b4057e3bf4ca85f769db0d16438c0fcc43eef0f28ef6ded,1c982487e18c130fe5b30296d9e82430f6e613a24dcd65e862fe59377464f896,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:08.705000+00:00,clifford_8,RandomClifford,random_clifford,8,clifford_t,56,52,0.0714285714285714,7.14285714285714,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,850,81,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f6330399f58c81722b4057e3bf4ca85f769db0d16438c0fcc43eef0f28ef6ded,61c3f7f4b70c2eac7c6babd36e614a70fc479231c645883c8cc8ee786030c687,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:08.719979+00:00,clifford_8,RandomClifford,random_clifford,8,clifford_t,56,42,0.25,25.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0149788856506347,hybrid_phase1_2,850,81,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,f6330399f58c81722b4057e3bf4ca85f769db0d16438c0fcc43eef0f28ef6ded,1c982487e18c130fe5b30296d9e82430f6e613a24dcd65e862fe59377464f896,"Random Clifford, depth=10",ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:08.741880+00:00,surface_code_8,SurfaceCode,surface_code,9,clifford_t,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,greedy_phase1,950,82,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,15085463bb9acfc3d3c2fcc7416945689cf8dbdf38ee63960843c17c716d519e,15085463bb9acfc3d3c2fcc7416945689cf8dbdf38ee63960843c17c716d519e,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:08.741880+00:00,surface_code_8,SurfaceCode,surface_code,9,clifford_t,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0,commutation_phase2,950,82,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,15085463bb9acfc3d3c2fcc7416945689cf8dbdf38ee63960843c17c716d519e,15085463bb9acfc3d3c2fcc7416945689cf8dbdf38ee63960843c17c716d519e,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:08.744390+00:00,surface_code_8,SurfaceCode,surface_code,9,clifford_t,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0015046596527099,hybrid_phase1_2,950,82,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,15085463bb9acfc3d3c2fcc7416945689cf8dbdf38ee63960843c17c716d519e,15085463bb9acfc3d3c2fcc7416945689cf8dbdf38ee63960843c17c716d519e,X-stabilizer syndrome extraction,ok,,
2.0.0,E18,e18_full_20260721_131939,2026-07-21T13:20:09.864739+00:00,ghz_9,GHZ,ghz,9,clifford_t,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True,0.0020060539245605,greedy_phase1,42,85,experiments/e18_clifford_t/run.py,0eb2abde13dc201579ea52a4163575097f6d3d75b705bd858ea956ce6f9952ed,d9a9382f33f5e0077624fcab487f4f38f303420896924ab8f5310c3b74d28cc6,d9a9382f33f5e0077624fcab487f4f38f303420896924ab8f5310c3b74d28cc6,,ok,,
