schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,n_qubits,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,fidelity,runtime_seconds,compiler,compiler_backend,compiler_opt_level,compiler_status,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:38.565659+00:00,hardware_eff_7,HardwareEfficient,7,40,26,0.35,35.0,0.25,0.0,0.0,1.0,0.008822441101074219,qiskit,transpiler,1,ok,349,62,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,69a7cb190f4e09b7a642e3ee8627bbea6037484b6785d26f873302a0dce6d5fd,1c0093007486a3473432dd4e6a1366de4dc8b32a443e01e8c2d5c61b33cf31b2,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:38.608949+00:00,hardware_eff_7,HardwareEfficient,7,40,26,0.35,35.0,0.25,0.0,0.0,1.0,0.01253509521484375,qiskit,transpiler,2,ok,349,62,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,69a7cb190f4e09b7a642e3ee8627bbea6037484b6785d26f873302a0dce6d5fd,1c0093007486a3473432dd4e6a1366de4dc8b32a443e01e8c2d5c61b33cf31b2,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:38.653803+00:00,hardware_eff_7,HardwareEfficient,7,40,26,0.35,35.0,0.25,0.0,0.0,1.0,0.01386713981628418,qiskit,transpiler,3,ok,349,62,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,69a7cb190f4e09b7a642e3ee8627bbea6037484b6785d26f873302a0dce6d5fd,1c0093007486a3473432dd4e6a1366de4dc8b32a443e01e8c2d5c61b33cf31b2,
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:39.221342+00:00,grover_7,Grover,7,45,45,0.0,0.0,0.0,0.0,0.0,0.9999999999999498,0.5628972053527832,custom,greedy_phase1,none,ok,449,63,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,572c86ba772e8d005e84419acc06b1905260092b8f9d7316f2072c191c090eff,572c86ba772e8d005e84419acc06b1905260092b8f9d7316f2072c191c090eff,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:39.848038+00:00,grover_7,Grover,7,45,43,0.0444444444444444,4.444444444444439,0.0,0.0,0.0,0.9999999999999498,0.6251726150512695,custom,commutation_phase2,none,ok,449,63,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,572c86ba772e8d005e84419acc06b1905260092b8f9d7316f2072c191c090eff,50da3c1f6036779b055bf79efb1e0f378ff00c830f9d770ffd6b8531c313340b,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:42.171047+00:00,grover_7,Grover,7,45,43,0.0444444444444444,4.444444444444439,0.0,0.0,0.0,0.9999999999999498,2.321122884750366,custom,hybrid_phase1_2,none,ok,449,63,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,572c86ba772e8d005e84419acc06b1905260092b8f9d7316f2072c191c090eff,50da3c1f6036779b055bf79efb1e0f378ff00c830f9d770ffd6b8531c313340b,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:42.753921+00:00,grover_7,Grover,7,45,673,-13.955555555555556,-1395.5555555555557,-38.0,0.0,0.0,0.9999999999999577,0.00696110725402832,qiskit,transpiler,0,ok,449,63,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,572c86ba772e8d005e84419acc06b1905260092b8f9d7316f2072c191c090eff,3f330a7e6784c9391888d3674433c7edbe54d242db28c5a529f538e46f357676,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:43.311720+00:00,grover_7,Grover,7,45,565,-11.555555555555555,-1155.5555555555554,-33.63636363636363,0.0,0.0,0.999999999999963,0.01617908477783203,qiskit,transpiler,1,ok,449,63,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,572c86ba772e8d005e84419acc06b1905260092b8f9d7316f2072c191c090eff,b33514f7aaf5c767354fabfd1dffc43f3700e5674e4dfc1a97c087988e37ded6,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:43.866254+00:00,grover_7,Grover,7,45,561,-11.466666666666667,-1146.6666666666667,-33.63636363636363,0.0,0.0,0.9999999999999639,0.025290727615356445,qiskit,transpiler,2,ok,449,63,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,572c86ba772e8d005e84419acc06b1905260092b8f9d7316f2072c191c090eff,2435a775dee7e3fb5fef431f874d47c4808621d4c9bae6761cacb53727d584b5,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:44.474940+00:00,grover_7,Grover,7,45,561,-11.466666666666667,-1146.6666666666667,-33.63636363636363,0.0,0.0,0.9999999999999639,0.028464317321777344,qiskit,transpiler,3,ok,449,63,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,572c86ba772e8d005e84419acc06b1905260092b8f9d7316f2072c191c090eff,2435a775dee7e3fb5fef431f874d47c4808621d4c9bae6761cacb53727d584b5,"Single Grover iteration, random marked state"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:46.175195+00:00,adder_7,Adder,10,17,17,0.0,0.0,0.0,0.0,0.0,1.0,1.693329095840454,custom,greedy_phase1,none,ok,549,64,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:47.836861+00:00,adder_7,Adder,10,17,17,0.0,0.0,0.0,0.0,0.0,1.0,1.6606650352478027,custom,commutation_phase2,none,ok,549,64,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:54.600762+00:00,adder_7,Adder,10,17,17,0.0,0.0,0.0,0.0,0.0,1.0,6.762871026992798,custom,hybrid_phase1_2,none,ok,549,64,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:56.207699+00:00,adder_7,Adder,10,17,17,0.0,0.0,0.0,0.0,0.0,1.0,0.005071401596069336,qiskit,transpiler,0,ok,549,64,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,b5139bc088d61635b0d81787806116240b484433ce89c2ab90a7962751a09dea,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:57.808752+00:00,adder_7,Adder,10,17,17,0.0,0.0,0.0,0.0,0.0,1.0,0.00725865364074707,qiskit,transpiler,1,ok,549,64,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,b5139bc088d61635b0d81787806116240b484433ce89c2ab90a7962751a09dea,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:10:59.452820+00:00,adder_7,Adder,10,17,17,0.0,0.0,0.0,0.0,0.0,1.0,0.014873027801513672,qiskit,transpiler,2,ok,549,64,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,b5139bc088d61635b0d81787806116240b484433ce89c2ab90a7962751a09dea,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:11:01.008669+00:00,adder_7,Adder,10,17,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0214231014251709,qiskit,transpiler,3,ok,549,64,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7f769a0a88abf8b39eaee723e29b943910bb47817b141aedee5bef621976f912,b5139bc088d61635b0d81787806116240b484433ce89c2ab90a7962751a09dea,"Ripple-carry adder, random inputs"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:11:26.316652+00:00,qwalk_7,QuantumWalk,8,94,94,0.0,0.0,0.0,0.0,0.0,0.9999999999994404,25.301025867462158,custom,greedy_phase1,none,ok,649,65,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,"DTQW on cycle, 3 steps"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:11:50.702521+00:00,qwalk_7,QuantumWalk,8,94,94,0.0,0.0,0.0,0.0,0.0,0.9999999999994404,24.384352922439575,custom,commutation_phase2,none,ok,649,65,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,"DTQW on cycle, 3 steps"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:13:38.464768+00:00,qwalk_7,QuantumWalk,8,94,94,0.0,0.0,0.0,0.0,0.0,0.9999999999994404,107.75862789154053,custom,hybrid_phase1_2,none,ok,649,65,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,"DTQW on cycle, 3 steps"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:14:01.314752+00:00,qwalk_7,QuantumWalk,8,94,3760,-39.0,-3900.0,-45.320754716981135,-232.0,-232.0,0.9999999999996099,0.02432560920715332,qiskit,transpiler,0,ok,649,65,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,ad0c7759c1d30e2f6d842c969d148322b8c7004c23230d01d555999d5d5b17b6,"DTQW on cycle, 3 steps"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:14:21.798283+00:00,qwalk_7,QuantumWalk,8,94,3216,-33.212765957446805,-3321.2765957446804,-39.132075471698116,-220.0,-220.0,0.9999999999996422,0.05951237678527832,qiskit,transpiler,1,ok,649,65,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,5c4d335f468823e47a94932d4cc35624d583944655f798f1660ffb2ed6b394c9,"DTQW on cycle, 3 steps"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:14:42.407885+00:00,qwalk_7,QuantumWalk,8,94,3186,-32.8936170212766,-3289.3617021276596,-39.132075471698116,-220.0,-220.0,0.9999999999996382,0.0964353084564209,qiskit,transpiler,2,ok,649,65,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,774519086f81fb9c76b570579696bab7573fa9dd1dcaf04ea0ef35da90f469da,"DTQW on cycle, 3 steps"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.288616+00:00,qwalk_7,QuantumWalk,8,94,3186,-32.8936170212766,-3289.3617021276596,-39.132075471698116,-220.0,-220.0,0.9999999999996382,0.10357546806335449,qiskit,transpiler,3,ok,649,65,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,300362a98aa8ebc10adc46bc4c7b3d0f2351590cd99e7644bf35ba7845e6f0c4,774519086f81fb9c76b570579696bab7573fa9dd1dcaf04ea0ef35da90f469da,"DTQW on cycle, 3 steps"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.368848+00:00,iqp_7,IQP,7,36,36,0.0,0.0,0.0,0.0,0.0,0.9999999999999962,0.037888526916503906,custom,greedy_phase1,none,ok,749,66,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7a17e6ba4cced44c7cb2c57436b41918e3fd12a4b73dd76cfaf7262c8d5d072e,7a17e6ba4cced44c7cb2c57436b41918e3fd12a4b73dd76cfaf7262c8d5d072e,"IQP circuit, 3 diagonal layers"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.408408+00:00,iqp_7,IQP,7,36,34,0.05555555555555558,5.555555555555558,0.125,0.2857142857142857,0.0,0.9999999999999962,0.03755950927734375,custom,commutation_phase2,none,ok,749,66,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7a17e6ba4cced44c7cb2c57436b41918e3fd12a4b73dd76cfaf7262c8d5d072e,f7abd6e2c018adae935a557be8007c1d0080a333c2c265b545eebaa3121cb41b,"IQP circuit, 3 diagonal layers"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.554287+00:00,iqp_7,IQP,7,36,34,0.05555555555555558,5.555555555555558,0.125,0.2857142857142857,0.0,0.9999999999999962,0.1438744068145752,custom,hybrid_phase1_2,none,ok,749,66,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7a17e6ba4cced44c7cb2c57436b41918e3fd12a4b73dd76cfaf7262c8d5d072e,f7abd6e2c018adae935a557be8007c1d0080a333c2c265b545eebaa3121cb41b,"IQP circuit, 3 diagonal layers"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.586681+00:00,iqp_7,IQP,7,36,36,0.0,0.0,0.0,0.0,0.0,0.9999999999999938,0.004189968109130859,qiskit,transpiler,0,ok,749,66,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7a17e6ba4cced44c7cb2c57436b41918e3fd12a4b73dd76cfaf7262c8d5d072e,6754e02a332e40b5cb64bd5eb3bfc9b2945159b3eacc5fef0607a797efcf75e4,"IQP circuit, 3 diagonal layers"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.620872+00:00,iqp_7,IQP,7,36,19,0.4722222222222222,47.22222222222222,0.375,0.2857142857142857,0.0,0.999999999999996,0.008524179458618164,qiskit,transpiler,1,ok,749,66,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7a17e6ba4cced44c7cb2c57436b41918e3fd12a4b73dd76cfaf7262c8d5d072e,61cfb45edba1371d458f4a6410bce97ccaa90d72c73a51f81d5b234369387a7f,"IQP circuit, 3 diagonal layers"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.663735+00:00,iqp_7,IQP,7,36,10,0.7222222222222222,72.22222222222221,0.625,0.8571428571428572,0.0,0.9999999999999964,0.013361692428588867,qiskit,transpiler,2,ok,749,66,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7a17e6ba4cced44c7cb2c57436b41918e3fd12a4b73dd76cfaf7262c8d5d072e,2032aa766f011f638141e65c2f05ee5886e5f80d6d76fb9df8953293a2d71bc2,"IQP circuit, 3 diagonal layers"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.707974+00:00,iqp_7,IQP,7,36,10,0.7222222222222222,72.22222222222221,0.625,0.8571428571428572,0.0,0.9999999999999964,0.014679193496704102,qiskit,transpiler,3,ok,749,66,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,7a17e6ba4cced44c7cb2c57436b41918e3fd12a4b73dd76cfaf7262c8d5d072e,2032aa766f011f638141e65c2f05ee5886e5f80d6d76fb9df8953293a2d71bc2,"IQP circuit, 3 diagonal layers"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.756574+00:00,clifford_7,RandomClifford,7,50,50,0.0,0.0,0.0,0.0,0.0,0.9999999999999938,0.044771432876586914,custom,greedy_phase1,none,ok,849,67,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,22940382d661e91cb30aac8525a7a170334c2299f7da6060434d8fd0cf301adf,22940382d661e91cb30aac8525a7a170334c2299f7da6060434d8fd0cf301adf,"Random Clifford, depth=10"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.800917+00:00,clifford_7,RandomClifford,7,50,44,0.12,12.0,0.07692307692307687,0.0,0.0,0.9999999999999938,0.04233527183532715,custom,commutation_phase2,none,ok,849,67,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,22940382d661e91cb30aac8525a7a170334c2299f7da6060434d8fd0cf301adf,5e6a25eabbfeae2e69febb926d087cc975c6546a03d7deae48b0818e588aa5ea,"Random Clifford, depth=10"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:04.996696+00:00,clifford_7,RandomClifford,7,50,44,0.12,12.0,0.07692307692307687,0.0,0.0,0.9999999999999938,0.19410252571105957,custom,hybrid_phase1_2,none,ok,849,67,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,22940382d661e91cb30aac8525a7a170334c2299f7da6060434d8fd0cf301adf,5e6a25eabbfeae2e69febb926d087cc975c6546a03d7deae48b0818e588aa5ea,"Random Clifford, depth=10"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.043696+00:00,clifford_7,RandomClifford,7,50,50,0.0,0.0,0.0,0.0,0.0,0.9999999999999938,0.003998994827270508,qiskit,transpiler,0,ok,849,67,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,22940382d661e91cb30aac8525a7a170334c2299f7da6060434d8fd0cf301adf,589920388a5d1bc79bc0fea8db5372fc1a4aef5c09c9ce9b7c76dfdb7cda601c,"Random Clifford, depth=10"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.088403+00:00,clifford_7,RandomClifford,7,50,22,0.56,56.00000000000001,0.46153846153846156,0.0,0.0,0.9999999999999958,0.007875680923461914,qiskit,transpiler,1,ok,849,67,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,22940382d661e91cb30aac8525a7a170334c2299f7da6060434d8fd0cf301adf,482ad444591aab207f39dbf0824a33376f0587fdb46f4b3c7968418662e7954e,"Random Clifford, depth=10"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.135099+00:00,clifford_7,RandomClifford,7,50,9,0.8200000000000001,82.0,0.7692307692307692,0.33333333333333337,0.6666666666666667,0.9999999999999991,0.018467187881469727,qiskit,transpiler,2,ok,849,67,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,22940382d661e91cb30aac8525a7a170334c2299f7da6060434d8fd0cf301adf,87674213e48ca36cda1410b7e05d73643c44f8cbb8f4bd5707478b53fa4639e5,"Random Clifford, depth=10"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.181942+00:00,clifford_7,RandomClifford,7,50,9,0.8200000000000001,82.0,0.7692307692307692,0.33333333333333337,0.6666666666666667,0.9999999999999991,0.01251363754272461,qiskit,transpiler,3,ok,849,67,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,22940382d661e91cb30aac8525a7a170334c2299f7da6060434d8fd0cf301adf,87674213e48ca36cda1410b7e05d73643c44f8cbb8f4bd5707478b53fa4639e5,"Random Clifford, depth=10"
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.248394+00:00,surface_code_7,SurfaceCode,8,11,11,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.06494569778442383,custom,greedy_phase1,none,ok,949,68,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.315041+00:00,surface_code_7,SurfaceCode,8,11,11,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.06464052200317383,custom,commutation_phase2,none,ok,949,68,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.572044+00:00,surface_code_7,SurfaceCode,8,11,11,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.25593090057373047,custom,hybrid_phase1_2,none,ok,949,68,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.649082+00:00,surface_code_7,SurfaceCode,8,11,11,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.005000114440917969,qiskit,transpiler,0,ok,949,68,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.732004+00:00,surface_code_7,SurfaceCode,8,11,11,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.007516622543334961,qiskit,transpiler,1,ok,949,68,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.803330+00:00,surface_code_7,SurfaceCode,8,11,11,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.012749433517456055,qiskit,transpiler,2,ok,949,68,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.883230+00:00,surface_code_7,SurfaceCode,8,11,11,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.013472318649291992,qiskit,transpiler,3,ok,949,68,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,c03a59f09d1814f61e8886ce6c504c04c0bf89965ff911746bb96e21e9cd570c,X-stabilizer syndrome extraction
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:05.944742+00:00,uccsd_7,UCCSD,7,67,67,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.05475425720214844,custom,greedy_phase1,none,ok,1049,69,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f7b2e2a83ceedafaa7f844182a571d4671dd41cc9547d1d5b306b3528bef2a92,f7b2e2a83ceedafaa7f844182a571d4671dd41cc9547d1d5b306b3528bef2a92,Simplified UCCSD ansatz
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:06.011989+00:00,uccsd_7,UCCSD,7,67,67,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.06445598602294922,custom,commutation_phase2,none,ok,1049,69,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f7b2e2a83ceedafaa7f844182a571d4671dd41cc9547d1d5b306b3528bef2a92,f7b2e2a83ceedafaa7f844182a571d4671dd41cc9547d1d5b306b3528bef2a92,Simplified UCCSD ansatz
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:06.287092+00:00,uccsd_7,UCCSD,7,67,67,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.2731025218963623,custom,hybrid_phase1_2,none,ok,1049,69,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f7b2e2a83ceedafaa7f844182a571d4671dd41cc9547d1d5b306b3528bef2a92,f7b2e2a83ceedafaa7f844182a571d4671dd41cc9547d1d5b306b3528bef2a92,Simplified UCCSD ansatz
2.0.0,E15,e15_full_20260611_150934,2026-06-11T15:15:06.363486+00:00,uccsd_7,UCCSD,7,67,67,0.0,0.0,0.0,0.0,0.0,1.0,0.0035126209259033203,qiskit,transpiler,0,ok,1049,69,experiments/e15_multi_compiler/run.py,bd06667e713b697ff5ed23f4c64f58e432474b1a6066b6366f22ce1202bdd577,f7b2e2a83ceedafaa7f844182a571d4671dd41cc9547d1d5b306b3528bef2a92,66d3522461a01318670e96557c0fe6ec6098ff5ee5610dda8734cbe3e1f4ecfb,Simplified UCCSD ansatz
