schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,n_qubits,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,window_size,fidelity,success,iterations,runtime_seconds,optimizer,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.586415+00:00,cnot_chain_3,CNOT,cnot_chain,3,16,0,1.0,100.0,1.0,1.0,1.0,10,1.0,True,8,0.003994464874267578,hybrid_phase1_2,42,2,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,e05a2d3a8b49e581ac31c9c8e6fd401977ac89b309189aacc2b8074ecefad676,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.590336+00:00,cnot_chain_3,CNOT,cnot_chain,3,16,16,0.0,0.0,0.0,0.0,0.0,20,1.0,False,0,0.002961397171020508,commutation_phase2,42,2,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.595666+00:00,cnot_chain_3,CNOT,cnot_chain,3,16,0,1.0,100.0,1.0,1.0,1.0,20,1.0,True,8,0.004254341125488281,hybrid_phase1_2,42,2,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,f3e1cc1549652f162539e9c0634f98494d1781a08f998296495d4a11a19ae4e8,e05a2d3a8b49e581ac31c9c8e6fd401977ac89b309189aacc2b8074ecefad676,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.598623+00:00,bv_3,Oracle,bernstein_vazirani,4,12,12,0.0,0.0,0.0,0.0,0.0,2,0.9999999999999974,False,0,0.001959562301635742,commutation_phase2,45,3,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.607081+00:00,bv_3,Oracle,bernstein_vazirani,4,12,12,0.0,0.0,0.0,0.0,0.0,2,0.9999999999999974,False,0,0.006462812423706055,hybrid_phase1_2,45,3,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.609700+00:00,bv_3,Oracle,bernstein_vazirani,4,12,12,0.0,0.0,0.0,0.0,0.0,5,0.9999999999999974,False,0,0.0016238689422607422,commutation_phase2,45,3,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.616808+00:00,bv_3,Oracle,bernstein_vazirani,4,12,12,0.0,0.0,0.0,0.0,0.0,5,0.9999999999999974,False,0,0.00599217414855957,hybrid_phase1_2,45,3,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.619804+00:00,bv_3,Oracle,bernstein_vazirani,4,12,10,0.16666666666666663,16.666666666666664,0.0,0.0,0.0,10,0.9999999999999979,True,1,0.0020058155059814453,commutation_phase2,45,3,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,060da1187b344c94fb6c3b6204ca7abdb676b30ab29942aba81ee6d150fd8568,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.628468+00:00,bv_3,Oracle,bernstein_vazirani,4,12,10,0.16666666666666663,16.666666666666664,0.0,0.0,0.0,10,0.9999999999999979,True,1,0.007085561752319336,hybrid_phase1_2,45,3,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,060da1187b344c94fb6c3b6204ca7abdb676b30ab29942aba81ee6d150fd8568,
2.0.0,E16,e16_full_20260610_142547,2026-06-10T14:25:47.631115+00:00,bv_3,Oracle,bernstein_vazirani,4,12,10,0.16666666666666663,16.666666666666664,0.0,0.0,0.0,20,0.9999999999999979,True,1,0.0019631385803222656,commutation_phase2,45,3,experiments/e16_window_scaling/run.py,d6dbfd2b254fce9be21558de612a146c7e8a9a0937b4fe59d29bc3dd3c27d29a,2b1cde4abea2ed44a9eb8279de400f807116abcb88a364fd04bbb05b1c3244ae,060da1187b344c94fb6c3b6204ca7abdb676b30ab29942aba81ee6d150fd8568,
