schema_version,experiment_id,run_id,timestamp_utc,mode,circuit_family,n_qubits,param_n,depth,gate_count,entanglement_entropy,trial,seed,optimizer,listing_model,wire_traversal,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,wcl_listing_reordered,file_sha256,git_commit
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:39.509491+00:00,full,Structured,6,6,40,170,-0.0,9,9048,greedy_gate_cancellation,LBL,False,170,170,0.0,1.0,True,0.05200028419494629,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:39.626810+00:00,full,Structured,6,6,40,170,-0.0,9,9048,greedy_gate_cancellation,WCL,True,170,150,0.11764705882352944,1.0,True,0.11531925201416016,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:40.299020+00:00,full,Structured,8,8,40,230,1.601713251907458e-15,9,9050,greedy_gate_cancellation,LBL,False,230,230,0.0,0.9999999999999991,True,0.641209602355957,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:40.961582+00:00,full,Structured,8,8,40,230,1.601713251907458e-15,9,9050,greedy_gate_cancellation,WCL,True,230,210,0.08695652173913049,0.9999999999999991,True,0.6605627536773682,True,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:40.970581+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,0,46,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.003998517990112305,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:40.974576+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,0,46,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.00399470329284668,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:40.993574+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,0,48,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.012997150421142578,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.005605+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,0,48,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.012030839920043945,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.152956+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,0,50,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.13535141944885254,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.296461+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,0,50,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.14248108863830566,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.302594+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,1,1046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.004132270812988281,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.306601+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,1,1046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.002999544143676758,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.319626+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,1,1048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.009030580520629883,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.330636+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,1,1048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.01101064682006836,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.467832+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,1,1050,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.13320374488830566,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.619986+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,1,1050,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.1511542797088623,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.625984+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,2,2046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.004000663757324219,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.631119+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,2,2046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.004136323928833008,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.649309+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,2,2048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.015186071395874023,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.661304+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,2,2048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.011994361877441406,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.825100+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,2,2050,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.1607964038848877,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.981373+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,2,2050,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.15427231788635254,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.988371+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,3,3046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.004998922348022461,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:41.993373+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,3,3046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.005002737045288086,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.007383+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,3,3048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.012011051177978516,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.019986+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,3,3048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.012603282928466797,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.178891+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,3,3050,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.1549065113067627,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.334485+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,3,3050,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.15349054336547852,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.340487+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,4,4046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.004002094268798828,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.346491+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,4,4046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.006003856658935547,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.362583+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,4,4048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.014092445373535156,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.374606+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,4,4048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.012023687362670898,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.538746+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,4,4050,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.1588306427001953,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.699701+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,4,4050,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.15995001792907715,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.703701+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,5,5046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.0029997825622558594,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.707700+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,5,5046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.002999544143676758,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.719707+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,5,5048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.010006189346313477,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.729700+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,5,5048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.00999307632446289,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.855585+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,5,5050,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.12188553810119629,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.984153+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,5,5050,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.12756824493408203,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.989145+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,6,6046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.004001140594482422,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:42.994172+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,6,6046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.0040225982666015625,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.004143+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,6,6048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.007998466491699219,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.011263+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,6,6048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.007120370864868164,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.142511+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,6,6050,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.12727570533752441,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.274278+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,6,6050,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.1307675838470459,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.282274+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,7,7046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.00597834587097168,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.285274+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,7,7046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.003000020980834961,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.299301+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,7,7048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.010972023010253906,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.308456+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,7,7048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.008154630661010742,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.454694+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,7,7050,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.14321112632751465,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.605166+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,7,7050,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.14847230911254883,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.610176+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,8,8046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.0030019283294677734,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.615168+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,8,8046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.003992319107055664,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.628172+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,8,8048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.011004447937011719,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.642170+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,8,8048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.013997793197631836,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.798978+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,8,8050,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.15281057357788086,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.957328+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,8,8050,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.15733861923217773,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.964327+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,9,9046,greedy_gate_cancellation,LBL,False,10,10,0.0,0.9999999999999988,True,0.005000114440917969,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.969336+00:00,full,QFT,4,4,7,10,9.61027951144475e-16,9,9046,greedy_gate_cancellation,WCL,True,10,10,0.0,0.9999999999999988,True,0.004008293151855469,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.985329+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,9,9048,greedy_gate_cancellation,LBL,False,21,21,0.0,0.9999999999999996,True,0.012992382049560547,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:43.996327+00:00,full,QFT,6,6,11,21,1.121199276335221e-15,9,9048,greedy_gate_cancellation,WCL,True,21,21,0.0,0.9999999999999996,True,0.010998725891113281,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:44.158741+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,9,9050,greedy_gate_cancellation,LBL,False,36,36,0.0,0.9999999999999969,True,0.15741229057312012,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:44.313478+00:00,full,QFT,8,8,15,36,1.7618845770982037e-15,9,9050,greedy_gate_cancellation,WCL,True,36,36,0.0,0.9999999999999969,True,0.15373778343200684,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:44.316471+00:00,full,GHZ,4,4,4,4,1.0,0,46,greedy_gate_cancellation,LBL,False,4,4,0.0,0.9999999999999996,True,0.0009989738464355469,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:44.319473+00:00,full,GHZ,4,4,4,4,1.0,0,46,greedy_gate_cancellation,WCL,True,4,4,0.0,0.9999999999999996,True,0.0019996166229248047,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:44.324471+00:00,full,GHZ,6,6,6,6,1.0,0,48,greedy_gate_cancellation,LBL,False,6,6,0.0,0.9999999999999998,True,0.00299835205078125,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:44.327472+00:00,full,GHZ,6,6,6,6,1.0,0,48,greedy_gate_cancellation,WCL,True,6,6,0.0,0.9999999999999998,True,0.003000974655151367,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
1.1.0,E27_wcl_full_family,e27_full_20260718_122807,2026-07-18T12:28:44.363472+00:00,full,GHZ,8,8,8,8,1.0,0,50,greedy_gate_cancellation,LBL,False,8,8,0.0,0.9999999999999998,True,0.032999515533447266,False,7052c9b27e53972b6bb524e8126ed5325fee4a9ff83a50cf2ee9eacef2252ba3,8f41dbcfd681b95b99b94405645c2ab4e46f16af
