experiment_id,run_id,mode,circuit_family,n_qubits,param_n,trial,seed,listing_model,optimizer,original_size,variant_size,optimized_size,reduction,fidelity,success,runtime_seconds,file_sha256,git_commit
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,0,48,wcl,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.01631784439086914,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,0,48,wcl,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.015466928482055664,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,0,48,shuffle_0,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.0210573673248291,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,0,48,shuffle_0,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.021381139755249023,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,0,48,shuffle_1,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.014522552490234375,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,0,48,shuffle_1,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.023327112197875977,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,1,1048,original,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.012802362442016602,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,1,1048,original,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.01853013038635254,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,1,1048,wcl,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.012159347534179688,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,1,1048,wcl,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.016178131103515625,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,1,1048,shuffle_0,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.01624274253845215,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,1,1048,shuffle_0,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.017462491989135742,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,1,1048,shuffle_1,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.019086837768554688,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,1,1048,shuffle_1,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.01690530776977539,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,2,2048,original,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.028493642807006836,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,2,2048,original,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.019379138946533203,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,2,2048,wcl,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.014297962188720703,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,2,2048,wcl,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.014394998550415039,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,2,2048,shuffle_0,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.013409614562988281,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,2,2048,shuffle_0,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.02456068992614746,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,2,2048,shuffle_1,greedy_phase1_lbl,21,21,21,0.0,0.9999999999999996,True,0.013441085815429688,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_smoke_20260717_052401,smoke,QFT,6,6,2,2048,shuffle_1,commutation_phase2a,21,21,21,0.0,0.9999999999999996,True,0.01682114601135254,05514d8b2cb9cc783e779a1eb666585201180be0b2f02d5b1ee7dd1aedafad72,8f41dbcfd681b95b99b94405645c2ab4e46f16af
