experiment_id,run_id,mode,circuit_family,n_qubits,param_n,trial,seed,listing_model,optimizer,original_size,variant_size,optimized_size,reduction,fidelity,success,runtime_seconds,file_sha256,git_commit
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_0,greedy_phase1_lbl,120,120,111,0.07499999999999996,0.9999999999999943,True,0.04699969291687012,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_0,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999934,True,0.05000901222229004,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_1,greedy_phase1_lbl,120,120,111,0.07499999999999996,0.9999999999999941,True,0.052823543548583984,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_1,commutation_phase2a,120,120,120,0.0,0.9999999999999934,True,0.04999995231628418,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_2,greedy_phase1_lbl,120,120,112,0.06666666666666665,0.9999999999999943,True,0.0496060848236084,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_2,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999934,True,0.05442094802856445,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_3,greedy_phase1_lbl,120,120,114,0.050000000000000044,0.9999999999999934,True,0.04202103614807129,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_3,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999934,True,0.04500603675842285,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_4,greedy_phase1_lbl,120,120,110,0.08333333333333337,0.9999999999999943,True,0.03911757469177246,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_122807,full,Universal,6,6,3,3048,shuffle_4,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999934,True,0.0424807071685791,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
