experiment_id,mode,n_qubits,depth,seed_index,seed_base,trial,seed,optimizer,gate_count,entanglement_entropy,normalized_entropy,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,optimizer_version,file_sha256,git_commit
E29_multi_seed_e04,full,5,15,0,42,16,58,ga,75,0.8121336095013101,0.4640763482864629,75,85,-0.1333333333333333,0.9999999999999931,True,6.690101146697998,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,17,59,hybrid,75,1.1086431951358642,0.6335103972204938,75,71,0.053333333333333344,0.9999999999999952,True,0.08980870246887207,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,17,59,rls,75,1.1086431951358642,0.6335103972204938,75,203,-1.7066666666666666,0.9999999999999913,True,14.985389232635498,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,17,59,sa,75,1.1086431951358642,0.6335103972204938,75,99,-0.32000000000000006,0.9999999999999944,True,2.486013889312744,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,17,59,ga,75,1.1086431951358642,0.6335103972204938,75,79,-0.05333333333333323,0.9999999999999948,True,6.627727746963501,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,18,60,hybrid,75,1.4165159164848238,0.8094376665627564,75,69,0.07999999999999996,0.9999999999999966,True,0.07876896858215332,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,18,60,rls,75,1.4165159164848238,0.8094376665627564,75,221,-1.9466666666666668,0.9999999999999927,True,15.744934320449829,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,18,60,sa,75,1.4165159164848238,0.8094376665627564,75,81,-0.08000000000000007,0.9999999999999957,True,2.3988497257232666,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,18,60,ga,75,1.4165159164848238,0.8094376665627564,75,77,-0.026666666666666616,0.9999999999999961,True,6.545114755630493,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,19,61,hybrid,75,0.9078310091281482,0.5187605766446561,75,71,0.053333333333333344,0.9999999999999957,True,0.06409263610839844,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E29_multi_seed_e04,full,5,15,0,42,19,61,rls,75,0.9078310091281482,0.5187605766446561,75,201,-1.6800000000000002,0.9999999999999895,True,15.307355165481567,1.1.0,fb277ffd3bd73e95b5b1d52a53865c66ad5c8149bf9a1a56821b99672e8a2501,8f41dbcfd681b95b99b94405645c2ab4e46f16af
