schema_version,experiment_id,run_id,circuit_id,circuit_family,n_qubits,optimizer,status,timestamp_utc,circuit_type,gate_set,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,depth_reduction,two_qubit_reduction,cnot_reduction,t_count_reduction,baseline_t_count,optimized_t_count,fidelity,success,runtime_seconds,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,notes,mechanism,failed,correction_method,imputed_draw,imputation_source
2.0.0,E18,e18_full_20260610_052140,clifford_5,RandomClifford,5,hybrid_phase1_2,ok,2026-06-10T05:21:43.973120+00:00,random_clifford,clifford_t,44.0,32.0,0.2727272727272727,27.27272727272727,0.2307692307692307,0.4,0.4,0.0,0.0,0.0,0.9999999999999936,True,0.0376760959625244,847.0,39.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,5d75ed4d3c75c9fdbdd04a3c806790d5276d07e34883582fab61f0f4739a1b4f,c5954fb3369da7553902ec1b7de4c11342174f105a932c8c12385a338ce7b7e4,"Random Clifford, depth=10",valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,surface_code_5,SurfaceCode,6,greedy_phase1,ok,2026-06-10T05:21:43.983598+00:00,surface_code,clifford_t,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0043847560882568,947.0,40.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,X-stabilizer syndrome extraction,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,surface_code_5,SurfaceCode,6,commutation_phase2,ok,2026-06-10T05:21:43.989944+00:00,surface_code,clifford_t,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0053470134735107,947.0,40.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,X-stabilizer syndrome extraction,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,surface_code_5,SurfaceCode,6,hybrid_phase1_2,ok,2026-06-10T05:21:44.010743+00:00,surface_code,clifford_t,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.018672227859497,947.0,40.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,X-stabilizer syndrome extraction,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,uccsd_5,UCCSD,5,none,"decompose_error: ""Unable to translate the operations in the circuit: ['x', 'ry', 'cx'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,qft_6,QFT,6,none,"decompose_error: ""Unable to translate the operations in the circuit: ['h', 'cp'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,ghz_6,GHZ,6,greedy_phase1,ok,2026-06-10T05:21:44.027966+00:00,ghz,clifford_t,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0040793418884277,42.0,43.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,ghz_6,GHZ,6,commutation_phase2,ok,2026-06-10T05:21:44.035063+00:00,ghz,clifford_t,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0045583248138427,42.0,43.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,ghz_6,GHZ,6,hybrid_phase1_2,ok,2026-06-10T05:21:44.051394+00:00,ghz,clifford_t,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0145859718322753,42.0,43.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,df499dded1e0518f2f6266b9f0e35d3c81e6057b5ba6e6decbb0f26370e5bb03,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,cnot_chain_6,CNOT,6,greedy_phase1,ok,2026-06-10T05:21:44.070427+00:00,cnot_chain,clifford_t,40.0,0.0,1.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,True,0.0120160579681396,42.0,44.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,22f142973da5c2c54c1f236679707742fb68faf62343b63a082403f00c25799c,995ca4ef9eaba10dd58f1ab322947f30c40e0f095185660849ca98aed2848347,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,cnot_chain_6,CNOT,6,commutation_phase2,ok,2026-06-10T05:21:44.098861+00:00,cnot_chain,clifford_t,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0251209735870361,42.0,44.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,22f142973da5c2c54c1f236679707742fb68faf62343b63a082403f00c25799c,22f142973da5c2c54c1f236679707742fb68faf62343b63a082403f00c25799c,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,cnot_chain_6,CNOT,6,hybrid_phase1_2,ok,2026-06-10T05:21:44.137754+00:00,cnot_chain,clifford_t,40.0,0.0,1.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,True,0.0378849506378173,42.0,44.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,22f142973da5c2c54c1f236679707742fb68faf62343b63a082403f00c25799c,995ca4ef9eaba10dd58f1ab322947f30c40e0f095185660849ca98aed2848347,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,bv_6,Oracle,7,greedy_phase1,ok,2026-06-10T05:21:44.160026+00:00,bernstein_vazirani,clifford_t,19.0,13.0,0.3157894736842105,31.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999964,True,0.0157175064086914,48.0,45.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,ad7360e8f5bdb2c4259314f720a6bd4e8340ec0ef0323d9122f48658d48af989,78b7b27c70edc7d8f4b0549550a7ece98ca59e716c1b1c4bf9d4d1c75207a1e9,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,bv_6,Oracle,7,commutation_phase2,ok,2026-06-10T05:21:44.187345+00:00,bernstein_vazirani,clifford_t,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999962,False,0.0252113342285156,48.0,45.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,ad7360e8f5bdb2c4259314f720a6bd4e8340ec0ef0323d9122f48658d48af989,ad7360e8f5bdb2c4259314f720a6bd4e8340ec0ef0323d9122f48658d48af989,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,bv_6,Oracle,7,hybrid_phase1_2,ok,2026-06-10T05:21:44.242760+00:00,bernstein_vazirani,clifford_t,19.0,13.0,0.3157894736842105,31.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999964,True,0.0539045333862304,48.0,45.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,ad7360e8f5bdb2c4259314f720a6bd4e8340ec0ef0323d9122f48658d48af989,78b7b27c70edc7d8f4b0549550a7ece98ca59e716c1b1c4bf9d4d1c75207a1e9,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,qaoa_line_6,QAOA,6,none,"decompose_error: ""Unable to translate the operations in the circuit: ['cx', 'u3', 'u'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,vqe_twolocal_6,VQE,6,none,"decompose_error: ""Unable to translate the operations in the circuit: ['cx', 'u'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,hardware_eff_6,HardwareEfficient,6,none,"decompose_error: ""Unable to translate the operations in the circuit: ['rz', 'ry', 'cx'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,grover_6,Grover,6,none,"decompose_error: ""Unable to translate the operations in the circuit: ['p', 'h', 'x', 'cx', 'u'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,adder_6,Adder,6,greedy_phase1,ok,2026-06-10T05:21:44.455673+00:00,quantum_adder,clifford_t,49.0,45.0,0.0816326530612244,8.163265306122447,0.0625,0.1999999999999999,0.1999999999999999,0.0,21.0,21.0,0.9999999999999944,True,0.0184121131896972,548.0,50.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,2b53f0f887d41a83e86f5b05be4befea673d5f7aaa27ff31b3774e5a8d53e2f5,b1d67a9ed3081f4676970f776cc28113a15a2068196ef3bb277945d8aea754ac,"Ripple-carry adder, random inputs",valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,adder_6,Adder,6,commutation_phase2,ok,2026-06-10T05:21:44.480697+00:00,quantum_adder,clifford_t,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.9999999999999944,False,0.0225245952606201,548.0,50.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,2b53f0f887d41a83e86f5b05be4befea673d5f7aaa27ff31b3774e5a8d53e2f5,2b53f0f887d41a83e86f5b05be4befea673d5f7aaa27ff31b3774e5a8d53e2f5,"Ripple-carry adder, random inputs",valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,adder_6,Adder,6,hybrid_phase1_2,ok,2026-06-10T05:21:44.570086+00:00,quantum_adder,clifford_t,49.0,45.0,0.0816326530612244,8.163265306122447,0.0625,0.1999999999999999,0.1999999999999999,0.0,21.0,21.0,0.9999999999999944,True,0.086383581161499,548.0,50.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,2b53f0f887d41a83e86f5b05be4befea673d5f7aaa27ff31b3774e5a8d53e2f5,b1d67a9ed3081f4676970f776cc28113a15a2068196ef3bb277945d8aea754ac,"Ripple-carry adder, random inputs",valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,qwalk_6,QuantumWalk,7,none,"decompose_error: ""Unable to translate the operations in the circuit: ['h', 'x', 'ry', 'cx', 'ccx'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,iqp_6,IQP,6,none,"decompose_error: ""Unable to translate the operations in the circuit: ['rz', 'cz', 'h'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,clifford_6,RandomClifford,6,greedy_phase1,ok,2026-06-10T05:21:44.599490+00:00,random_clifford,clifford_t,45.0,33.0,0.2666666666666667,26.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999932,True,0.0132443904876708,848.0,53.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,16c570052af796f5ee27c851416fc056f152e8d5e8251835622aec120ea38b89,af2df39dd887f2f8e68d3335b3dafb77d4efa08a12090a9d72eeb9310495b85a,"Random Clifford, depth=10",valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,clifford_6,RandomClifford,6,commutation_phase2,ok,2026-06-10T05:21:44.618020+00:00,random_clifford,clifford_t,45.0,43.0,0.0444444444444444,4.444444444444439,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999932,True,0.0165247917175292,848.0,53.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,16c570052af796f5ee27c851416fc056f152e8d5e8251835622aec120ea38b89,7febd81e7812df2ddb2925eaf4b5627a71b98bae7aa41b52c4a6ee329fbbc577,"Random Clifford, depth=10",valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,clifford_6,RandomClifford,6,hybrid_phase1_2,ok,2026-06-10T05:21:44.681475+00:00,random_clifford,clifford_t,45.0,33.0,0.2666666666666667,26.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999932,True,0.0614521503448486,848.0,53.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,16c570052af796f5ee27c851416fc056f152e8d5e8251835622aec120ea38b89,af2df39dd887f2f8e68d3335b3dafb77d4efa08a12090a9d72eeb9310495b85a,"Random Clifford, depth=10",valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,surface_code_6,SurfaceCode,7,greedy_phase1,ok,2026-06-10T05:21:44.703973+00:00,surface_code,clifford_t,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0168290138244628,948.0,54.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,X-stabilizer syndrome extraction,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,surface_code_6,SurfaceCode,7,commutation_phase2,ok,2026-06-10T05:21:44.720455+00:00,surface_code,clifford_t,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0143630504608154,948.0,54.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,X-stabilizer syndrome extraction,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,surface_code_6,SurfaceCode,7,hybrid_phase1_2,ok,2026-06-10T05:21:44.778087+00:00,surface_code,clifford_t,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.055978775024414,948.0,54.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,50acc8cca2f23db161ca0e99de8435635242080dcd80d6ee45c483913667385d,X-stabilizer syndrome extraction,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,uccsd_6,UCCSD,6,none,"decompose_error: ""Unable to translate the operations in the circuit: ['x', 'ry', 'cx'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,qft_7,QFT,7,none,"decompose_error: ""Unable to translate the operations in the circuit: ['h', 'cp'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,ghz_7,GHZ,7,greedy_phase1,ok,2026-06-10T05:21:44.803305+00:00,ghz,clifford_t,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0089554786682128,42.0,57.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,ghz_7,GHZ,7,commutation_phase2,ok,2026-06-10T05:21:44.816557+00:00,ghz,clifford_t,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0116393566131591,42.0,57.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,ghz_7,GHZ,7,hybrid_phase1_2,ok,2026-06-10T05:21:44.859355+00:00,ghz,clifford_t,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,False,0.0407450199127197,42.0,57.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,5d2b19a891ee88a81180182054c94ec0df6be5a64a75fed94df49e80b66bba5d,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,cnot_chain_7,CNOT,7,greedy_phase1,ok,2026-06-10T05:21:44.892373+00:00,cnot_chain,clifford_t,48.0,0.0,1.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,True,0.0262162685394287,42.0,58.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,f8589de68c412c10d5db3913bfda7db0f010efcc5da538e207c8aaeff06158f7,a52a69f1c9b809bb7211b59a42c8c73bf72303a402f4ccd40ce38ea74525f0dc,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,cnot_chain_7,CNOT,7,commutation_phase2,ok,2026-06-10T05:21:44.945498+00:00,cnot_chain,clifford_t,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0510358810424804,42.0,58.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,f8589de68c412c10d5db3913bfda7db0f010efcc5da538e207c8aaeff06158f7,f8589de68c412c10d5db3913bfda7db0f010efcc5da538e207c8aaeff06158f7,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,cnot_chain_7,CNOT,7,hybrid_phase1_2,ok,2026-06-10T05:21:45.080153+00:00,cnot_chain,clifford_t,48.0,0.0,1.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,True,0.1336569786071777,42.0,58.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,f8589de68c412c10d5db3913bfda7db0f010efcc5da538e207c8aaeff06158f7,a52a69f1c9b809bb7211b59a42c8c73bf72303a402f4ccd40ce38ea74525f0dc,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,bv_7,Oracle,8,greedy_phase1,ok,2026-06-10T05:21:45.142798+00:00,bernstein_vazirani,clifford_t,20.0,10.0,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999968,True,0.0568213462829589,49.0,59.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,03e6d0301b9df9114ccb85091a6cc9ae6b4cc45afad3bba41410a9fb2ed560d5,7ad2b679bbcd5c55fe90e031309f30e058d2dc05f4a3b8da7ec2901067ca3634,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,bv_7,Oracle,8,commutation_phase2,ok,2026-06-10T05:21:45.216595+00:00,bernstein_vazirani,clifford_t,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,False,0.0707957744598388,49.0,59.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,03e6d0301b9df9114ccb85091a6cc9ae6b4cc45afad3bba41410a9fb2ed560d5,03e6d0301b9df9114ccb85091a6cc9ae6b4cc45afad3bba41410a9fb2ed560d5,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,bv_7,Oracle,8,hybrid_phase1_2,ok,2026-06-10T05:21:45.485108+00:00,bernstein_vazirani,clifford_t,20.0,10.0,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999968,True,0.2669706344604492,49.0,59.0,experiments/e18_clifford_t/run.py,e3ec5c8010452a26f5532448f4693aedb12bf4785eb37fa094e4e6f09d9b79ee,03e6d0301b9df9114ccb85091a6cc9ae6b4cc45afad3bba41410a9fb2ed560d5,7ad2b679bbcd5c55fe90e031309f30e058d2dc05f4a3b8da7ec2901067ca3634,,valid,False,observed,,
2.0.0,E18,e18_full_20260610_052140,qaoa_line_7,QAOA,7,none,"decompose_error: ""Unable to translate the operations in the circuit: ['cx', 'u3', 'u'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
2.0.0,E18,e18_full_20260610_052140,vqe_twolocal_7,VQE,7,none,"decompose_error: ""Unable to translate the operations in the circuit: ['cx', 'u'] to the backend's (or manually specified) target basis: ['if_else', 'while_loop', 'delay', 's', 'store', 'for_loop', 'x', 'h', 'sdg', 'cx', 'measure', 'snapshot', 'y', 't', 'switch_case', 'z', 'reset', 'barrier', 'tdg']. This likely means the target basis is not universal or there are additional equivalence rules needed in the EquivalenceLibrary being used. For more details on this error see: https://docs.quantum.ibm.com/api/qiskit/qiskit.transpiler.passes.BasisTranslator#translation-errors""",,,,,,,,,,,,,,,,,,,,,,,,decompose_error,True,gate_type_itt_zero,,
