experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,7,7,20,161,24,0.8509316770186335,0.9999999999999973,exact,True,0.0684804916381836,335,1,0.0,0.0,0.0,0.0,25.0,77.0,71.0,2626.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,7,7,20,187,187,0.0,1.0,exact,True,0.0020003318786621094,435,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,7,7,20,187,175,0.06417112299465244,1.0,exact,True,0.016987323760986328,435,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,7,7,20,187,25,0.8663101604278075,0.9999999999999987,exact,True,0.08015227317810059,435,2,0.0,0.0,0.0,0.0,32.0,89.0,73.0,3017.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,7,7,35,302,302,0.0,1.000000000000003,exact,True,0.001997709274291992,250,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,7,7,35,302,278,0.07947019867549665,1.000000000000003,exact,True,0.06551384925842285,250,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,7,7,35,302,21,0.9304635761589404,1.0,exact,True,0.1399223804473877,250,0,0.0,0.0,0.0,1.0,50.0,158.0,59.0,5615.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,7,7,35,297,297,0.0,1.0000000000000044,exact,True,0.003983020782470703,350,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,7,7,35,297,271,0.08754208754208759,1.0000000000000044,exact,True,0.06400775909423828,350,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,7,7,35,297,21,0.9292929292929293,1.0,exact,True,0.13927936553955078,350,1,0.0,0.0,0.0,1.0,48.0,156.0,73.0,5527.0
