experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,8,8,20,197,26,0.868020304568528,0.9999999999999964,exact,True,0.10699772834777832,245,0,0.0,1.0,0.0,0.0,30.0,97.0,79.0,3285.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,8,8,20,217,217,0.0,1.0000000000000018,exact,True,0.0042269229888916016,345,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,8,8,20,217,211,0.027649769585253448,1.0000000000000018,exact,True,0.019268035888671875,345,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,8,8,20,217,29,0.8663594470046083,0.9999999999999978,exact,True,0.11140966415405273,345,1,0.0,0.0,0.0,0.0,38.0,100.0,110.0,3726.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,8,8,20,202,202,0.0,1.0,exact,True,0.002018451690673828,445,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,8,8,20,202,184,0.08910891089108908,1.0,exact,True,0.04374814033508301,445,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,8,8,20,202,22,0.8910891089108911,0.9999999999999998,exact,True,0.10671353340148926,445,2,0.0,2.0,0.0,0.0,36.0,91.0,134.0,3486.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,8,8,35,353,353,0.0,1.0000000000000067,exact,True,0.0039997100830078125,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,8,8,35,353,335,0.05099150141643061,1.0000000000000067,exact,True,0.059351444244384766,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,8,8,35,353,23,0.9348441926345609,1.0000000000000004,exact,True,0.19048500061035156,260,0,0.0,0.0,0.0,1.0,58.0,186.0,58.0,6367.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,8,8,35,349,349,0.0,1.0000000000000036,exact,True,0.0039997100830078125,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,8,8,35,349,329,0.05730659025787965,1.0000000000000036,exact,True,0.09532475471496582,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,8,8,35,349,19,0.9455587392550143,1.0,exact,True,0.20145773887634277,360,1,1.0,1.0,0.0,1.0,63.0,181.0,125.0,6718.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,8,8,35,355,355,0.0,1.0000000000000062,exact,True,0.002999544143676758,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,8,8,35,355,333,0.06197183098591552,1.0000000000000062,exact,True,0.09502768516540527,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,8,8,35,355,27,0.923943661971831,1.0000000000000004,exact,True,0.1934969425201416,460,2,0.0,0.0,0.0,0.0,65.0,174.0,89.0,6495.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,8,8,50,464,464,0.0,1.0000000000000075,exact,True,0.006994009017944336,275,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,8,8,50,464,428,0.07758620689655171,1.0000000000000075,exact,True,0.15392065048217773,275,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,8,8,50,464,23,0.9504310344827587,1.000000000000003,exact,True,0.2650270462036133,275,0,0.0,1.0,0.0,0.0,76.0,254.0,88.0,9196.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,8,8,50,489,489,0.0,1.0000000000000067,exact,True,0.004999399185180664,375,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,8,8,50,489,467,0.04498977505112478,1.0000000000000067,exact,True,0.1189274787902832,375,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,8,8,50,489,28,0.9427402862985685,1.0000000000000004,exact,True,0.27645158767700195,375,1,0.0,0.0,0.0,0.0,88.0,253.0,124.0,9252.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,IQP,8,8,50,487,487,0.0,1.000000000000008,exact,True,0.007993459701538086,475,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,IQP,8,8,50,487,463,0.04928131416837778,1.000000000000008,exact,True,0.12578344345092773,475,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,IQP,8,8,50,487,26,0.946611909650924,1.0000000000000009,exact,True,0.28955817222595215,475,2,0.0,0.0,0.0,0.0,86.0,247.0,73.0,9681.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,3,3,20,58,58,0.0,0.9999999999999937,exact,True,0.0009989738464355469,195,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,3,3,20,58,56,0.03448275862068961,0.9999999999999942,exact,True,0.0036330223083496094,195,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,3,3,20,58,45,0.22413793103448276,0.9999999999999951,exact,True,0.011314630508422852,195,0,1.0,3.0,0.0,1.0,0.0,5.0,107.0,22.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,3,3,20,56,56,0.0,0.9999999999999933,exact,True,0.0,295,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,3,3,20,56,48,0.1428571428571429,0.9999999999999944,exact,True,0.0038444995880126953,295,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,3,3,20,56,41,0.2678571428571429,0.9999999999999947,exact,True,0.010283231735229492,295,1,2.0,1.0,0.0,4.0,0.0,5.0,48.0,38.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,3,3,20,58,56,0.03448275862068961,0.9999999999999941,exact,True,0.0010750293731689453,395,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,3,3,20,58,50,0.13793103448275867,0.9999999999999951,exact,True,0.004004955291748047,395,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,3,3,20,58,39,0.3275862068965517,0.9999999999999951,exact,True,0.009543418884277344,395,2,0.0,0.0,0.0,5.0,0.0,8.0,46.0,43.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,3,3,35,83,83,0.0,0.9999999999999896,exact,True,0.0,210,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,3,3,35,83,73,0.12048192771084343,0.9999999999999907,exact,True,0.00901937484741211,210,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,3,3,35,83,53,0.3614457831325302,0.9999999999999919,exact,True,0.016501188278198242,210,0,0.0,4.0,0.0,4.0,2.0,10.0,70.0,47.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,3,3,35,91,87,0.04395604395604391,0.9999999999999907,exact,True,0.0010595321655273438,310,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,3,3,35,91,71,0.21978021978021978,0.9999999999999923,exact,True,0.012317180633544922,310,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,3,3,35,91,38,0.5824175824175823,0.9999999999999934,exact,True,0.017031192779541016,310,1,1.0,2.0,0.0,10.0,3.0,20.0,27.0,151.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,3,3,35,91,89,0.02197802197802201,0.9999999999999896,exact,True,0.0010564327239990234,410,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,3,3,35,91,79,0.13186813186813184,0.9999999999999907,exact,True,0.008124351501464844,410,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,3,3,35,91,65,0.2857142857142857,0.9999999999999913,exact,True,0.017055749893188477,410,2,1.0,0.0,0.0,7.0,2.0,8.0,79.0,62.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,3,3,50,128,128,0.0,0.9999999999999853,exact,True,0.0010001659393310547,225,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,3,3,50,128,100,0.21875,0.9999999999999888,exact,True,0.02399921417236328,225,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,3,3,50,128,76,0.40625,0.9999999999999891,exact,True,0.029001474380493164,225,0,1.0,7.0,0.0,8.0,2.0,18.0,95.0,103.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,3,3,50,114,106,0.07017543859649122,0.9999999999999852,exact,True,0.001001119613647461,325,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,3,3,50,114,80,0.29824561403508776,0.999999999999988,exact,True,0.01691889762878418,325,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,3,3,50,114,51,0.5526315789473684,0.9999999999999891,exact,True,0.025908470153808594,325,1,2.0,3.0,0.0,15.0,4.0,17.0,99.0,126.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,3,3,50,122,116,0.049180327868852514,0.999999999999988,exact,True,0.0019006729125976562,425,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,3,3,50,122,106,0.1311475409836066,0.9999999999999896,exact,True,0.015000104904174805,425,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,3,3,50,122,74,0.39344262295081966,0.9999999999999899,exact,True,0.022073984146118164,425,2,2.0,1.0,0.0,8.0,1.0,25.0,102.0,170.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,5,5,20,74,74,0.0,0.9999999999999913,exact,True,0.0009105205535888672,215,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,5,5,20,74,58,0.21621621621621623,0.9999999999999929,exact,True,0.007075309753417969,215,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,5,5,20,74,44,0.4054054054054054,0.9999999999999929,exact,True,0.01620960235595703,215,0,1.0,0.0,0.0,8.0,1.0,12.0,70.0,147.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,5,5,20,76,76,0.0,0.9999999999999901,exact,True,0.0,315,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,5,5,20,76,58,0.23684210526315785,0.9999999999999933,exact,True,0.008285999298095703,315,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,5,5,20,76,32,0.5789473684210527,0.9999999999999936,exact,True,0.014765262603759766,315,1,1.0,1.0,0.0,9.0,0.0,21.0,53.0,154.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,5,5,20,84,84,0.0,0.9999999999999911,exact,True,0.0010001659393310547,415,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,5,5,20,84,72,0.1428571428571429,0.9999999999999929,exact,True,0.006056308746337891,415,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,5,5,20,84,47,0.44047619047619047,0.9999999999999931,exact,True,0.01776266098022461,415,2,0.0,1.0,0.0,6.0,1.0,18.0,139.0,181.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,5,5,35,129,129,0.0,0.9999999999999808,exact,True,0.002084016799926758,230,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,5,5,35,129,87,0.32558139534883723,0.9999999999999865,exact,True,0.02218008041381836,230,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,5,5,35,129,52,0.5968992248062015,0.9999999999999877,exact,True,0.02413773536682129,230,0,0.0,4.0,0.0,18.0,3.0,24.0,117.0,299.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,5,5,35,136,136,0.0,0.9999999999999823,exact,True,0.000990152359008789,330,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,5,5,35,136,100,0.2647058823529411,0.9999999999999865,exact,True,0.025072813034057617,330,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,5,5,35,136,70,0.4852941176470589,0.9999999999999867,exact,True,0.031009912490844727,330,1,1.0,0.0,0.0,19.0,0.0,25.0,112.0,273.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,5,5,35,135,133,0.014814814814814836,0.9999999999999847,exact,True,0.0015497207641601562,430,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,5,5,35,135,105,0.2222222222222222,0.9999999999999865,exact,True,0.023052215576171875,430,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,template_phase2b,RandomClifford,5,5,35,135,56,0.5851851851851853,0.9999999999999879,exact,True,0.036995887756347656,430,2,2.0,4.0,0.0,12.0,4.0,34.0,211.0,443.0
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,greedy_phase1,RandomClifford,5,5,50,196,196,0.0,0.9999999999999695,exact,True,0.002000570297241211,245,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_20260720_155450,depth,commutation_phase2a,RandomClifford,5,5,50,196,134,0.3163265306122449,0.9999999999999793,exact,True,0.05503344535827637,245,0,,,,,,,,
