experiment_id,run_id,mode,circuit_family,n_qubits,param_n,trial,seed,listing_model,optimizer,original_size,variant_size,optimized_size,reduction,fidelity,success,runtime_seconds,file_sha256,git_commit
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,2,2048,shuffle_2,greedy_phase1_lbl,120,120,115,0.04166666666666663,0.9999999999999912,True,0.057076454162597656,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,2,2048,shuffle_2,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999906,True,0.05814099311828613,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,2,2048,shuffle_3,greedy_phase1_lbl,120,120,119,0.008333333333333304,0.9999999999999903,True,0.05399966239929199,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,2,2048,shuffle_3,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999903,True,0.06049680709838867,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,2,2048,shuffle_4,greedy_phase1_lbl,120,120,115,0.04166666666666663,0.9999999999999915,True,0.04845571517944336,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,2,2048,shuffle_4,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999906,True,0.055997371673583984,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,original,greedy_phase1_lbl,120,120,120,0.0,0.9999999999999934,True,0.053472280502319336,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,original,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999941,True,0.07102012634277344,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,wcl,greedy_phase1_lbl,120,120,110,0.08333333333333337,0.9999999999999946,True,0.06620216369628906,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,wcl,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999934,True,0.061261892318725586,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_0,greedy_phase1_lbl,120,120,111,0.07499999999999996,0.9999999999999943,True,0.0707557201385498,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_0,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999934,True,0.06841516494750977,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_1,greedy_phase1_lbl,120,120,111,0.07499999999999996,0.9999999999999941,True,0.0579981803894043,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_1,commutation_phase2a,120,120,120,0.0,0.9999999999999934,True,0.05052542686462402,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_2,greedy_phase1_lbl,120,120,112,0.06666666666666665,0.9999999999999943,True,0.054711341857910156,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_2,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999934,True,0.07100033760070801,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_3,greedy_phase1_lbl,120,120,114,0.050000000000000044,0.9999999999999934,True,0.06655716896057129,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_3,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999934,True,0.06309199333190918,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_4,greedy_phase1_lbl,120,120,110,0.08333333333333337,0.9999999999999943,True,0.06083106994628906,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,3,3048,shuffle_4,commutation_phase2a,120,120,118,0.01666666666666672,0.9999999999999934,True,0.05699968338012695,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,original,greedy_phase1_lbl,120,120,120,0.0,0.9999999999999893,True,0.042018890380859375,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,original,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999895,True,0.047983646392822266,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,4,4048,wcl,greedy_phase1_lbl,120,120,117,0.025000000000000022,0.9999999999999895,True,0.05215287208557129,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
