experiment,n_qubits,depth,trial,seed,gate_count,entanglement_entropy,normalized_entropy,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,optimizer_version
3,6,26,39,81,156,1.8508261195639633,0.7403304478255853,156,156,0.0,0.9999999999999895,False,0.0060079097747802734,3.0.0
3,6,26,40,82,156,1.8839954076100947,0.7535981630440378,156,156,0.0,0.9999999999999903,False,0.004076719284057617,3.0.0
3,6,26,41,83,156,1.4875467905789639,0.5950187162315855,156,156,0.0,0.999999999999988,False,0.0039997100830078125,3.0.0
3,6,26,42,84,156,2.279625671168084,0.9118502684672336,156,156,0.0,0.9999999999999891,False,0.003998517990112305,3.0.0
3,6,26,43,85,156,1.5055974337336822,0.6022389734934729,156,156,0.0,0.999999999999986,False,0.003000020980834961,3.0.0
3,6,26,44,86,156,1.994489003466172,0.7977956013864688,156,156,0.0,0.9999999999999876,False,0.004000663757324219,3.0.0
3,6,26,45,87,156,1.9163805309413244,0.7665522123765298,156,156,0.0,0.999999999999988,False,0.005515575408935547,3.0.0
3,6,26,46,88,156,1.9080606740423902,0.7632242696169561,156,156,0.0,0.999999999999984,False,0.003000974655151367,3.0.0
3,6,26,47,89,156,2.001121262157624,0.8004485048630496,156,156,0.0,0.9999999999999895,False,0.0030007362365722656,3.0.0
3,6,26,48,90,156,2.0418162238228468,0.8167264895291387,156,156,0.0,0.9999999999999878,False,0.004514217376708984,3.0.0
3,6,26,49,91,156,1.746998345181777,0.6987993380727108,156,156,0.0,0.9999999999999903,False,0.0039997100830078125,3.0.0
3,6,27,0,42,162,1.9007500438629137,0.7603000175451655,162,162,0.0,0.999999999999986,False,0.0029993057250976562,3.0.0
3,6,27,1,43,162,2.249711422741173,0.8998845690964693,162,162,0.0,0.999999999999986,False,0.0030090808868408203,3.0.0
3,6,27,2,44,162,1.420278122221718,0.5681112488886872,162,162,0.0,0.9999999999999856,False,0.019458770751953125,3.0.0
3,6,27,3,45,162,1.9317830965074256,0.7727132386029703,162,162,0.0,0.9999999999999856,False,0.006514549255371094,3.0.0
3,6,27,4,46,162,1.7916110850584226,0.7166444340233691,162,162,0.0,0.9999999999999895,False,0.00600123405456543,3.0.0
3,6,27,5,47,162,1.6822173406246068,0.6728869362498427,162,162,0.0,0.9999999999999887,False,0.003999233245849609,3.0.0
3,6,27,6,48,162,1.5446222767067266,0.6178489106826907,162,162,0.0,0.999999999999991,False,0.003999948501586914,3.0.0
3,6,27,7,49,162,1.3355742154443009,0.5342296861777204,162,162,0.0,0.9999999999999878,False,0.013881921768188477,3.0.0
3,6,27,8,50,162,1.7987746352560738,0.7195098541024295,162,162,0.0,0.9999999999999851,False,0.006000041961669922,3.0.0
3,6,27,9,51,162,2.1125082188731006,0.8450032875492403,162,162,0.0,0.9999999999999897,False,0.021518468856811523,3.0.0
3,6,27,10,52,162,0.7957942010704504,0.31831768042818015,162,162,0.0,0.9999999999999821,False,0.005006551742553711,3.0.0
3,6,27,11,53,162,2.1676343325171556,0.8670537330068623,162,162,0.0,0.999999999999988,False,0.0035254955291748047,3.0.0
3,6,27,12,54,162,1.5291343328935216,0.6116537331574087,162,162,0.0,0.9999999999999878,False,0.0030968189239501953,3.0.0
3,6,27,13,55,162,1.9384697813058738,0.7753879125223495,162,162,0.0,0.9999999999999871,False,0.003999948501586914,3.0.0
3,6,27,14,56,162,1.6291549285641125,0.651661971425645,162,162,0.0,0.9999999999999838,False,0.0046634674072265625,3.0.0
3,6,27,15,57,162,1.3122529000552312,0.5249011600220925,162,162,0.0,0.9999999999999849,False,0.005563974380493164,3.0.0
3,6,27,16,58,162,1.51864160100658,0.607456640402632,162,162,0.0,0.9999999999999867,False,0.004000186920166016,3.0.0
3,6,27,17,59,162,1.4086262193959995,0.5634504877583998,162,162,0.0,0.9999999999999873,False,0.00417017936706543,3.0.0
3,6,27,18,60,162,1.4435673369130582,0.5774269347652232,162,162,0.0,0.9999999999999865,False,0.009006738662719727,3.0.0
3,6,27,19,61,162,2.4365998630101204,0.9746399452040482,162,162,0.0,0.9999999999999908,False,0.0047032833099365234,3.0.0
3,6,27,20,62,162,1.9697061936172668,0.7878824774469068,162,162,0.0,0.9999999999999878,False,0.004000425338745117,3.0.0
3,6,27,21,63,162,1.56661804193345,0.62664721677338,162,162,0.0,0.9999999999999878,False,0.003999948501586914,3.0.0
3,6,27,22,64,162,1.8315016989346404,0.7326006795738562,162,162,0.0,0.9999999999999869,False,0.004007816314697266,3.0.0
3,6,27,23,65,162,1.0767705283938929,0.43070821135755716,162,162,0.0,0.9999999999999873,False,0.027122974395751953,3.0.0
3,6,27,24,66,162,1.6761997278547711,0.6704798911419084,162,162,0.0,0.9999999999999889,False,0.007525444030761719,3.0.0
3,6,27,25,67,162,1.2687558302861346,0.5075023321144538,162,162,0.0,0.999999999999986,False,0.007000923156738281,3.0.0
3,6,27,26,68,162,1.4099025036623898,0.5639610014649559,162,162,0.0,0.9999999999999873,False,0.0040073394775390625,3.0.0
3,6,27,27,69,162,2.002570268946848,0.8010281075787391,162,162,0.0,0.9999999999999858,False,0.017600297927856445,3.0.0
3,6,27,28,70,162,2.0224648929232556,0.8089859571693022,162,162,0.0,0.9999999999999897,False,0.005222797393798828,3.0.0
3,6,27,29,71,162,2.0014812849585795,0.8005925139834318,162,162,0.0,0.9999999999999885,False,0.007673978805541992,3.0.0
3,6,27,30,72,162,1.4727117200909197,0.5890846880363678,162,162,0.0,0.9999999999999865,False,0.009354114532470703,3.0.0
3,6,27,31,73,162,1.9369265426026627,0.7747706170410651,162,162,0.0,0.9999999999999869,False,0.003058910369873047,3.0.0
3,6,27,32,74,162,2.3235702957405895,0.9294281182962358,162,162,0.0,0.9999999999999873,False,0.0039997100830078125,3.0.0
3,6,27,33,75,162,2.193790497251759,0.8775161989007035,162,162,0.0,0.999999999999984,False,0.0029985904693603516,3.0.0
3,6,27,34,76,162,1.418090695361872,0.5672362781447488,162,162,0.0,0.9999999999999865,False,0.0045702457427978516,3.0.0
3,6,27,35,77,162,2.0448385648648277,0.817935425945931,162,162,0.0,0.9999999999999889,False,0.003994464874267578,3.0.0
3,6,27,36,78,162,1.7441333606254732,0.6976533442501893,162,162,0.0,0.9999999999999871,False,0.0040018558502197266,3.0.0
3,6,27,37,79,162,2.150488714666998,0.8601954858667993,162,162,0.0,0.9999999999999869,False,0.0039980411529541016,3.0.0
3,6,27,38,80,162,1.481939199769225,0.59277567990769,162,162,0.0,0.999999999999986,False,0.004999876022338867,3.0.0
3,6,27,39,81,162,2.0077636916224346,0.8031054766489738,162,162,0.0,0.9999999999999887,False,0.006564140319824219,3.0.0
3,6,27,40,82,162,1.8839954076100938,0.7535981630440375,162,162,0.0,0.9999999999999903,False,0.004000425338745117,3.0.0
3,6,27,41,83,162,1.4097798161046882,0.5639119264418753,162,162,0.0,0.9999999999999882,False,0.012745857238769531,3.0.0
3,6,27,42,84,162,2.279625671168084,0.9118502684672336,162,162,0.0,0.9999999999999882,False,0.003998517990112305,3.0.0
3,6,27,43,85,162,1.5055974337336822,0.6022389734934729,162,162,0.0,0.9999999999999856,False,0.005002737045288086,3.0.0
3,6,27,44,86,162,1.9944890034661713,0.7977956013864685,162,162,0.0,0.9999999999999876,False,0.0039997100830078125,3.0.0
3,6,27,45,87,162,1.9163805309413233,0.7665522123765294,162,162,0.0,0.9999999999999873,False,0.003000497817993164,3.0.0
3,6,27,46,88,162,1.9080606740423913,0.7632242696169566,162,162,0.0,0.9999999999999831,False,0.004640817642211914,3.0.0
3,6,27,47,89,162,2.220264310631368,0.8881057242525472,162,162,0.0,0.9999999999999889,False,0.0032987594604492188,3.0.0
3,6,27,48,90,162,2.185833254138945,0.8743333016555781,162,162,0.0,0.9999999999999865,False,0.0029997825622558594,3.0.0
3,6,27,49,91,162,1.7469983451817792,0.6987993380727117,162,162,0.0,0.9999999999999901,False,0.004579305648803711,3.0.0
3,6,28,0,42,168,1.9007500438629132,0.7603000175451653,168,168,0.0,0.9999999999999851,False,0.00800943374633789,3.0.0
3,6,28,1,43,168,2.249711422741173,0.8998845690964693,168,168,0.0,0.9999999999999856,False,0.003743410110473633,3.0.0
3,6,28,2,44,168,1.420278122221719,0.5681112488886876,168,168,0.0,0.9999999999999856,False,0.003063678741455078,3.0.0
3,6,28,3,45,168,2.0700060889618292,0.8280024355847317,168,168,0.0,0.9999999999999856,False,0.00518798828125,3.0.0
3,6,28,4,46,168,1.7916110850584235,0.7166444340233694,168,168,0.0,0.9999999999999895,False,0.014020204544067383,3.0.0
3,6,28,5,47,168,1.6822173406246097,0.6728869362498439,168,168,0.0,0.9999999999999873,False,0.003998756408691406,3.0.0
3,6,28,6,48,168,1.5446222767067268,0.6178489106826908,168,168,0.0,0.9999999999999903,False,0.004007577896118164,3.0.0
3,6,28,7,49,168,1.519353622484797,0.6077414489939188,168,168,0.0,0.9999999999999873,False,0.014045238494873047,3.0.0
3,6,28,8,50,168,1.7987746352560738,0.7195098541024295,168,168,0.0,0.9999999999999851,False,0.003999948501586914,3.0.0
3,6,28,9,51,168,2.065251419277894,0.8261005677111577,168,168,0.0,0.9999999999999897,False,0.00500035285949707,3.0.0
3,6,28,10,52,168,0.7957942010704495,0.3183176804281798,168,168,0.0,0.9999999999999821,False,0.005511283874511719,3.0.0
3,6,28,11,53,168,2.167634332517155,0.8670537330068621,168,168,0.0,0.9999999999999871,False,0.01295924186706543,3.0.0
3,6,28,12,54,168,1.5291343328935216,0.6116537331574087,168,168,0.0,0.9999999999999871,False,0.005239963531494141,3.0.0
3,6,28,13,55,168,1.938469781305874,0.7753879125223496,168,168,0.0,0.9999999999999869,False,0.006161928176879883,3.0.0
3,6,28,14,56,168,1.9912944028383723,0.7965177611353489,168,168,0.0,0.9999999999999833,False,0.006665706634521484,3.0.0
3,6,28,15,57,168,1.3122529000552294,0.5249011600220918,168,168,0.0,0.9999999999999851,False,0.013965845108032227,3.0.0
3,6,28,16,58,168,1.6374379036135007,0.6549751614454002,168,168,0.0,0.9999999999999865,False,0.011126995086669922,3.0.0
3,6,28,17,59,168,1.4086262193959997,0.5634504877583999,168,168,0.0,0.9999999999999869,False,0.004517316818237305,3.0.0
3,6,28,18,60,168,1.6700126623353015,0.6680050649341206,168,168,0.0,0.9999999999999865,False,0.003541231155395508,3.0.0
3,6,28,19,61,168,2.440985737718672,0.9763942950874688,168,168,0.0,0.9999999999999903,False,0.008999109268188477,3.0.0
3,6,28,20,62,168,1.9697061936172662,0.7878824774469064,168,168,0.0,0.9999999999999878,False,0.0039997100830078125,3.0.0
3,6,28,21,63,168,1.566618041933452,0.6266472167733809,168,168,0.0,0.9999999999999873,False,0.006017446517944336,3.0.0
3,6,28,22,64,168,2.053138342213179,0.8212553368852715,168,168,0.0,0.9999999999999862,False,0.010974884033203125,3.0.0
3,6,28,23,65,168,1.0767705283938933,0.4307082113575573,168,168,0.0,0.9999999999999869,False,0.005999565124511719,3.0.0
3,6,28,24,66,168,1.6761997278547716,0.6704798911419086,168,168,0.0,0.9999999999999878,False,0.005347013473510742,3.0.0
3,6,28,25,67,168,1.2687558302861355,0.5075023321144542,168,168,0.0,0.999999999999986,False,0.028847455978393555,3.0.0
3,6,28,26,68,168,1.6747953386185488,0.6699181354474195,168,168,0.0,0.9999999999999869,False,0.0029997825622558594,3.0.0
3,6,28,27,69,168,1.9177327662003418,0.7670931064801367,168,168,0.0,0.9999999999999856,False,0.006451845169067383,3.0.0
3,6,28,28,70,168,2.022464892923255,0.8089859571693021,168,168,0.0,0.9999999999999891,False,0.003941774368286133,3.0.0
3,6,28,29,71,168,2.00148128495858,0.800592513983432,168,168,0.0,0.9999999999999885,False,0.006166934967041016,3.0.0
3,6,28,30,72,168,1.4727117200909197,0.5890846880363678,168,168,0.0,0.999999999999986,False,0.004999637603759766,3.0.0
3,6,28,31,73,168,1.9369265426026623,0.7747706170410649,168,168,0.0,0.999999999999986,False,0.004523277282714844,3.0.0
3,6,28,32,74,168,2.3235702957405886,0.9294281182962354,168,168,0.0,0.9999999999999876,False,0.018009662628173828,3.0.0
3,6,28,33,75,168,2.193790497251758,0.8775161989007032,168,168,0.0,0.9999999999999838,False,0.004517793655395508,3.0.0
3,6,28,34,76,168,1.7922301607560975,0.716892064302439,168,168,0.0,0.999999999999986,False,0.003997802734375,3.0.0
3,6,28,35,77,168,1.9873041089037744,0.7949216435615097,168,168,0.0,0.9999999999999889,False,0.00954580307006836,3.0.0
3,6,28,36,78,168,1.7441333606254732,0.6976533442501893,168,168,0.0,0.9999999999999867,False,0.004000425338745117,3.0.0
3,6,28,37,79,168,2.119449309400789,0.8477797237603155,168,168,0.0,0.9999999999999862,False,0.011009931564331055,3.0.0
3,6,28,38,80,168,1.4819391997692244,0.5927756799076898,168,168,0.0,0.999999999999986,False,0.011027812957763672,3.0.0
3,6,28,39,81,168,2.0077636916224355,0.8031054766489742,168,168,0.0,0.999999999999988,False,0.008268356323242188,3.0.0
3,6,28,40,82,168,1.8839954076100955,0.7535981630440383,168,168,0.0,0.9999999999999901,False,0.02129650115966797,3.0.0
3,6,28,41,83,168,1.4097798161046882,0.5639119264418753,168,168,0.0,0.9999999999999878,False,0.007490634918212891,3.0.0
3,6,28,42,84,168,2.279625671168084,0.9118502684672336,168,168,0.0,0.9999999999999878,False,0.0057086944580078125,3.0.0
3,6,28,43,85,168,1.5202342748357118,0.6080937099342847,168,168,0.0,0.9999999999999856,False,0.008002996444702148,3.0.0
3,6,28,44,86,168,1.9500304521851959,0.7800121808740783,168,168,0.0,0.9999999999999871,False,0.010999917984008789,3.0.0
3,6,28,45,87,168,1.965098049665873,0.7860392198663492,168,168,0.0,0.9999999999999869,False,0.015014886856079102,3.0.0
3,6,28,46,88,168,1.9080606740423893,0.7632242696169558,168,168,0.0,0.9999999999999822,False,0.01668524742126465,3.0.0
3,6,28,47,89,168,2.2202643106313675,0.888105724252547,168,168,0.0,0.9999999999999878,False,0.00402522087097168,3.0.0
3,6,28,48,90,168,2.390358340036654,0.9561433360146616,168,168,0.0,0.999999999999986,False,0.004377126693725586,3.0.0
3,6,28,49,91,168,1.7469983451817772,0.6987993380727109,168,168,0.0,0.9999999999999903,False,0.004002571105957031,3.0.0
3,6,29,0,42,174,1.9007500438629137,0.7603000175451655,174,174,0.0,0.9999999999999838,False,0.006602764129638672,3.0.0
3,6,29,1,43,174,2.2497114227411736,0.8998845690964694,174,174,0.0,0.9999999999999856,False,0.004544734954833984,3.0.0
3,6,29,2,44,174,1.4202781222217193,0.5681112488886877,174,174,0.0,0.9999999999999847,False,0.0050008296966552734,3.0.0
3,6,29,3,45,174,2.070006088961829,0.8280024355847315,174,174,0.0,0.9999999999999856,False,0.012999773025512695,3.0.0
3,6,29,4,46,174,1.7916110850584235,0.7166444340233694,174,174,0.0,0.9999999999999882,False,0.005037069320678711,3.0.0
3,6,29,5,47,174,1.9622393671592133,0.7848957468636854,174,174,0.0,0.9999999999999865,False,0.004000186920166016,3.0.0
3,6,29,6,48,174,1.7410259802248054,0.6964103920899222,174,174,0.0,0.9999999999999899,False,0.003999233245849609,3.0.0
3,6,29,7,49,174,2.0488100319242637,0.8195240127697054,174,174,0.0,0.9999999999999878,False,0.005315065383911133,3.0.0
3,6,29,8,50,174,1.7987746352560734,0.7195098541024294,174,174,0.0,0.9999999999999838,False,0.023000240325927734,3.0.0
3,6,29,9,51,174,2.065251419277893,0.8261005677111571,174,174,0.0,0.9999999999999891,False,0.003000020980834961,3.0.0
3,6,29,10,52,174,0.7957942010704515,0.3183176804281806,174,174,0.0,0.9999999999999817,False,0.005540370941162109,3.0.0
3,6,29,11,53,174,2.1676343325171548,0.867053733006862,174,174,0.0,0.9999999999999869,False,0.00400233268737793,3.0.0
3,6,29,12,54,174,1.5291343328935223,0.6116537331574089,174,174,0.0,0.9999999999999869,False,0.012725353240966797,3.0.0
3,6,29,13,55,174,1.9384697813058744,0.7753879125223497,174,174,0.0,0.9999999999999862,False,0.005812644958496094,3.0.0
3,6,29,14,56,174,1.991294402838372,0.7965177611353488,174,174,0.0,0.9999999999999827,False,0.00500035285949707,3.0.0
3,6,29,15,57,174,1.3122529000552297,0.5249011600220919,174,174,0.0,0.999999999999984,False,0.007996797561645508,3.0.0
3,6,29,16,58,174,1.6971844414976296,0.6788737765990518,174,174,0.0,0.999999999999986,False,0.004000425338745117,3.0.0
3,6,29,17,59,174,1.5892025674290633,0.6356810269716253,174,174,0.0,0.9999999999999865,False,0.003999471664428711,3.0.0
3,6,29,18,60,174,1.6700126623353018,0.6680050649341207,174,174,0.0,0.999999999999986,False,0.021845102310180664,3.0.0
3,6,29,19,61,174,2.4365998630101204,0.9746399452040482,174,174,0.0,0.9999999999999903,False,0.004000186920166016,3.0.0
3,6,29,20,62,174,1.9697061936172666,0.7878824774469066,174,174,0.0,0.9999999999999873,False,0.009031057357788086,3.0.0
3,6,29,21,63,174,1.56661804193345,0.62664721677338,174,174,0.0,0.9999999999999865,False,0.012999296188354492,3.0.0
3,6,29,22,64,174,2.030140340117538,0.8120561360470152,174,174,0.0,0.9999999999999858,False,0.00612640380859375,3.0.0
3,6,29,23,65,174,1.776116901375893,0.7104467605503573,174,174,0.0,0.9999999999999865,False,0.004998922348022461,3.0.0
3,6,29,24,66,174,1.8406993865153618,0.7362797546061447,174,174,0.0,0.9999999999999867,False,0.0039980411529541016,3.0.0
3,6,29,25,67,174,1.2687558302861335,0.5075023321144534,174,174,0.0,0.9999999999999849,False,0.006000518798828125,3.0.0
3,6,29,26,68,174,1.6747953386185492,0.6699181354474197,174,174,0.0,0.999999999999986,False,0.005000591278076172,3.0.0
3,6,29,27,69,174,1.9177327662003432,0.7670931064801373,174,174,0.0,0.9999999999999842,False,0.012879133224487305,3.0.0
3,6,29,28,70,174,2.022464892923255,0.8089859571693021,174,174,0.0,0.9999999999999889,False,0.0039997100830078125,3.0.0
3,6,29,29,71,174,2.00148128495858,0.800592513983432,174,174,0.0,0.9999999999999873,False,0.017918109893798828,3.0.0
3,6,29,30,72,174,1.4727117200909192,0.5890846880363677,174,174,0.0,0.9999999999999851,False,0.004541873931884766,3.0.0
3,6,29,31,73,174,1.936926542602663,0.7747706170410652,174,174,0.0,0.9999999999999858,False,0.005513906478881836,3.0.0
3,6,29,32,74,174,2.323570295740588,0.9294281182962353,174,174,0.0,0.9999999999999873,False,0.022522687911987305,3.0.0
3,6,29,33,75,174,1.9721939688839571,0.7888775875535828,174,174,0.0,0.9999999999999838,False,0.005129814147949219,3.0.0
3,6,29,34,76,174,1.7922301607560966,0.7168920643024387,174,174,0.0,0.9999999999999856,False,0.006748676300048828,3.0.0
3,6,29,35,77,174,1.8746547208217383,0.7498618883286954,174,174,0.0,0.9999999999999885,False,0.005114316940307617,3.0.0
3,6,29,36,78,174,1.7441333606254719,0.6976533442501888,174,174,0.0,0.9999999999999865,False,0.015018701553344727,3.0.0
3,6,29,37,79,174,2.119449309400788,0.8477797237603152,174,174,0.0,0.999999999999986,False,0.005582332611083984,3.0.0
3,6,29,38,80,174,1.4819391997692242,0.5927756799076896,174,174,0.0,0.9999999999999856,False,0.010930538177490234,3.0.0
3,6,29,39,81,174,2.007763691622435,0.803105476648974,174,174,0.0,0.9999999999999873,False,0.004000425338745117,3.0.0
3,6,29,40,82,174,1.9484137644185742,0.7793655057674297,174,174,0.0,0.9999999999999897,False,0.011004924774169922,3.0.0
3,6,29,41,83,174,1.409779816104687,0.5639119264418748,174,174,0.0,0.999999999999988,False,0.003999233245849609,3.0.0
3,6,29,42,84,174,2.279625671168084,0.9118502684672336,174,174,0.0,0.9999999999999869,False,0.011234521865844727,3.0.0
3,6,29,43,85,174,1.5202342748357132,0.6080937099342852,174,174,0.0,0.9999999999999856,False,0.004000425338745117,3.0.0
3,6,29,44,86,174,1.9500304521851957,0.7800121808740783,174,174,0.0,0.9999999999999865,False,0.019520282745361328,3.0.0
3,6,29,45,87,174,1.9650980496658732,0.7860392198663493,174,174,0.0,0.9999999999999865,False,0.006073713302612305,3.0.0
3,6,29,46,88,174,1.9080606740423895,0.7632242696169558,174,174,0.0,0.9999999999999815,False,0.0030002593994140625,3.0.0
3,6,29,47,89,174,2.220264310631368,0.8881057242525472,174,174,0.0,0.9999999999999873,False,0.003999471664428711,3.0.0
3,6,29,48,90,174,2.390358340036654,0.9561433360146616,174,174,0.0,0.9999999999999856,False,0.0040013790130615234,3.0.0
3,6,29,49,91,174,1.984586072799706,0.7938344291198824,174,174,0.0,0.9999999999999899,False,0.005560159683227539,3.0.0
3,6,30,0,42,180,1.900750043862914,0.7603000175451655,180,180,0.0,0.9999999999999838,False,0.005655765533447266,3.0.0
3,6,30,1,43,180,2.2497114227411728,0.8998845690964691,180,180,0.0,0.9999999999999847,False,0.004651784896850586,3.0.0
3,6,30,2,44,180,1.4202781222217198,0.5681112488886879,180,180,0.0,0.9999999999999838,False,0.005805015563964844,3.0.0
3,6,30,3,45,180,1.854604344157724,0.7418417376630896,180,180,0.0,0.9999999999999849,False,0.019566059112548828,3.0.0
3,6,30,4,46,180,1.791611085058424,0.7166444340233695,180,180,0.0,0.9999999999999876,False,0.0076961517333984375,3.0.0
3,6,30,5,47,180,1.9622393671592127,0.784895746863685,180,180,0.0,0.999999999999986,False,0.0040111541748046875,3.0.0
3,6,30,6,48,180,1.741025980224804,0.6964103920899216,180,180,0.0,0.9999999999999897,False,0.005999565124511719,3.0.0
3,6,30,7,49,180,2.050340169512026,0.8201360678048104,180,180,0.0,0.9999999999999876,False,0.010006904602050781,3.0.0
3,6,30,8,50,180,1.7987746352560736,0.7195098541024294,180,180,0.0,0.9999999999999829,False,0.026093244552612305,3.0.0
3,6,30,9,51,180,2.13636184091067,0.854544736364268,180,180,0.0,0.9999999999999891,False,0.01450657844543457,3.0.0
3,6,30,10,52,180,0.7957942010704505,0.3183176804281802,180,180,0.0,0.9999999999999803,False,0.0070002079010009766,3.0.0
3,6,30,11,53,180,2.0882944751319807,0.8353177900527923,180,180,0.0,0.9999999999999862,False,0.010712862014770508,3.0.0
3,6,30,12,54,180,1.5291343328935199,0.6116537331574079,180,180,0.0,0.9999999999999856,False,0.005518913269042969,3.0.0
3,6,30,13,55,180,2.3405376912966758,0.9362150765186703,180,180,0.0,0.9999999999999856,False,0.014087438583374023,3.0.0
3,6,30,14,56,180,1.9912944028383726,0.796517761135349,180,180,0.0,0.9999999999999822,False,0.03054642677307129,3.0.0
3,6,30,15,57,180,1.3122529000552292,0.5249011600220916,180,180,0.0,0.9999999999999838,False,0.01601123809814453,3.0.0
3,6,30,16,58,180,1.6971844414976303,0.6788737765990521,180,180,0.0,0.9999999999999856,False,0.003971099853515625,3.0.0
3,6,30,17,59,180,1.589202567429063,0.6356810269716252,180,180,0.0,0.999999999999986,False,0.008131742477416992,3.0.0
3,6,30,18,60,180,1.670012662335303,0.6680050649341213,180,180,0.0,0.9999999999999847,False,0.004802227020263672,3.0.0
3,6,30,19,61,180,2.4409857377186723,0.9763942950874689,180,180,0.0,0.9999999999999899,False,0.01397705078125,3.0.0
3,6,30,20,62,180,1.9697061936172673,0.7878824774469069,180,180,0.0,0.9999999999999865,False,0.017006635665893555,3.0.0
3,6,30,21,63,180,1.5666180419334497,0.6266472167733799,180,180,0.0,0.999999999999986,False,0.01902031898498535,3.0.0
3,6,30,22,64,180,2.030140340117538,0.8120561360470152,180,180,0.0,0.9999999999999858,False,0.004909515380859375,3.0.0
3,6,30,23,65,180,1.776116901375893,0.7104467605503573,180,180,0.0,0.9999999999999856,False,0.006185293197631836,3.0.0
3,6,30,24,66,180,1.8406993865153611,0.7362797546061445,180,180,0.0,0.9999999999999856,False,0.004836320877075195,3.0.0
3,6,30,25,67,180,1.2687558302861346,0.5075023321144538,180,180,0.0,0.9999999999999853,False,0.005391359329223633,3.0.0
3,6,30,26,68,180,1.6747953386185483,0.6699181354474193,180,180,0.0,0.999999999999986,False,0.007849931716918945,3.0.0
3,6,30,27,69,180,1.9177327662003438,0.7670931064801375,180,180,0.0,0.9999999999999842,False,0.01902151107788086,3.0.0
3,6,30,28,70,180,2.1412558447702157,0.8565023379080863,180,180,0.0,0.9999999999999891,False,0.00577545166015625,3.0.0
3,6,30,29,71,180,2.001481284958578,0.8005925139834312,180,180,0.0,0.9999999999999865,False,0.008902788162231445,3.0.0
3,6,30,30,72,180,1.4727117200909197,0.5890846880363678,180,180,0.0,0.9999999999999847,False,0.011982202529907227,3.0.0
3,6,30,31,73,180,1.936926542602662,0.7747706170410649,180,180,0.0,0.9999999999999856,False,0.014512062072753906,3.0.0
3,6,30,32,74,180,2.2435152506578033,0.8974061002631213,180,180,0.0,0.9999999999999869,False,0.005002498626708984,3.0.0
3,6,30,33,75,180,1.9721939688839578,0.7888775875535832,180,180,0.0,0.9999999999999833,False,0.009365320205688477,3.0.0
3,6,30,34,76,180,2.355358309854039,0.9421433239416157,180,180,0.0,0.9999999999999847,False,0.0060002803802490234,3.0.0
3,6,30,35,77,180,1.874654720821738,0.7498618883286952,180,180,0.0,0.9999999999999869,False,0.005999565124511719,3.0.0
3,6,30,36,78,180,1.7441333606254725,0.697653344250189,180,180,0.0,0.9999999999999862,False,0.004570960998535156,3.0.0
3,6,30,37,79,180,2.1194493094007876,0.8477797237603151,180,180,0.0,0.9999999999999856,False,0.02095818519592285,3.0.0
3,6,30,38,80,180,1.989430439205515,0.795772175682206,180,180,0.0,0.9999999999999851,False,0.003999948501586914,3.0.0
3,6,30,39,81,180,2.0077636916224333,0.8031054766489734,180,180,0.0,0.9999999999999865,False,0.008031845092773438,3.0.0
3,6,30,40,82,180,1.8839954076100935,0.7535981630440374,180,180,0.0,0.9999999999999891,False,0.006154537200927734,3.0.0
3,6,30,41,83,180,1.4097798161046866,0.5639119264418746,180,180,0.0,0.9999999999999869,False,0.007334470748901367,3.0.0
3,6,30,42,84,180,2.279625671168084,0.9118502684672336,180,180,0.0,0.999999999999986,False,0.004000663757324219,3.0.0
3,6,30,43,85,180,1.520234274835714,0.6080937099342856,180,180,0.0,0.9999999999999847,False,0.00800013542175293,3.0.0
3,6,30,44,86,180,1.9500304521851957,0.7800121808740783,180,180,0.0,0.9999999999999865,False,0.008000612258911133,3.0.0
3,6,30,45,87,180,1.9650980496658732,0.7860392198663493,180,180,0.0,0.999999999999986,False,0.004998922348022461,3.0.0
3,6,30,46,88,180,1.9080606740423902,0.7632242696169561,180,180,0.0,0.9999999999999808,False,0.004507541656494141,3.0.0
3,6,30,47,89,180,2.220264310631368,0.8881057242525472,180,180,0.0,0.9999999999999873,False,0.007590532302856445,3.0.0
3,6,30,48,90,180,2.3391547655584506,0.9356619062233802,180,180,0.0,0.9999999999999856,False,0.025866031646728516,3.0.0
3,6,30,49,91,180,1.984586072799707,0.7938344291198828,180,180,0.0,0.9999999999999895,False,0.014000654220581055,3.0.0
3,7,1,0,42,7,-0.0,-0.0,7,7,0.0,1.0,False,0.0,3.0.0
3,7,1,1,43,7,-0.0,-0.0,7,7,0.0,1.0,False,0.0,3.0.0
3,7,1,2,44,7,3.2034265038149176e-16,1.1648823650236064e-16,7,7,0.0,0.9999999999999996,False,0.0,3.0.0
3,7,1,3,45,7,1.121199276335221e-15,4.0770882775826215e-16,7,7,0.0,1.0,False,0.0009992122650146484,3.0.0
3,7,1,4,46,7,6.406853007629834e-16,2.3297647300472123e-16,7,7,0.0,0.9999999999999991,False,0.0,3.0.0
3,7,1,5,47,7,6.406853007629834e-16,2.3297647300472123e-16,7,7,0.0,0.9999999999999998,False,0.001001119613647461,3.0.0
3,7,1,6,48,7,1.6017132519074586e-16,5.824411825118031e-17,7,7,0.0,0.9999999999999998,False,0.0,3.0.0
3,7,1,7,49,7,-3.2034265038149176e-16,-1.1648823650236064e-16,7,7,0.0,1.0,False,0.0010006427764892578,3.0.0
