schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,fidelity,success,runtime_seconds,optimizer,optimizer_version,optimizer_config_json,compiler,compiler_version,compiler_optimization_level,compiler_config_id,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,env_id,notes,fidelity_method
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.113869+00:00,uccsd_4,UCCSD,uccsd_ansatz,extended_v5_full,4,16,28,14,14,0,"{""cx"":14,""ry"":12,""x"":2}",28,28,0.0,0.0,1.0,False,0.0100085735321044,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,1046,27,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,e11_full_20260611_114615,Simplified UCCSD ansatz,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.177196+00:00,uccsd_4,UCCSD,uccsd_ansatz,extended_v5_full,4,16,28,14,14,0,"{""cx"":14,""ry"":12,""x"":2}",28,28,0.0,0.0,1.0,False,0.0613231658935546,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,1046,27,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,e11_full_20260611_114615,Simplified UCCSD ansatz,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.191986+00:00,qft_5,QFT,qft,extended_v5_full,5,9,15,5,10,0,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999988,False,0.0100002288818359,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,42,28,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.222370+00:00,qft_5,QFT,qft,extended_v5_full,5,9,15,5,10,0,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999988,False,0.0281445980072021,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,42,28,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.261977+00:00,qft_5,QFT,qft,extended_v5_full,5,9,15,5,10,0,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999988,False,0.037607192993164,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,42,28,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.266986+00:00,ghz_5,GHZ,ghz,extended_v5_full,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,False,0.0019989013671875,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,42,29,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.270989+00:00,ghz_5,GHZ,ghz,extended_v5_full,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,False,0.0019998550415039,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,42,29,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.283764+00:00,ghz_5,GHZ,ghz,extended_v5_full,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,False,0.0117790699005126,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,42,29,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.295763+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_full,5,20,32,0,32,0,"{""cx"":32}",32,0,1.0,100.0,1.0,True,0.0089993476867675,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":16,""version"":""3.1.0""}",none,none,none,none,42,30,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.309858+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_full,5,20,32,0,32,0,"{""cx"":32}",32,32,0.0,0.0,1.0,False,0.0130941867828369,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,42,30,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.335510+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_full,5,20,32,0,32,0,"{""cx"":32}",32,0,1.0,100.0,1.0,True,0.024641990661621,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":16,""phase1_reduction"":1.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":1.0,""window_size"":10}",none,none,none,none,42,30,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.347511+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",16,16,0.0,0.0,0.9999999999999964,False,0.0100007057189941,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,47,31,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.374384+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",16,10,0.375,37.5,0.9999999999999968,True,0.0248703956604003,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":3,""window_size"":10}",none,none,none,none,47,31,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,d256f35589a6caab8589b2787038960aa4ec48a5ebc1314fd329a52753e51dc6,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.501930+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",16,10,0.375,37.5,0.9999999999999968,True,0.1254756450653076,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":3,""phase1_reduction"":0.0,""phase2_reduction"":0.375,""phase3_reduction"":0.0,""total_reduction"":0.375,""window_size"":10}",none,none,none,none,47,31,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,d256f35589a6caab8589b2787038960aa4ec48a5ebc1314fd329a52753e51dc6,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.519698+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999992,False,0.0130102634429931,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,147,32,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.546215+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999992,False,0.0140089988708496,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,147,32,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.624661+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999992,False,0.0774457454681396,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,147,32,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.644646+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",38,38,0.0,0.0,1.0,False,0.014984130859375,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,247,33,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.666329+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",38,38,0.0,0.0,1.0,False,0.0196826457977294,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,247,33,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.777232+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",38,38,0.0,0.0,1.0,False,0.1089038848876953,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,247,33,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.790234+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",28,28,0.0,0.0,1.0,False,0.0099990367889404,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,347,34,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.816180+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",28,28,0.0,0.0,1.0,False,0.024947166442871,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,347,34,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.862769+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",28,28,0.0,0.0,1.0,False,0.0455894470214843,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,347,34,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,e11_full_20260611_114615,,
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.924803+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",39,39,0.0,0.0,0.9999999999999714,False,0.0592718124389648,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,447,35,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,e11_full_20260611_114615,"Single Grover iteration, random marked state",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:25.992800+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",39,37,0.0512820512820513,5.128205128205132,0.9999999999999718,True,0.064995527267456,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":1,""window_size"":10}",none,none,none,none,447,35,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,33d5ac4f27c9ed7c07f7f1af2dd87b4f749be5b1cf95a4036bb094d42dfc3fc5,e11_full_20260611_114615,"Single Grover iteration, random marked state",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:26.224732+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",39,37,0.0512820512820513,5.128205128205132,0.9999999999999718,True,0.229931354522705,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":1,""phase1_reduction"":0.0,""phase2_reduction"":0.05128205128205132,""phase3_reduction"":0.0,""total_reduction"":0.05128205128205132,""window_size"":10}",none,none,none,none,447,35,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,33d5ac4f27c9ed7c07f7f1af2dd87b4f749be5b1cf95a4036bb094d42dfc3fc5,e11_full_20260611_114615,"Single Grover iteration, random marked state",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:26.303549+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,False,0.077310562133789,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,547,36,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,e11_full_20260611_114615,"Ripple-carry adder, random inputs",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:26.368857+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,False,0.0643122196197509,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,547,36,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,e11_full_20260611_114615,"Ripple-carry adder, random inputs",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:26.618131+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,False,0.2466862201690673,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,547,36,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,e11_full_20260611_114615,"Ripple-carry adder, random inputs",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:27.664881+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_full,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",70,70,0.0,0.0,0.9999999999998184,False,1.0437493324279783,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,647,37,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,e11_full_20260611_114615,"DTQW on cycle, 3 steps",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:28.621967+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_full,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",70,70,0.0,0.0,0.9999999999998184,False,0.9545614719390868,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,647,37,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,e11_full_20260611_114615,"DTQW on cycle, 3 steps",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:31.913204+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_full,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",70,70,0.0,0.0,0.9999999999998184,False,3.289227247238159,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,647,37,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,e11_full_20260611_114615,"DTQW on cycle, 3 steps",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:31.962260+00:00,iqp_5,IQP,iqp,extended_v5_full,5,9,24,19,5,0,"{""cz"":5,""h"":10,""rz"":9}",24,24,0.0,0.0,0.999999999999998,False,0.0059993267059326,greedy_phase1,4.0.0,"{""algorithm"":""greedy"",""improvements"":0,""version"":""3.1.0""}",none,none,none,none,747,38,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,e11_full_20260611_114615,"IQP circuit, 3 diagonal layers",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:31.970259+00:00,iqp_5,IQP,iqp,extended_v5_full,5,9,24,19,5,0,"{""cz"":5,""h"":10,""rz"":9}",24,24,0.0,0.0,0.999999999999998,False,0.0069990158081054,commutation_phase2,4.0.0,"{""algorithm"":""commutation_rewriter"",""improvements"":0,""window_size"":10}",none,none,none,none,747,38,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,e11_full_20260611_114615,"IQP circuit, 3 diagonal layers",
1.0.0,E11,e11_full_20260611_114615,2026-06-11T11:46:31.997267+00:00,iqp_5,IQP,iqp,extended_v5_full,5,9,24,19,5,0,"{""cz"":5,""h"":10,""rz"":9}",24,24,0.0,0.0,0.999999999999998,False,0.0260074138641357,hybrid_phase1_2,4.0.0,"{""algorithm"":""hybrid_commute_rewrite"",""improvements"":0,""phase1_reduction"":0.0,""phase2_reduction"":0.0,""phase3_reduction"":0.0,""total_reduction"":0.0,""window_size"":10}",none,none,none,none,747,38,experiments/e11_real_circuit_benchmark/run.py,c5a46a1cb945b730235ac3df97e33964412422484c513e4ad1035adbd5cb06dc,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,e11_full_20260611_114615,"IQP circuit, 3 diagonal layers",
