row_idx,family,n_qubits,trial_seed,input_circuit_sha256,total_gates,log_total_gates,gate_density,original_depth,depth_per_qubit,two_qubit_fraction,gate_diversity,rotation_fraction,adjacent_cancellable_pairs,phase1_action_density,commutation_enabled_pairs,commutation_density,mergeable_rotation_pairs,mergeable_rotation_density,structural_upper_bound,commuting_block_count,commuting_block_density,mean_block_size,max_block_size,self_inverse_fraction
192,QAOA,10,97636744,8ee64b0c322770178280b8fa8c3176865fdd48a75b727a8c7993f68d84363e3c,47,3.871201010907891,4.7,29,2.9,0.3829787234042553,2,0.0,0,0.0,0,0.0,0,0.0,0.0,37,0.7872340425531915,1.2702702702702702,2,0.3829787234042553
193,QAOA,10,904790222,dae699ea4a9ceaaa3fe8fcc08829984d5e7e8204f39d16263e01405fdc7a7428,47,3.871201010907891,4.7,29,2.9,0.3829787234042553,2,0.0,0,0.0,0,0.0,0,0.0,0.0,37,0.7872340425531915,1.2702702702702702,2,0.3829787234042553
194,QAOA,10,1836274702,cd2f21d4d9a6d765909cf6ca8ace0cbe81ea8cc72a36f06c9222914663e9f275,47,3.871201010907891,4.7,29,2.9,0.3829787234042553,2,0.0,0,0.0,0,0.0,0,0.0,0.0,37,0.7872340425531915,1.2702702702702702,2,0.3829787234042553
195,QAOA,10,476272473,5b8dfcda76faaeccb4c766013d78a8a229cf0c861134926a3e22a1dfcceb0c34,47,3.871201010907891,4.7,29,2.9,0.3829787234042553,2,0.0,0,0.0,0,0.0,0,0.0,0.0,37,0.7872340425531915,1.2702702702702702,2,0.3829787234042553
196,QAOA,10,109174313,10d2a9a907b2c0c17a5400b38dfc61c61cb00a948dc4c61b112202f13d335b7a,47,3.871201010907891,4.7,29,2.9,0.3829787234042553,2,0.0,0,0.0,0,0.0,0,0.0,0.0,37,0.7872340425531915,1.2702702702702702,2,0.3829787234042553
197,QAOA,10,1886935931,96e5676c33b9930b2134eb9f430f19dd5c08987b6453982527d7eb1ca64cd41a,47,3.871201010907891,4.7,29,2.9,0.3829787234042553,2,0.0,0,0.0,0,0.0,0,0.0,0.0,37,0.7872340425531915,1.2702702702702702,2,0.3829787234042553
198,QAOA,10,463390156,a713cb2d83f2195f7435c9c004fcbf8400362fdc4429fc529fc45cac26ba946d,47,3.871201010907891,4.7,29,2.9,0.3829787234042553,2,0.0,0,0.0,0,0.0,0,0.0,0.0,37,0.7872340425531915,1.2702702702702702,2,0.3829787234042553
199,QAOA,10,866377394,81a21bdb7bd1dabe5a8e08e96805db79badfff63fd5f3142587bf34324e8dbc9,47,3.871201010907891,4.7,29,2.9,0.3829787234042553,2,0.0,0,0.0,0,0.0,0,0.0,0.0,37,0.7872340425531915,1.2702702702702702,2,0.3829787234042553
200,VQE,4,134987326,ff6c7a639bcaf3bf23960d949b5afa1015857bc615a3659e7da1934d8c5f16a9,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
201,VQE,4,1699791711,6d49979cb5e2d3b231dfea170718ab5f6de103f533b901c8a5c2989ca49ec0d6,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
202,VQE,4,585878246,9dfbca708581b5204cd172419e44a46ad2401b0d12dbe4c36669030b0608feb9,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
203,VQE,4,2041699568,d5b607b27ac1b70bbfa68405f163c7a6eaacb6c6d3965bc66c9d2fd0c562a3fb,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
204,VQE,4,1350148659,a1629a647f16903950dd645514b10282b53d9ab40cc663f3031f37deda719ce4,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
205,VQE,4,271766524,d6c815c0a51b04150aeed6a3ba1b242c0b4776af7bdd0785fb01258ed0b7c2b3,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
206,VQE,4,36810847,5c68a66404ca686395b845922767c90f771f3025def504460683a5125100c139,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
207,VQE,4,839735171,5106621f116808f72a32911759eccd2876ba37a2d3b62fe0f6cef43f40bbaf57,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
208,VQE,4,1750484701,e72c5c73a327872b1f2307f4cdeb55cf1dcc7eb8d6069a9c9d5056fcf3043402,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
209,VQE,4,598424036,9352939f04343e6b57bb812dae9d379ab80c269624a3e82d07b6caca4811bf68,19,2.995732273553991,4.75,7,1.75,0.15789473684210525,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.3684210526315789,2.7142857142857144,4,0.15789473684210525
210,VQE,6,1070701974,be98c2a0eceeefa8d721dcd0d0386952531cf30dd5907d4820aa83854bf51b2d,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
211,VQE,6,448469222,b859437f1638e16f7054d8f2bd4864c30fefd561705e7e2c38b12c6490ae71c4,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
212,VQE,6,1762581228,79e381e5d4f044bce2ae8d8d24cc0cb283d550fdc2aecd68d362203da8f4fd92,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
213,VQE,6,171116174,bc961d87ed8b9d19b5fe055488deddb432d7ae9b3fa23b19b397ea03e6df5f95,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
214,VQE,6,1097583786,1bef8f032e7650bc994dc37783fbae0688810fadedc4bfa99524022620ad4ce3,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
215,VQE,6,872141340,2e2b3e456edbebc077b971075756317f814103db8a3ceb84580c044d9ae21c6f,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
216,VQE,6,982680611,437e56dccfca6c1129172e2a5cd4f46bc1cb39be1e6ebea6541d173182d8415c,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
217,VQE,6,1902041612,a74e7890cdd44d33b6806383a81e78a3f420347d6cc6f2b77579f63febd2e773,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
218,VQE,6,330626207,9c5b074c3b685e66fb2757cff342705a634851608f6356cb8439014a27322f80,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
219,VQE,6,424623942,c417c34c93e6c0c97cac9ba00e6cf9c8243e20920e474d7e1c482f711d9fab72,29,3.4011973816621555,4.833333333333333,9,1.5,0.1724137931034483,2,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.3793103448275862,2.6363636363636362,4,0.1724137931034483
220,VQE,8,1244473018,51857b340aa1ee452866accc8d2ee5d65344408cb34c80a56c0b0f5ac155e926,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
221,VQE,8,836594930,093df294a80ce2aeedfbde0339401f657fab78b42f5aaf535762014418d8bfc7,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
222,VQE,8,692440149,205f7f6c4a7cf4acb6f8068d640175eaa70224660b973215b915ebae4fcb4bc5,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
223,VQE,8,1634096923,32cbb602169ab3dc44e6792082f713f53a0cae53078f882da58961cac4de06a3,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
224,VQE,8,1845537345,2efd7668a4c1a42cdca233ef3767f8daa2b1a5cb254ea7e83398d38a335294d5,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
225,VQE,8,534096553,e78c306d232c6f86770ebd77f1b924ecca564837af078fb9128ae7e57820e426,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
226,VQE,8,1323366956,8a2e641a5849d7a7d36fe65fb2526f39800ea1837998406da07a5c06918a0b5b,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
227,VQE,8,1269737021,913fb024ec5dd7e0844e1cbefa5558e5610c72e4d3d5f69da2b60aa3bcc2bf24,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
228,VQE,8,572964792,50a9fec01ff4d582f91549158381972191b07197ee7c77baf81dae9578f1214a,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
229,VQE,8,453094388,97a0f8f044909b7435d403979c1d2a1d8b6eba09128431ac17311b120da8142b,39,3.6888794541139363,4.875,11,1.375,0.1794871794871795,2,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.38461538461538464,2.6,4,0.1794871794871795
230,VQE,10,1595411077,9af9910429c5fa29583813567f6ab51825d7966708cd8457a18dcf892175d2df,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
231,VQE,10,1960801051,1278ed7a02442dbdfb5592b9f1686c4b1acf9957c4ac81cff1879c7b492148b4,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
232,VQE,10,1304261659,e276276ef1c43b6fa421c24a3ee54ca9cf9b9e1b0bc6f6621912c58828ee1c40,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
233,VQE,10,938194539,c226c3425e9e93831bfdb3d327d6fb7e5569974ab1266306ed6a8f0e585b2bbd,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
234,VQE,10,801312299,53ca258f974cca3386554b718d9aa2c7a5b1bf62e8295866b3299ed744956d2c,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
235,VQE,10,1788896595,9406528ac36a69b7ad4fd86128ffcc240714ed83a76ae864d9c293046a582391,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
236,VQE,10,1686028061,3be3f37949ee3570dc55d9f7bf31f601e4c6bc162d2d11aded207c75210fe933,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
237,VQE,10,1646176189,50f231766b80788b19e8e034978c2c9fb97bf18b27e7b91364956df4a922edd4,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
238,VQE,10,168973642,d91aab781e73aa94cca457f35e3384017bdcb535bc2c3ab87053d9a5afefdac0,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
239,VQE,10,1393051263,7f0d86694846b34ea3129c0c8e074aa8c7d75de7149305189ed9ab35fd15ee5b,49,3.912023005428146,4.9,13,1.3,0.1836734693877551,2,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.3877551020408163,2.5789473684210527,4,0.1836734693877551
240,HardwareEfficient,4,1320445433,7d896e537e5cc715b445f593fa7af825a987ff8ca7040929ae98214f8cbfdb92,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
241,HardwareEfficient,4,524363766,5c3cda6b66c0b705782c03516a7518088b33f84fee6cb985e72e5473050bf900,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
242,HardwareEfficient,4,1701199195,152806cee866a6ec7dc2e50789d97c914763d5cf93101845840fcc61a2125e97,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
243,HardwareEfficient,4,1530287576,273f08279f19f3e31bb2218eee512027775e290cba3d54c6c83c048070cbea4d,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
244,HardwareEfficient,4,1365814502,9e8e41e1b4e20d343683f3097ed337bbf0be434b71d0db0d83e956a6564cc102,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
245,HardwareEfficient,4,1747314877,a225d5ba19bbc0b43b9606087f9c52bf5ed7506cf74e1ad9d1e8a1e5d8245480,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
246,HardwareEfficient,4,472669408,b951692547007d9905df7e57fe3b3dd79e1b0aed32b4795316ea7f0c958ef6ee,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
247,HardwareEfficient,4,1168799104,b0d70b607543bed7ce3847f4ce92fd5ad041758ced8ffe0c09c2515a1bff0e53,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
248,HardwareEfficient,4,978974072,c199851f4bd63c79bf1fa1206318ebea34f52370af7ca8d3d4942a78ebb9d5ee,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
249,HardwareEfficient,4,634324250,542ee64c783d678becb9a6ab31f8a42c11a80d4ee1e4401b3f4463621e6d0e09,22,3.1354942159291497,5.5,8,2.0,0.2727272727272727,3,0.7272727272727273,0,0.0,0,0.0,0,0.0,0.0,11,0.5,2.0,3,0.2727272727272727
250,HardwareEfficient,6,1834414013,2c1cbf26651c1e2ffb57d18d83011d325a49b8a06b25a90cab07e133a820ef26,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
251,HardwareEfficient,6,2235000,9d61fa2cb24df384c6758cdfd484e9574efc8c4ba0ac996877fa30a819494784,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
252,HardwareEfficient,6,1365863027,02ce0b4e123aa1c07a273a96e48fc864ba256308bdffa4e32bcea991b936d200,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
253,HardwareEfficient,6,1514271692,f4cb2352c88a4a413c750e53c26b6f8c94fd5f12167439dd1c8b8bced1c7c1bb,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
254,HardwareEfficient,6,1549326056,7dbea2266d8f2e0d4322850fe983b2745232f6ab2a56e5c0da95dceeb34ca372,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
255,HardwareEfficient,6,1309025538,11bbfa7a19d8e43825b0877fd0a846baf1bfa80f6adf39b37ec92d0f08663a93,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
256,HardwareEfficient,6,29859174,5710cdbb27985b721df023116cf5c63bd78ca7e6b865116ff8adf5a345f0258f,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
257,HardwareEfficient,6,707191493,d3dfa24eed409167780402b6a44f689a9ef03c981b42b9bf596976ecd2cdd188,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
258,HardwareEfficient,6,46159303,051984453f987b9a18a4229f4b91aff4ce0a0f72a6c46d4c7809e8a645018720,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
259,HardwareEfficient,6,146412954,2ef5ebba6ec91bfec5e0cd36f73f89c04131792a5c9d5a1e7901cb1e2f75fde9,34,3.5553480614894135,5.666666666666667,8,1.3333333333333333,0.29411764705882354,3,0.7058823529411765,0,0.0,0,0.0,0,0.0,0.0,13,0.38235294117647056,2.6153846153846154,7,0.29411764705882354
260,HardwareEfficient,8,1792766600,3da12651c354bf4333a2c4ff1c1cf8ba0bef844099995463abe90ead84033bd3,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
261,HardwareEfficient,8,2082328893,672bef93eb27427ba8248b0a78dc72912472860edd0d44228c31b37cf4c0138c,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
262,HardwareEfficient,8,953945764,4de57444b61683bd0108ce8d1a268b388439224aff841acc3fd45b1fd5ce6d3f,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
263,HardwareEfficient,8,826506464,098a309781ed53299a0708d1811ccebb94e8b88cf822de47ee1a455c0a798236,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
264,HardwareEfficient,8,514817842,1251177e985df8858e7fb9ad1aa1a82e7ab82acd261644c5b2dd9d7f66bcd5ba,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
265,HardwareEfficient,8,1157117161,830272a777758031189d6dcac2cfaea2565912811093f96b61974fbaf077977c,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
266,HardwareEfficient,8,1450046123,145eadde4f231c387bf01d3bb6425d1891149a91fd1e6e3c5f0537c317ee781d,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
267,HardwareEfficient,8,1048511127,d66a7bcb865b28592a130c79ed7b7ccc52952fc2fdb9697b202990e300f6ff2e,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
268,HardwareEfficient,8,1902282702,87645860bb96355586d05e83e940f681ca5f941bf8e388fb89dc5a39855503e3,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
269,HardwareEfficient,8,722804538,73b0cc4799844d32e554183a13c9618db1319a46c8b98da1bd3de1bb99027447,46,3.8501476017100584,5.75,8,1.0,0.30434782608695654,3,0.6956521739130435,0,0.0,0,0.0,0,0.0,0.0,17,0.3695652173913043,2.7058823529411766,9,0.30434782608695654
270,HardwareEfficient,10,1388146037,df83fb338d2ee821540750333627b7ee2648cc7c0f380806eb770061a89f0d06,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
271,HardwareEfficient,10,939585183,6bc1b85ffa5c1ef36260fcaba0c1ca715e3548936c6f940875c8b0792546f100,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
272,HardwareEfficient,10,80705119,f002578982ac915c5734c383f348593acd2c245aaed64d0c8c47a9507fc1349b,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
273,HardwareEfficient,10,249546199,80bc9117f4bc6a4b23e806644637bfb32979e228651796b6f69e026852cbdac0,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
274,HardwareEfficient,10,871959784,e0c26f26efa20c99abfd0d9d4863623a2bb83aee2b9045f2968f3a94619d6643,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
275,HardwareEfficient,10,1734463155,f7c92cc9b53805aff15373e29e92946bf0b1d5808b94ecba9979e9950f6019fd,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
276,HardwareEfficient,10,1561777264,1ae3a0690cb811ee6944a62a7f6b744c6b8bd9d3ef69a426553805ddcb557c41,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
277,HardwareEfficient,10,278710077,e01b310c0c0be89a0d4eb190d169af17ecba05b3fb41c9cabe071a309aa6d37a,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
278,HardwareEfficient,10,2026288624,67de9b8924ce485ddeb1aaf25020c340817fb36d2ce8d752be47fd4b10300b00,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
279,HardwareEfficient,10,1090558393,0ed54382a4947b827737da2221a933d670ca3b068fc6a563d6f1b279acee80ab,58,4.07753744390572,5.8,8,0.8,0.3103448275862069,3,0.6896551724137931,0,0.0,0,0.0,0,0.0,0.0,21,0.3620689655172414,2.761904761904762,11,0.3103448275862069
280,Grover,4,1986196019,4279978e7d01bc62986ce0c5f0b2f5d690edfa7bf2ae1f2afb69e0b5487bd10a,32,3.4965075614664802,8.0,13,3.25,0.0625,3,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.46875,2.1333333333333333,7,0.9375
281,Grover,4,1060324619,d13925358df9bd3606b64a363c0b21c5b9db6439045e60eb4e2e43856ef2bfa4,30,3.4339872044851463,7.5,13,3.25,0.06666666666666667,3,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.5,2.0,6,0.9333333333333333
282,Grover,4,1081396733,f9a1cf8c2090b23b5aeb3d225584f01fe0175fc36c51b58e63ca433e71332397,30,3.4339872044851463,7.5,13,3.25,0.06666666666666667,3,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.5,2.0,6,0.9333333333333333
283,Grover,4,843120422,0e57d0d14e6cacb35a5b232a73c85b979e9d502d56fcdb0dffaaf45103f3b292,28,3.367295829986474,7.0,11,2.75,0.07142857142857142,3,0.0,0,0.0,2,0.07142857142857142,0,0.0,0.14285714285714285,14,0.5,2.0,6,0.9285714285714286
284,Grover,4,2135666049,f9a1cf8c2090b23b5aeb3d225584f01fe0175fc36c51b58e63ca433e71332397,30,3.4339872044851463,7.5,13,3.25,0.06666666666666667,3,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.5,2.0,6,0.9333333333333333
