schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,compiled_depth,compiled_gate_counts_json,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,fidelity,fidelity_source,success,runtime_seconds,optimizer,optimizer_version,optimizer_config_json,compiler,compiler_version,compiler_optimization_level,compiler_config_id,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,env_id,notes
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.344775+00:00,qft_5,QFT,qft,extended_v5_full,5,9,15,5,10,0,"{""cp"":10,""h"":5}",9,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999987,exact,True,0.003995180130004883,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,28,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.359776+00:00,qft_5,QFT,qft,extended_v5_full,5,9,15,5,10,0,"{""cp"":10,""h"":5}",9,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999987,exact,True,0.008008480072021484,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,28,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.378381+00:00,qft_5,QFT,qft,extended_v5_full,5,9,15,5,10,0,"{""cp"":10,""h"":5}",9,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999987,exact,True,0.010999441146850586,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,28,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.395744+00:00,qft_5,QFT,qft,extended_v5_full,5,9,15,5,10,0,"{""cp"":10,""h"":5}",9,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999987,exact,True,0.011838912963867188,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,28,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.402258+00:00,ghz_5,GHZ,ghz,extended_v5_full,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,exact,True,0.005002021789550781,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,29,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.412834+00:00,ghz_5,GHZ,ghz,extended_v5_full,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,exact,True,0.007964372634887695,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,29,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.425667+00:00,ghz_5,GHZ,ghz,extended_v5_full,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,exact,True,0.010735511779785156,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,29,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.439502+00:00,ghz_5,GHZ,ghz,extended_v5_full,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,exact,True,0.011747121810913086,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,29,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.451640+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_full,5,20,32,0,32,0,"{""cx"":32}",20,"{""cx"":32}",32,32,0.0,0.0,1.0,exact,True,0.003617525100708008,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,e171e616728bce5cf25c4326a3209dda0942fab578fb6384cae93d6986213bb4,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.464657+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_full,5,20,32,0,32,0,"{""cx"":32}",0,{},32,0,1.0,100.0,1.0,exact,True,0.00928044319152832,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.479036+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_full,5,20,32,0,32,0,"{""cx"":32}",0,{},32,0,1.0,100.0,1.0,exact,True,0.009327411651611328,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.493508+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_full,5,20,32,0,32,0,"{""cx"":32}",0,{},32,0,1.0,100.0,1.0,exact,True,0.010463476181030273,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.501507+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",6,"{""cx"":2,""h"":12,""x"":2}",16,16,0.0,0.0,0.9999999999999963,exact,True,0.003000497817993164,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,eb445c37d713dfac55eba5b3e232868a0de033339c15c01afd9cb16a7ded19c4,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.510508+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",16,8,0.5,50.0,0.9999999999999967,exact,True,0.005014181137084961,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.522506+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",16,8,0.5,50.0,0.9999999999999967,exact,True,0.00899958610534668,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.535517+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",16,8,0.5,50.0,0.9999999999999967,exact,True,0.00899815559387207,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.550451+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",21,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999993,exact,True,0.00433039665222168,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.563977+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",21,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999993,exact,True,0.005529642105102539,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.584620+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",21,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999993,exact,True,0.013286590576171875,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.606617+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",21,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999993,exact,True,0.01101374626159668,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.623618+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",12,"{""cx"":8,""u"":30}",38,38,0.0,0.0,1.0,exact,True,0.005018949508666992,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.641619+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",9,"{""cx"":8,""u3"":15}",38,23,0.39473684210526316,39.473684210526315,1.0000000000000009,exact,True,0.008000612258911133,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,f395b0f42cb9e98f43db9778f2b23938d0b114446d95021fae4ff5d93c8fab8b,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.664619+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",9,"{""cx"":8,""u3"":15}",38,23,0.39473684210526316,39.473684210526315,1.0000000000000009,exact,True,0.01399850845336914,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,f395b0f42cb9e98f43db9778f2b23938d0b114446d95021fae4ff5d93c8fab8b,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.682618+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",9,"{""cx"":8,""u3"":15}",38,23,0.39473684210526316,39.473684210526315,1.0000000000000009,exact,True,0.010999441146850586,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,f395b0f42cb9e98f43db9778f2b23938d0b114446d95021fae4ff5d93c8fab8b,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.694633+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",8,"{""cx"":8,""ry"":10,""rz"":10}",28,28,0.0,0.0,1.0,exact,True,0.005005598068237305,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,5cc517524873699d8497ba2dcbe743f967fd2dabe942f86747040fd1a3354e8a,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.706619+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",6,"{""cx"":8,""u3"":10}",28,18,0.3571428571428571,35.71428571428571,1.0,exact,True,0.005999565124511719,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,89617845525f387367730ebb5f131531f8bd9c35a04f91f334dbf1f995d01d63,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.724616+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",6,"{""cx"":8,""u3"":10}",28,18,0.3571428571428571,35.71428571428571,1.0,exact,True,0.01199960708618164,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,89617845525f387367730ebb5f131531f8bd9c35a04f91f334dbf1f995d01d63,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.744616+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",6,"{""cx"":8,""u3"":10}",28,18,0.3571428571428571,35.71428571428571,1.0,exact,True,0.014001131057739258,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,89617845525f387367730ebb5f131531f8bd9c35a04f91f334dbf1f995d01d63,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.783632+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",117,"{""cp"":18,""cx"":36,""h"":71,""t"":16,""tdg"":16,""x"":18}",39,175,-3.4871794871794872,-348.71794871794873,0.9999999999999716,exact,True,0.0039997100830078125,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,204705ffce8a8ae02149396751bc31443c791b3060816daa8679f9f228b3b8f2,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.819639+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",79,"{""cp"":18,""cx"":36,""h"":1,""t"":6,""tdg"":6,""u1"":1,""u2"":26,""u3"":1}",39,95,-1.4358974358974357,-143.58974358974356,0.9999999999999805,exact,True,0.0060040950775146484,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,67649d78240883dc5999181e61509e1eecba7daf5db0d43731136735e2d0d439,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.854707+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",79,"{""cp"":18,""cx"":36,""h"":1,""t"":6,""tdg"":6,""u1"":1,""u2"":26,""u3"":1}",39,95,-1.4358974358974357,-143.58974358974356,0.9999999999999805,exact,True,0.009996652603149414,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,67649d78240883dc5999181e61509e1eecba7daf5db0d43731136735e2d0d439,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.891619+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",79,"{""cp"":18,""cx"":36,""h"":1,""t"":6,""tdg"":6,""u1"":1,""u2"":26,""u3"":1}",39,95,-1.4358974358974357,-143.58974358974356,0.9999999999999805,exact,True,0.00999903678894043,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,67649d78240883dc5999181e61509e1eecba7daf5db0d43731136735e2d0d439,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.904628+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,exact,True,0.0030319690704345703,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.922100+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,exact,True,0.0059926509857177734,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.947106+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,exact,True,0.011004924774169922,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_full_20260626_000134_nocoupling,
1.0.0,E12,e12_full_20260626_000134_nocoupling,2026-06-26T00:01:37.966144+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,exact,True,0.007999658584594727,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_full_20260626_000134_nocoupling,
