schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,compiled_depth,compiled_gate_counts_json,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,fidelity,success,runtime_seconds,optimizer,optimizer_version,optimizer_config_json,compiler,compiler_version,compiler_optimization_level,compiler_config_id,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,env_id,notes
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.667660+00:00,hardware_eff_4,HardwareEfficient,hardware_efficient,extended_v5_smoke,4,4,11,8,3,0,"{""cx"":3,""ry"":4,""rz"":4}",3,"{""cx"":3,""u3"":4}",11,7,0.36363636363636365,36.36363636363637,0.9999999999999998,True,0.00708460807800293,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,20,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,33988bf724ee4f0288b21c44f5541594b36c74bf2c579fbd6e43ba76ba98305d,d83dd0327ad484eeb56c9bd5988b624b8d285f01e606296b33548191141e9865,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.677898+00:00,hardware_eff_4,HardwareEfficient,hardware_efficient,extended_v5_smoke,4,4,11,8,3,0,"{""cx"":3,""ry"":4,""rz"":4}",3,"{""cx"":3,""u3"":4}",11,7,0.36363636363636365,36.36363636363637,0.9999999999999998,True,0.007989645004272461,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,20,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,33988bf724ee4f0288b21c44f5541594b36c74bf2c579fbd6e43ba76ba98305d,d83dd0327ad484eeb56c9bd5988b624b8d285f01e606296b33548191141e9865,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.692274+00:00,grover_4,Grover,grover,extended_v5_smoke,4,11,26,24,0,2,"{""h"":16,""mcx"":2,""x"":8}",59,"{""cx"":28,""h"":20,""p"":30,""x"":8}",26,86,-2.3076923076923075,-230.76923076923075,0.9999999999999929,True,0.002905130386352539,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,21,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,fcc1daadc89b349ed68d575311f3e662b665486c74c598f45f3b363c8841378d,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.732228+00:00,grover_4,Grover,grover,extended_v5_smoke,4,11,26,24,0,2,"{""h"":16,""mcx"":2,""x"":8}",53,"{""cx"":28,""p"":22,""u2"":12}",26,62,-1.3846153846153846,-138.46153846153845,0.9999999999999939,True,0.030959367752075195,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,21,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,cf11fc1e3ffc81d278ea20c83e7efd431de8b254ac6ffd312cfeb31a7ffcbc5d,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.753098+00:00,grover_4,Grover,grover,extended_v5_smoke,4,11,26,24,0,2,"{""h"":16,""mcx"":2,""x"":8}",53,"{""cx"":28,""p"":22,""u2"":12}",26,62,-1.3846153846153846,-138.46153846153845,0.9999999999999941,True,0.00990438461303711,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,21,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,cf11fc1e3ffc81d278ea20c83e7efd431de8b254ac6ffd312cfeb31a7ffcbc5d,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.770930+00:00,grover_4,Grover,grover,extended_v5_smoke,4,11,26,24,0,2,"{""h"":16,""mcx"":2,""x"":8}",53,"{""cx"":28,""p"":22,""u2"":12}",26,62,-1.3846153846153846,-138.46153846153845,0.9999999999999941,True,0.008040904998779297,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,21,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,cf11fc1e3ffc81d278ea20c83e7efd431de8b254ac6ffd312cfeb31a7ffcbc5d,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.774946+00:00,adder_4,Adder,quantum_adder,extended_v5_smoke,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",6,"{""ccx"":3,""cx"":2,""x"":1}",6,6,0.0,0.0,1.0,True,0.003009796142578125,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,22,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.779936+00:00,adder_4,Adder,quantum_adder,extended_v5_smoke,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",6,"{""ccx"":3,""cx"":2,""x"":1}",6,6,0.0,0.0,1.0,True,0.00399327278137207,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,22,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.788202+00:00,adder_4,Adder,quantum_adder,extended_v5_smoke,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",6,"{""ccx"":3,""cx"":2,""x"":1}",6,6,0.0,0.0,1.0,True,0.007266044616699219,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,22,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.797794+00:00,adder_4,Adder,quantum_adder,extended_v5_smoke,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",6,"{""ccx"":3,""cx"":2,""x"":1}",6,6,0.0,0.0,1.0,True,0.00700068473815918,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,22,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.900932+00:00,qwalk_4,QuantumWalk,quantum_walk,extended_v5_smoke,5,35,58,34,6,18,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":12,""ry"":1,""x"":30}",470,"{""ccx"":6,""cp"":54,""cx"":198,""h"":171,""p"":90,""ry"":1,""t"":48,""tdg"":48,""x"":30}",58,646,-10.137931034482758,-1013.7931034482758,0.9999999999999244,True,0.00500035285949707,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,23,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,5b1e86584da3b6e4065a29ec23dcba8ca2e23b69da2d3d2debdbc7a05920c733,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:19.994039+00:00,qwalk_4,QuantumWalk,quantum_walk,extended_v5_smoke,5,35,58,34,6,18,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":12,""ry"":1,""x"":30}",387,"{""ccx"":6,""cp"":54,""cx"":198,""h"":1,""p"":84,""t"":18,""tdg"":18,""u1"":11,""u2"":51,""u3"":1,""x"":15}",58,457,-6.879310344827586,-687.9310344827586,0.9999999999999505,True,0.007005214691162109,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,23,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,00a714d8196063cb86f2ed3e3d6582c42cd852c4370f45690b4405e9716dc585,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.093468+00:00,qwalk_4,QuantumWalk,quantum_walk,extended_v5_smoke,5,35,58,34,6,18,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":12,""ry"":1,""x"":30}",387,"{""ccx"":6,""cp"":54,""cx"":198,""h"":1,""p"":85,""t"":18,""tdg"":18,""u1"":6,""u2"":51,""u3"":1,""x"":15}",58,453,-6.810344827586207,-681.0344827586207,0.9999999999999505,True,0.011607885360717773,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,23,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,67f4e89e3b72cf7f7648617573cf443f1cc9b5a757c160d5cbf0612bc9e8e0e4,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.189182+00:00,qwalk_4,QuantumWalk,quantum_walk,extended_v5_smoke,5,35,58,34,6,18,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":12,""ry"":1,""x"":30}",387,"{""ccx"":6,""cp"":54,""cx"":198,""h"":1,""p"":85,""t"":18,""tdg"":18,""u1"":6,""u2"":51,""u3"":1,""x"":15}",58,453,-6.810344827586207,-681.0344827586207,0.9999999999999505,True,0.012588977813720703,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,23,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,67f4e89e3b72cf7f7648617573cf443f1cc9b5a757c160d5cbf0612bc9e8e0e4,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.194170+00:00,iqp_4,IQP,iqp,extended_v5_smoke,4,4,15,15,0,0,"{""h"":8,""rz"":7}",4,"{""h"":8,""rz"":7}",15,15,0.0,0.0,0.9999999999999967,True,0.0030062198638916016,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,24,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,f49107e831299b001bfc0058a76771efd6a3edc1ddf156a21ea157f377ee9e16,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.199900+00:00,iqp_4,IQP,iqp,extended_v5_smoke,4,4,15,15,0,0,"{""h"":8,""rz"":7}",1,"{""u2"":1,""u3"":3}",15,4,0.7333333333333334,73.33333333333334,0.9999999999999981,True,0.0046155452728271484,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,24,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,48d262569260532f1b95d94313adb92b079e7241ae295ba204e6fda8e59b19ce,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.208882+00:00,iqp_4,IQP,iqp,extended_v5_smoke,4,4,15,15,0,0,"{""h"":8,""rz"":7}",1,"{""u2"":1,""u3"":3}",15,4,0.7333333333333334,73.33333333333334,0.9999999999999983,True,0.006979703903198242,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,24,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,f714298b78b0769194aa96e1b4a61f4a0c7c7f9c64a0b1253689c3fd493e7c1c,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.217784+00:00,iqp_4,IQP,iqp,extended_v5_smoke,4,4,15,15,0,0,"{""h"":8,""rz"":7}",1,"{""u2"":1,""u3"":3}",15,4,0.7333333333333334,73.33333333333334,0.9999999999999983,True,0.006981372833251953,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,24,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,f714298b78b0769194aa96e1b4a61f4a0c7c7f9c64a0b1253689c3fd493e7c1c,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.224883+00:00,clifford_4,RandomClifford,random_clifford,extended_v5_smoke,4,10,28,24,4,0,"{""cx"":4,""h"":11,""s"":13}",10,"{""cx"":4,""h"":11,""s"":13}",28,28,0.0,0.0,0.9999999999999967,True,0.001993417739868164,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,25,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,0ad1e1bc9bfe68bbbe6a004c6d0e0216322c792a44e178fa29fdd38ad9da2943,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.231878+00:00,clifford_4,RandomClifford,random_clifford,extended_v5_smoke,4,10,28,24,4,0,"{""cx"":4,""h"":11,""s"":13}",8,"{""cx"":4,""h"":2,""s"":1,""u1"":1,""u2"":5}",28,13,0.5357142857142857,53.57142857142857,0.9999999999999971,True,0.0040035247802734375,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,25,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,b374f23a6044ccc539a77b6307a9a36ca4197b8de8e266f69211da70533e66a1,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.240866+00:00,clifford_4,RandomClifford,random_clifford,extended_v5_smoke,4,10,28,24,4,0,"{""cx"":4,""h"":11,""s"":13}",8,"{""cx"":4,""h"":2,""s"":1,""u1"":1,""u2"":5}",28,13,0.5357142857142857,53.57142857142857,0.9999999999999971,True,0.007011890411376953,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,25,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,b374f23a6044ccc539a77b6307a9a36ca4197b8de8e266f69211da70533e66a1,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.249878+00:00,clifford_4,RandomClifford,random_clifford,extended_v5_smoke,4,10,28,24,4,0,"{""cx"":4,""h"":11,""s"":13}",8,"{""cx"":4,""h"":2,""s"":1,""u1"":1,""u2"":5}",28,13,0.5357142857142857,53.57142857142857,0.9999999999999971,True,0.007012844085693359,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,25,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,b374f23a6044ccc539a77b6307a9a36ca4197b8de8e266f69211da70533e66a1,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.253879+00:00,surface_code_4,SurfaceCode,surface_code,extended_v5_smoke,5,6,7,3,4,0,"{""cx"":4,""h"":2,""x"":1}",6,"{""cx"":4,""h"":2,""x"":1}",7,7,0.0,0.0,0.9999999999999996,True,0.002002239227294922,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,26,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.259884+00:00,surface_code_4,SurfaceCode,surface_code,extended_v5_smoke,5,6,7,3,4,0,"{""cx"":4,""h"":2,""x"":1}",6,"{""cx"":4,""h"":2,""x"":1}",7,7,0.0,0.0,0.9999999999999996,True,0.00400543212890625,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,26,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.269873+00:00,surface_code_4,SurfaceCode,surface_code,extended_v5_smoke,5,6,7,3,4,0,"{""cx"":4,""h"":2,""x"":1}",6,"{""cx"":4,""h"":2,""x"":1}",7,7,0.0,0.0,0.9999999999999996,True,0.008998394012451172,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,26,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.278892+00:00,surface_code_4,SurfaceCode,surface_code,extended_v5_smoke,5,6,7,3,4,0,"{""cx"":4,""h"":2,""x"":1}",6,"{""cx"":4,""h"":2,""x"":1}",7,7,0.0,0.0,0.9999999999999996,True,0.007002115249633789,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,26,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.284992+00:00,uccsd_4,UCCSD,uccsd_ansatz,extended_v5_smoke,4,16,28,14,14,0,"{""cx"":14,""ry"":12,""x"":2}",16,"{""cx"":14,""ry"":12,""x"":2}",28,28,0.0,0.0,1.0,True,0.0029954910278320312,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,27,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,544c277616c81a3ec78bf321ba6c789cdb42d06583917ac84b7848ba8d7c4046,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.292993+00:00,uccsd_4,UCCSD,uccsd_ansatz,extended_v5_smoke,4,16,28,14,14,0,"{""cx"":14,""ry"":12,""x"":2}",15,"{""cx"":14,""ry"":8,""u3"":2,""x"":2}",28,26,0.0714285714285714,7.14285714285714,1.0,True,0.003996610641479492,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,27,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,92cc805d275b1b08944e10ae3bb8a7199cd491f582edcc0010b0f7d88697b200,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.302674+00:00,uccsd_4,UCCSD,uccsd_ansatz,extended_v5_smoke,4,16,28,14,14,0,"{""cx"":14,""ry"":12,""x"":2}",15,"{""cx"":10,""ry"":8,""u3"":2,""x"":2}",28,22,0.2142857142857143,21.42857142857143,1.0,True,0.0066814422607421875,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,27,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,c63f180032003f639f20935f51436c858f1f18ee463fc308a636252cfa6c6873,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.313586+00:00,uccsd_4,UCCSD,uccsd_ansatz,extended_v5_smoke,4,16,28,14,14,0,"{""cx"":14,""ry"":12,""x"":2}",15,"{""cx"":10,""ry"":8,""u3"":2,""x"":2}",28,22,0.2142857142857143,21.42857142857143,1.0,True,0.007912635803222656,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,27,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,c63f180032003f639f20935f51436c858f1f18ee463fc308a636252cfa6c6873,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.321587+00:00,qft_5,QFT,qft,extended_v5_smoke,5,9,15,5,10,0,"{""cp"":10,""h"":5}",9,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999987,True,0.0019996166229248047,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,28,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.329587+00:00,qft_5,QFT,qft,extended_v5_smoke,5,9,15,5,10,0,"{""cp"":10,""h"":5}",9,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999987,True,0.003998517990112305,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,28,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.340586+00:00,qft_5,QFT,qft,extended_v5_smoke,5,9,15,5,10,0,"{""cp"":10,""h"":5}",9,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999987,True,0.0070002079010009766,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,28,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.350587+00:00,qft_5,QFT,qft,extended_v5_smoke,5,9,15,5,10,0,"{""cp"":10,""h"":5}",9,"{""cp"":10,""h"":5}",15,15,0.0,0.0,0.9999999999999987,True,0.007000446319580078,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,28,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,98a86ee4f4ddb999a2d28048b71e6b75f83ec2b5d128baf19a1c6945ab466413,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.354587+00:00,ghz_5,GHZ,ghz,extended_v5_smoke,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,True,0.002000093460083008,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,29,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e12_smoke_20260622_034413_nocoupling,
