experiment,n_qubits,depth,circuit_id,sample,base_entropy,perturbed_entropy,entropy_diff,base_gates,perturbed_gates,optimized_size,reduction,fidelity,success,runtime_seconds,optimizer_version
5,5,3,9,82,9.61027951144475e-16,1.4415419267167124e-15,4.805139755722374e-16,15,15,15,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,3,9,83,9.61027951144475e-16,1.2813706015259665e-15,3.2034265038149147e-16,15,15,15,0.0,0.9999999999999981,False,0.0,3.0.0
5,5,3,9,84,9.61027951144475e-16,1.121199276335221e-15,1.6017132519074593e-16,15,15,15,0.0,0.9999999999999987,False,0.0005061626434326172,3.0.0
5,5,3,9,85,9.61027951144475e-16,9.61027951144475e-16,0.0,15,14,14,0.0,0.9999999999999991,False,0.0005035400390625,3.0.0
5,5,3,9,86,9.61027951144475e-16,9.61027951144475e-16,0.0,15,15,15,0.0,0.9999999999999982,False,0.0015289783477783203,3.0.0
5,5,3,9,87,9.61027951144475e-16,9.61027951144475e-16,0.0,15,14,14,0.0,0.9999999999999991,False,0.0005037784576416016,3.0.0
5,5,3,9,88,9.61027951144475e-16,9.61027951144475e-16,0.0,15,14,14,0.0,0.9999999999999984,False,0.0015175342559814453,3.0.0
5,5,3,9,89,9.61027951144475e-16,0.01594513279033394,0.01594513279033298,15,15,15,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,3,9,90,9.61027951144475e-16,6.406853007629834e-16,3.2034265038149157e-16,15,15,15,0.0,0.9999999999999982,False,0.0,3.0.0
5,5,3,9,91,9.61027951144475e-16,9.61027951144475e-16,0.0,15,15,12,0.19999999999999996,0.9999999999999982,False,0.0,3.0.0
5,5,3,9,92,9.61027951144475e-16,3.2034265038149176e-16,6.406853007629832e-16,15,14,14,0.0,0.9999999999999991,False,0.0005810260772705078,3.0.0
5,5,3,9,93,9.61027951144475e-16,8.008566259537292e-16,1.6017132519074583e-16,15,14,14,0.0,0.9999999999999984,False,0.0010063648223876953,3.0.0
5,5,3,9,94,9.61027951144475e-16,1.6017132519074586e-16,8.008566259537292e-16,15,14,14,0.0,0.9999999999999996,False,0.0,3.0.0
5,5,3,9,95,9.61027951144475e-16,6.406853007629834e-16,3.2034265038149157e-16,15,15,15,0.0,0.9999999999999987,False,0.001004934310913086,3.0.0
5,5,3,9,96,9.61027951144475e-16,9.61027951144475e-16,0.0,15,15,15,0.0,0.9999999999999987,False,0.0005695819854736328,3.0.0
5,5,3,9,97,9.61027951144475e-16,9.61027951144475e-16,0.0,15,14,14,0.0,0.9999999999999982,False,0.0,3.0.0
5,5,3,9,98,9.61027951144475e-16,8.008566259537292e-16,1.6017132519074583e-16,15,14,14,0.0,0.9999999999999984,False,0.0009984970092773438,3.0.0
5,5,3,9,99,9.61027951144475e-16,9.61027951144475e-16,0.0,15,14,14,0.0,0.9999999999999982,False,0.0,3.0.0
5,5,5,0,0,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,24,24,0.0,0.9999999999999987,False,0.0015141963958740234,3.0.0
5,5,5,0,1,0.642297549959115,0.642297549959115,0.0,25,25,25,0.0,0.9999999999999987,False,0.0007741451263427734,3.0.0
5,5,5,0,2,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999987,False,0.0010020732879638672,3.0.0
5,5,5,0,3,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999987,False,0.0005054473876953125,3.0.0
5,5,5,0,4,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999989,False,0.0008127689361572266,3.0.0
5,5,5,0,5,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,0,6,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999987,False,0.001069784164428711,3.0.0
5,5,5,0,7,0.642297549959115,0.642297549959115,0.0,25,25,25,0.0,0.9999999999999982,False,0.001520395278930664,3.0.0
5,5,5,0,8,0.642297549959115,1.9220559022889496e-15,0.6422975499591131,25,24,24,0.0,0.9999999999999987,False,0.0015158653259277344,3.0.0
5,5,5,0,9,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0015413761138916016,3.0.0
5,5,5,0,10,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999987,False,0.001001596450805664,3.0.0
5,5,5,0,11,0.642297549959115,0.6422975499591148,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0010056495666503906,3.0.0
5,5,5,0,12,0.642297549959115,8.008566259537292e-16,0.6422975499591143,25,25,25,0.0,0.9999999999999987,False,0.0009989738464355469,3.0.0
5,5,5,0,13,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,0,14,0.642297549959115,0.5932271515707583,0.049070398388356695,25,24,24,0.0,0.9999999999999996,False,0.0005040168762207031,3.0.0
5,5,5,0,15,0.642297549959115,0.5932271515707583,0.049070398388356695,25,24,24,0.0,0.9999999999999996,False,0.0010063648223876953,3.0.0
5,5,5,0,16,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999987,False,0.0010061264038085938,3.0.0
5,5,5,0,17,0.642297549959115,6.406853007629834e-16,0.6422975499591144,25,25,25,0.0,0.9999999999999987,False,0.00130462646484375,3.0.0
5,5,5,0,18,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,24,24,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,0,19,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999987,False,0.0015223026275634766,3.0.0
5,5,5,0,20,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999991,False,0.002310037612915039,3.0.0
5,5,5,0,21,0.642297549959115,0.6422975499591148,2.220446049250313e-16,25,25,25,0.0,0.9999999999999982,False,0.0020329952239990234,3.0.0
5,5,5,0,22,0.642297549959115,0.642297549959115,0.0,25,25,25,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,0,23,0.642297549959115,0.9313455778634425,0.2890480279043275,25,24,24,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,0,24,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999991,False,0.000997781753540039,3.0.0
5,5,5,0,25,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999991,False,0.0010056495666503906,3.0.0
5,5,5,0,26,0.642297549959115,0.642297549959115,0.0,25,25,25,0.0,0.9999999999999987,False,0.001012563705444336,3.0.0
5,5,5,0,27,0.642297549959115,0.7623171348257158,0.1200195848666008,25,25,25,0.0,0.9999999999999987,False,0.0015206336975097656,3.0.0
5,5,5,0,28,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999984,False,0.0,3.0.0
5,5,5,0,29,0.642297549959115,0.5932271515707583,0.049070398388356695,25,24,24,0.0,0.9999999999999996,False,0.0005044937133789062,3.0.0
5,5,5,0,30,0.642297549959115,0.8721262599061073,0.22982870994699223,25,24,24,0.0,0.9999999999999987,False,0.0015201568603515625,3.0.0
5,5,5,0,31,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,0,32,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999984,False,0.0010013580322265625,3.0.0
5,5,5,0,33,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0015130043029785156,3.0.0
5,5,5,0,34,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0015261173248291016,3.0.0
5,5,5,0,35,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999987,False,0.0012323856353759766,3.0.0
5,5,5,0,36,0.642297549959115,0.9313455778634425,0.2890480279043275,25,24,24,0.0,0.9999999999999987,False,0.0010001659393310547,3.0.0
5,5,5,0,37,0.642297549959115,0.5932271515707583,0.049070398388356695,25,24,24,0.0,0.9999999999999996,False,0.001001596450805664,3.0.0
5,5,5,0,38,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999984,False,0.0,3.0.0
5,5,5,0,39,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999993,False,0.0007748603820800781,3.0.0
5,5,5,0,40,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999991,False,0.0010037422180175781,3.0.0
5,5,5,0,41,0.642297549959115,8.008566259537292e-16,0.6422975499591143,25,25,25,0.0,0.9999999999999987,False,0.0015549659729003906,3.0.0
5,5,5,0,42,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,0,43,0.642297549959115,0.642297549959115,0.0,25,25,25,0.0,0.9999999999999987,False,0.0010063648223876953,3.0.0
5,5,5,0,44,0.642297549959115,1.9220559022889496e-15,0.6422975499591131,25,24,24,0.0,0.9999999999999987,False,0.0010063648223876953,3.0.0
5,5,5,0,45,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999987,False,0.0010006427764892578,3.0.0
5,5,5,0,46,0.642297549959115,0.9313455778634425,0.2890480279043275,25,24,24,0.0,0.9999999999999987,False,0.0008492469787597656,3.0.0
5,5,5,0,47,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999989,False,0.0,3.0.0
5,5,5,0,48,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999987,False,0.001008749008178711,3.0.0
5,5,5,0,49,0.642297549959115,0.872126259906107,0.229828709946992,25,25,25,0.0,0.9999999999999989,False,0.0010013580322265625,3.0.0
5,5,5,0,50,0.642297549959115,8.008566259537292e-16,0.6422975499591143,25,25,23,0.07999999999999996,0.9999999999999991,False,0.0,3.0.0
5,5,5,0,51,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999984,False,0.001110076904296875,3.0.0
5,5,5,0,52,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999984,False,0.0010082721710205078,3.0.0
5,5,5,0,53,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,24,24,0.0,0.9999999999999987,False,0.0006399154663085938,3.0.0
5,5,5,0,54,0.642297549959115,0.642297549959115,0.0,25,25,25,0.0,0.9999999999999987,False,0.001999378204345703,3.0.0
5,5,5,0,55,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999991,False,0.0009989738464355469,3.0.0
5,5,5,0,56,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,0,57,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0021581649780273438,3.0.0
5,5,5,0,58,0.642297549959115,0.9314096532753064,0.2891121033161914,25,25,25,0.0,0.9999999999999989,False,0.0015380382537841797,3.0.0
5,5,5,0,59,0.642297549959115,0.8721262599061073,0.22982870994699223,25,24,24,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,0,60,0.642297549959115,0.642297549959115,0.0,25,25,25,0.0,0.9999999999999987,False,0.001505136489868164,3.0.0
5,5,5,0,61,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999987,False,0.001004934310913086,3.0.0
5,5,5,0,62,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,0,63,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999984,False,0.0010061264038085938,3.0.0
5,5,5,0,64,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0005056858062744141,3.0.0
5,5,5,0,65,0.642297549959115,1.2813706015259665e-15,0.6422975499591137,25,25,25,0.0,0.9999999999999987,False,0.0011134147644042969,3.0.0
5,5,5,0,66,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0005495548248291016,3.0.0
5,5,5,0,67,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999987,False,0.0005049705505371094,3.0.0
5,5,5,0,68,0.642297549959115,0.7019166977676113,0.05961914780849631,25,25,25,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,0,69,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0015130043029785156,3.0.0
5,5,5,0,70,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999987,False,0.0015213489532470703,3.0.0
5,5,5,0,71,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999989,False,0.0005156993865966797,3.0.0
5,5,5,0,72,0.642297549959115,0.8413701114869048,0.19907256152778974,25,25,25,0.0,0.9999999999999993,False,0.0010073184967041016,3.0.0
5,5,5,0,73,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999991,False,0.0015170574188232422,3.0.0
5,5,5,0,74,0.642297549959115,0.7019166977676113,0.05961914780849631,25,25,25,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,0,75,0.642297549959115,0.6422975499591148,2.220446049250313e-16,25,24,24,0.0,0.9999999999999991,False,0.0010008811950683594,3.0.0
5,5,5,0,76,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,0,77,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999989,False,0.0,3.0.0
5,5,5,0,78,0.642297549959115,0.6558177467210091,0.013520196761894088,25,25,25,0.0,0.9999999999999982,False,0.001519918441772461,3.0.0
5,5,5,0,79,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999987,False,0.001676321029663086,3.0.0
5,5,5,0,80,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999987,False,0.001520395278930664,3.0.0
5,5,5,0,81,0.642297549959115,0.642297549959115,0.0,25,25,25,0.0,0.9999999999999987,False,0.0004925727844238281,3.0.0
5,5,5,0,82,0.642297549959115,8.008566259537292e-16,0.6422975499591143,25,25,23,0.07999999999999996,0.9999999999999991,False,0.001520395278930664,3.0.0
5,5,5,0,83,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999987,False,0.0015501976013183594,3.0.0
5,5,5,0,84,0.642297549959115,0.8688853155258671,0.2265877655667521,25,25,25,0.0,0.9999999999999987,False,0.001514434814453125,3.0.0
5,5,5,0,85,0.642297549959115,0.8721262599061073,0.22982870994699223,25,24,24,0.0,0.9999999999999987,False,0.0010056495666503906,3.0.0
5,5,5,0,86,0.642297549959115,0.829693533758054,0.18739598379893896,25,25,25,0.0,0.9999999999999987,False,0.001007080078125,3.0.0
5,5,5,0,87,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,0,88,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999991,False,0.001514434814453125,3.0.0
5,5,5,0,89,0.642297549959115,0.6422975499591153,2.220446049250313e-16,25,25,25,0.0,0.9999999999999991,False,0.0010018348693847656,3.0.0
5,5,5,0,90,0.642297549959115,0.700505689217967,0.05820813925885193,25,25,25,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,0,91,0.642297549959115,0.8688853155258671,0.2265877655667521,25,25,25,0.0,0.9999999999999987,False,0.0015299320220947266,3.0.0
5,5,5,0,92,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999987,False,0.0013303756713867188,3.0.0
5,5,5,0,93,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999987,False,0.001004934310913086,3.0.0
5,5,5,0,94,0.642297549959115,0.6422975499591149,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999991,False,0.0015101432800292969,3.0.0
5,5,5,0,95,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,25,25,0.0,0.9999999999999987,False,0.0010001659393310547,3.0.0
5,5,5,0,96,0.642297549959115,0.642297549959115,0.0,25,25,25,0.0,0.9999999999999987,False,0.0005040168762207031,3.0.0
5,5,5,0,97,0.642297549959115,0.642297549959115,0.0,25,24,24,0.0,0.9999999999999993,False,0.002099752426147461,3.0.0
5,5,5,0,98,0.642297549959115,0.6422975499591151,1.1102230246251565e-16,25,24,24,0.0,0.9999999999999989,False,0.0008533000946044922,3.0.0
5,5,5,0,99,0.642297549959115,0.9313455778634425,0.2890480279043275,25,24,24,0.0,0.9999999999999987,False,0.0009491443634033203,3.0.0
5,5,5,1,0,1.4415419267167124e-15,1.2813706015259665e-15,1.6017132519074593e-16,25,24,24,0.0,0.9999999999999991,False,0.0015113353729248047,3.0.0
5,5,5,1,1,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,25,25,0.0,0.9999999999999991,False,0.0006284713745117188,3.0.0
5,5,5,1,2,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,25,25,0.0,0.9999999999999991,False,0.0011258125305175781,3.0.0
5,5,5,1,3,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.00057220458984375,3.0.0
5,5,5,1,4,1.4415419267167124e-15,1.2813706015259665e-15,1.6017132519074593e-16,25,24,24,0.0,0.9999999999999989,False,0.0010063648223876953,3.0.0
5,5,5,1,5,1.4415419267167124e-15,1.7618845770982037e-15,3.2034265038149127e-16,25,25,25,0.0,0.9999999999999991,False,0.0005259513854980469,3.0.0
5,5,5,1,6,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.0010159015655517578,3.0.0
5,5,5,1,7,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,25,25,0.0,0.9999999999999989,False,0.0010097026824951172,3.0.0
5,5,5,1,8,1.4415419267167124e-15,1.601713251907458e-15,1.6017132519074554e-16,25,24,24,0.0,0.9999999999999991,False,0.0005633831024169922,3.0.0
5,5,5,1,9,1.4415419267167124e-15,1.2813706015259665e-15,1.6017132519074593e-16,25,25,25,0.0,0.9999999999999984,False,0.0005047321319580078,3.0.0
5,5,5,1,10,1.4415419267167124e-15,9.61027951144475e-16,4.805139755722374e-16,25,24,24,0.0,0.9999999999999989,False,0.0019643306732177734,3.0.0
5,5,5,1,11,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,25,25,0.0,0.9999999999999996,False,0.0010037422180175781,3.0.0
5,5,5,1,12,1.4415419267167124e-15,-3.2034265038149176e-16,1.761884577098204e-15,25,25,25,0.0,0.9999999999999989,False,0.0,3.0.0
5,5,5,1,13,1.4415419267167124e-15,6.406853007629834e-16,8.00856625953729e-16,25,24,24,0.0,0.9999999999999993,False,0.0015180110931396484,3.0.0
5,5,5,1,14,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,24,24,0.0,0.9999999999999991,False,0.0010340213775634766,3.0.0
5,5,5,1,15,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,24,24,0.0,0.9999999999999991,False,0.0015070438385009766,3.0.0
5,5,5,1,16,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,25,25,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,1,17,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,25,25,0.0,0.9999999999999991,False,0.0011444091796875,3.0.0
5,5,5,1,18,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.0005044937133789062,3.0.0
5,5,5,1,19,1.4415419267167124e-15,-0.0,1.4415419267167124e-15,25,25,25,0.0,0.9999999999999991,False,0.0010333061218261719,3.0.0
5,5,5,1,20,1.4415419267167124e-15,-0.0,1.4415419267167124e-15,25,24,24,0.0,0.9999999999999991,False,0.0010018348693847656,3.0.0
5,5,5,1,21,1.4415419267167124e-15,1.121199276335221e-15,3.2034265038149147e-16,25,25,25,0.0,0.9999999999999982,False,0.0010073184967041016,3.0.0
5,5,5,1,22,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,25,25,0.0,0.9999999999999991,False,0.0010001659393310547,3.0.0
5,5,5,1,23,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.0015032291412353516,3.0.0
5,5,5,1,24,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.0009989738464355469,3.0.0
5,5,5,1,25,1.4415419267167124e-15,-0.0,1.4415419267167124e-15,25,24,24,0.0,0.9999999999999991,False,0.0011439323425292969,3.0.0
5,5,5,1,26,1.4415419267167124e-15,3.2034265038149176e-16,1.1211992763352207e-15,25,25,23,0.07999999999999996,0.9999999999999996,False,0.0015244483947753906,3.0.0
5,5,5,1,27,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,25,25,0.0,0.9999999999999991,False,0.0010066032409667969,3.0.0
5,5,5,1,28,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.00202178955078125,3.0.0
5,5,5,1,29,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,24,24,0.0,0.9999999999999991,False,0.0015048980712890625,3.0.0
5,5,5,1,30,1.4415419267167124e-15,8.008566259537292e-16,6.406853007629832e-16,25,24,24,0.0,0.9999999999999991,False,0.0010342597961425781,3.0.0
5,5,5,1,31,1.4415419267167124e-15,6.406853007629834e-16,8.00856625953729e-16,25,25,25,0.0,0.9999999999999991,False,0.0010061264038085938,3.0.0
5,5,5,1,32,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.0010080337524414062,3.0.0
5,5,5,1,33,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,25,25,0.0,0.9999999999999991,False,0.0010488033294677734,3.0.0
5,5,5,1,34,1.4415419267167124e-15,1.601713251907458e-15,1.6017132519074554e-16,25,25,25,0.0,0.9999999999999991,False,0.0010111331939697266,3.0.0
5,5,5,1,35,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,25,25,0.0,0.9999999999999996,False,0.0015239715576171875,3.0.0
5,5,5,1,36,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,1,37,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,24,24,0.0,0.9999999999999991,False,0.001516103744506836,3.0.0
5,5,5,1,38,1.4415419267167124e-15,1.601713251907458e-15,1.6017132519074554e-16,25,25,25,0.0,0.9999999999999987,False,0.0010344982147216797,3.0.0
5,5,5,1,39,1.4415419267167124e-15,1.121199276335221e-15,3.2034265038149147e-16,25,24,24,0.0,0.9999999999999991,False,0.0005221366882324219,3.0.0
5,5,5,1,40,1.4415419267167124e-15,1.121199276335221e-15,3.2034265038149147e-16,25,25,25,0.0,0.9999999999999991,False,0.0009999275207519531,3.0.0
5,5,5,1,41,1.4415419267167124e-15,-3.2034265038149176e-16,1.761884577098204e-15,25,25,25,0.0,0.9999999999999989,False,0.0010058879852294922,3.0.0
5,5,5,1,42,1.4415419267167124e-15,8.008566259537292e-16,6.406853007629832e-16,25,25,25,0.0,0.9999999999999987,False,0.0010275840759277344,3.0.0
5,5,5,1,43,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,25,25,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,1,44,1.4415419267167124e-15,1.601713251907458e-15,1.6017132519074554e-16,25,24,24,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,1,45,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.0,3.0.0
5,5,5,1,46,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.0010678768157958984,3.0.0
5,5,5,1,47,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,25,25,0.0,0.9999999999999982,False,0.0005252361297607422,3.0.0
5,5,5,1,48,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,25,25,0.0,0.9999999999999991,False,0.0015153884887695312,3.0.0
5,5,5,1,49,1.4415419267167124e-15,1.2813706015259665e-15,1.6017132519074593e-16,25,25,25,0.0,0.9999999999999991,False,0.0010364055633544922,3.0.0
5,5,5,1,50,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,25,25,0.0,0.9999999999999987,False,0.001043558120727539,3.0.0
5,5,5,1,51,1.4415419267167124e-15,1.4415419267167124e-15,0.0,25,24,24,0.0,0.9999999999999991,False,0.0010378360748291016,3.0.0
5,5,5,1,52,1.4415419267167124e-15,-3.2034265038149176e-16,1.761884577098204e-15,25,24,24,0.0,0.9999999999999987,False,0.0015151500701904297,3.0.0
5,5,5,1,53,1.4415419267167124e-15,1.2813706015259665e-15,1.6017132519074593e-16,25,24,24,0.0,0.9999999999999991,False,0.0010061264038085938,3.0.0
5,5,5,1,54,1.4415419267167124e-15,9.61027951144475e-16,4.805139755722374e-16,25,25,25,0.0,0.9999999999999989,False,0.0025436878204345703,3.0.0
5,5,5,1,55,1.4415419267167124e-15,8.008566259537292e-16,6.406853007629832e-16,25,25,25,0.0,0.9999999999999991,False,0.001043081283569336,3.0.0
5,5,5,1,56,1.4415419267167124e-15,-0.0,1.4415419267167124e-15,25,24,24,0.0,0.9999999999999991,False,0.0015060901641845703,3.0.0
5,5,5,1,57,1.4415419267167124e-15,9.61027951144475e-16,4.805139755722374e-16,25,25,25,0.0,0.9999999999999984,False,0.0009999275207519531,3.0.0
5,5,5,1,58,1.4415419267167124e-15,-0.0,1.4415419267167124e-15,25,25,25,0.0,0.9999999999999991,False,0.0015234947204589844,3.0.0
5,5,5,1,59,1.4415419267167124e-15,8.008566259537292e-16,6.406853007629832e-16,25,24,24,0.0,0.9999999999999991,False,0.0005059242248535156,3.0.0
5,5,5,1,60,1.4415419267167124e-15,9.61027951144475e-16,4.805139755722374e-16,25,25,25,0.0,0.9999999999999991,False,0.0015139579772949219,3.0.0
5,5,5,1,61,1.4415419267167124e-15,9.61027951144475e-16,4.805139755722374e-16,25,24,24,0.0,0.9999999999999989,False,0.0009996891021728516,3.0.0
5,5,5,1,62,1.4415419267167124e-15,4.805139755722375e-16,9.610279511444748e-16,25,25,25,0.0,0.9999999999999996,False,0.0005064010620117188,3.0.0
5,5,5,1,63,1.4415419267167124e-15,-3.2034265038149176e-16,1.761884577098204e-15,25,24,24,0.0,0.9999999999999987,False,0.0,3.0.0
5,5,5,1,64,1.4415419267167124e-15,6.406853007629834e-16,8.00856625953729e-16,25,25,25,0.0,0.9999999999999991,False,0.0010080337524414062,3.0.0
5,5,5,1,65,1.4415419267167124e-15,6.406853007629834e-16,8.00856625953729e-16,25,25,25,0.0,0.9999999999999987,False,0.002008199691772461,3.0.0
5,5,5,1,66,1.4415419267167124e-15,1.121199276335221e-15,3.2034265038149147e-16,25,25,25,0.0,0.9999999999999996,False,0.0010051727294921875,3.0.0
5,5,5,1,67,1.4415419267167124e-15,6.406853007629834e-16,8.00856625953729e-16,25,24,24,0.0,0.9999999999999993,False,0.0010075569152832031,3.0.0
