experiment,n_qubits,depth,entanglement_density,trial,seed,gate_count,entanglement_entropy,normalized_entropy,original_size,optimized_size,reduction,fidelity,success,runtime_seconds,optimizer_version
2,6,20,0.25,57,99,120,1.0027613240614426,0.40110452962457704,120,120,0.0,0.999999999999993,False,0.006085872650146484,3.0.0
2,6,20,0.25,58,100,120,1.258480806941338,0.5033923227765352,120,120,0.0,0.9999999999999897,False,0.0045392513275146484,3.0.0
2,6,20,0.25,59,101,120,1.0701758830747101,0.42807035322988407,120,120,0.0,0.9999999999999901,False,0.005799531936645508,3.0.0
2,6,20,0.25,60,102,120,1.2414717636470123,0.4965887054588049,120,120,0.0,0.9999999999999897,False,0.024815797805786133,3.0.0
2,6,20,0.25,61,103,120,2.241696034472295,0.896678413788918,120,120,0.0,0.9999999999999873,False,0.013462305068969727,3.0.0
2,6,20,0.25,62,104,120,1.1136400614244022,0.44545602456976086,120,120,0.0,0.9999999999999895,False,0.006101846694946289,3.0.0
2,6,20,0.25,63,105,120,1.7909190132902406,0.7163676053160962,120,120,0.0,0.9999999999999889,False,0.006005764007568359,3.0.0
2,6,20,0.25,64,106,120,1.061613486610017,0.42464539464400686,120,120,0.0,0.9999999999999903,False,0.007027626037597656,3.0.0
2,6,20,0.25,65,107,120,0.5863565672186639,0.23454262688746558,120,120,0.0,0.9999999999999895,False,0.008791446685791016,3.0.0
2,6,20,0.25,66,108,120,1.7388256340731398,0.6955302536292559,120,120,0.0,0.9999999999999893,False,0.004553556442260742,3.0.0
2,6,20,0.25,67,109,120,1.3636757972951306,0.5454703189180522,120,120,0.0,0.9999999999999912,False,0.00728297233581543,3.0.0
2,6,20,0.25,68,110,120,1.3816665751007269,0.5526666300402907,120,120,0.0,0.9999999999999873,False,0.010186910629272461,3.0.0
2,6,20,0.25,69,111,120,1.4781423845863477,0.5912569538345391,120,120,0.0,0.9999999999999899,False,0.004510402679443359,3.0.0
2,6,20,0.25,70,112,120,1.5998057662496816,0.6399223064998727,120,120,0.0,0.9999999999999915,False,0.006520986557006836,3.0.0
2,6,20,0.25,71,113,120,1.4767031118203024,0.590681244728121,120,120,0.0,0.999999999999993,False,0.014040231704711914,3.0.0
2,6,20,0.25,72,114,120,0.8548704737535735,0.3419481895014294,120,120,0.0,0.9999999999999908,False,0.007104635238647461,3.0.0
2,6,20,0.25,73,115,120,0.8429891597741013,0.3371956639096405,120,120,0.0,0.9999999999999889,False,0.004511594772338867,3.0.0
2,6,20,0.25,74,116,120,1.2930198588472748,0.5172079435389099,120,120,0.0,0.9999999999999908,False,0.0029993057250976562,3.0.0
2,6,20,0.25,75,117,120,0.989359536817682,0.39574381472707276,120,120,0.0,0.9999999999999895,False,0.003999233245849609,3.0.0
2,6,20,0.25,76,118,120,1.974294316771619,0.7897177267086476,120,120,0.0,0.9999999999999891,False,0.007519960403442383,3.0.0
2,6,20,0.25,77,119,120,1.0000000000000027,0.4000000000000011,120,120,0.0,0.9999999999999895,False,0.007010221481323242,3.0.0
2,6,20,0.25,78,120,120,1.6895153034330594,0.6758061213732238,120,120,0.0,0.9999999999999895,False,0.004515171051025391,3.0.0
2,6,20,0.25,79,121,120,0.7901677978337617,0.31606711913350466,120,120,0.0,0.999999999999993,False,0.00551915168762207,3.0.0
2,6,20,0.25,80,122,120,2.137250401611175,0.8549001606444699,120,120,0.0,0.9999999999999873,False,0.008684158325195312,3.0.0
2,6,20,0.25,81,123,120,1.8937163621885253,0.7574865448754101,120,120,0.0,0.9999999999999887,False,0.003573179244995117,3.0.0
2,6,20,0.25,82,124,120,1.5779054988762746,0.6311621995505099,120,120,0.0,0.9999999999999887,False,0.0035185813903808594,3.0.0
2,6,20,0.25,83,125,120,0.8750273347664732,0.35001093390658927,120,120,0.0,0.9999999999999891,False,0.004562854766845703,3.0.0
2,6,20,0.25,84,126,120,1.5589120135984322,0.6235648054393729,120,120,0.0,0.9999999999999895,False,0.004000663757324219,3.0.0
2,6,20,0.25,85,127,120,0.9578097403450196,0.38312389613800785,120,120,0.0,0.9999999999999917,False,0.0045623779296875,3.0.0
2,6,20,0.25,86,128,120,0.4569750163461361,0.18279000653845442,120,120,0.0,0.9999999999999903,False,0.0060901641845703125,3.0.0
2,6,20,0.25,87,129,120,1.1921002511917875,0.476840100476715,120,120,0.0,0.9999999999999895,False,0.003937959671020508,3.0.0
2,6,20,0.25,88,130,120,1.2264212166509663,0.4905684866603865,120,120,0.0,0.9999999999999895,False,0.0025260448455810547,3.0.0
2,6,20,0.25,89,131,120,1.6444726594956844,0.6577890637982737,120,120,0.0,0.9999999999999899,False,0.0045549869537353516,3.0.0
2,6,20,0.25,90,132,120,1.3773389464058776,0.5509355785623511,120,120,0.0,0.9999999999999895,False,0.0030655860900878906,3.0.0
2,6,20,0.25,91,133,120,1.7822653722088582,0.7129061488835433,120,120,0.0,0.9999999999999899,False,0.007531881332397461,3.0.0
2,6,20,0.25,92,134,120,1.9474739848426417,0.7789895939370567,120,120,0.0,0.9999999999999885,False,0.0030264854431152344,3.0.0
2,6,20,0.25,93,135,120,2.0129705405107563,0.8051882162043025,120,120,0.0,0.9999999999999926,False,0.0030117034912109375,3.0.0
2,6,20,0.25,94,136,120,1.4424204532991909,0.5769681813196763,120,120,0.0,0.9999999999999917,False,0.0071582794189453125,3.0.0
2,6,20,0.25,95,137,120,1.2632849077103587,0.5053139630841434,120,120,0.0,0.9999999999999908,False,0.008064031600952148,3.0.0
2,6,20,0.25,96,138,120,1.9302710952600888,0.7721084381040355,120,120,0.0,0.9999999999999895,False,0.0065267086029052734,3.0.0
2,6,20,0.25,97,139,120,1.653736819411112,0.6614947277644447,120,120,0.0,0.9999999999999901,False,0.006666660308837891,3.0.0
2,6,20,0.25,98,140,120,0.871354766367886,0.3485419065471544,120,120,0.0,0.9999999999999926,False,0.00400543212890625,3.0.0
2,6,20,0.25,99,141,120,1.6148947247190097,0.6459578898876039,120,120,0.0,0.9999999999999891,False,0.0036194324493408203,3.0.0
2,6,20,0.30000000000000004,0,42,120,0.9365952541320504,0.37463810165282013,120,120,0.0,0.9999999999999897,False,0.004031658172607422,3.0.0
2,6,20,0.30000000000000004,1,43,120,0.9739660629303133,0.38958642517212533,120,120,0.0,0.9999999999999891,False,0.004587411880493164,3.0.0
2,6,20,0.30000000000000004,2,44,120,0.7825783975798489,0.31303135903193957,120,120,0.0,0.9999999999999895,False,0.004539012908935547,3.0.0
2,6,20,0.30000000000000004,3,45,120,1.214513816053458,0.48580552642138325,120,120,0.0,0.9999999999999895,False,0.007707357406616211,3.0.0
2,6,20,0.30000000000000004,4,46,120,1.7426005876438921,0.6970402350575569,120,120,0.0,0.9999999999999921,False,0.0030291080474853516,3.0.0
2,6,20,0.30000000000000004,5,47,120,1.2451044141411434,0.49804176565645736,120,120,0.0,0.9999999999999917,False,0.0061037540435791016,3.0.0
2,6,20,0.30000000000000004,6,48,120,1.4764327938203494,0.5905731175281398,120,120,0.0,0.9999999999999934,False,0.0030417442321777344,3.0.0
2,6,20,0.30000000000000004,7,49,120,1.3987112525076897,0.5594845010030759,120,120,0.0,0.9999999999999926,False,0.01481008529663086,3.0.0
2,6,20,0.30000000000000004,8,50,120,1.1446449138744694,0.45785796554978775,120,120,0.0,0.9999999999999887,False,0.00446009635925293,3.0.0
2,6,20,0.30000000000000004,9,51,120,1.718920384818382,0.6875681539273528,120,120,0.0,0.9999999999999921,False,0.005057573318481445,3.0.0
2,6,20,0.30000000000000004,10,52,120,1.2957856196537751,0.51831424786151,120,120,0.0,0.9999999999999873,False,0.007520914077758789,3.0.0
2,6,20,0.30000000000000004,11,53,120,1.3436250442523137,0.5374500177009255,120,120,0.0,0.9999999999999899,False,0.0053331851959228516,3.0.0
2,6,20,0.30000000000000004,12,54,120,1.0712361363322658,0.4284944545329063,120,120,0.0,0.9999999999999921,False,0.012031316757202148,3.0.0
2,6,20,0.30000000000000004,13,55,120,1.8316459514606465,0.7326583805842586,120,120,0.0,0.9999999999999908,False,0.0072286128997802734,3.0.0
2,6,20,0.30000000000000004,14,56,120,1.6617277657981124,0.664691106319245,120,120,0.0,0.9999999999999869,False,0.006078481674194336,3.0.0
2,6,20,0.30000000000000004,15,57,120,1.1777425039009342,0.47109700156037365,120,120,0.0,0.9999999999999895,False,0.004562854766845703,3.0.0
2,6,20,0.30000000000000004,16,58,120,1.48313893494392,0.593255573977568,120,120,0.0,0.9999999999999903,False,0.0055620670318603516,3.0.0
2,6,20,0.30000000000000004,17,59,120,1.6294271136903689,0.6517708454761475,120,120,0.0,0.9999999999999906,False,0.003537893295288086,3.0.0
2,6,20,0.30000000000000004,18,60,120,0.8254617444241152,0.3301846977696461,120,120,0.0,0.9999999999999908,False,0.0030364990234375,3.0.0
2,6,20,0.30000000000000004,19,61,120,2.257495641711513,0.9029982566846051,120,120,0.0,0.9999999999999934,False,0.0035059452056884766,3.0.0
2,6,20,0.30000000000000004,20,62,120,1.2954513663174134,0.5181805465269653,120,120,0.0,0.9999999999999895,False,0.004613399505615234,3.0.0
2,6,20,0.30000000000000004,21,63,120,0.6190240720897714,0.24760962883590856,120,120,0.0,0.9999999999999908,False,0.003543853759765625,3.0.0
2,6,20,0.30000000000000004,22,64,120,1.8692832833762862,0.7477133133505145,120,120,0.0,0.9999999999999917,False,0.003400564193725586,3.0.0
2,6,20,0.30000000000000004,23,65,120,1.0767705283938924,0.430708211357557,120,120,0.0,0.9999999999999912,False,0.004000425338745117,3.0.0
2,6,20,0.30000000000000004,24,66,120,1.4955907371730048,0.5982362948692019,120,120,0.0,0.999999999999993,False,0.00600123405456543,3.0.0
2,6,20,0.30000000000000004,25,67,120,1.2650173382942214,0.5060069353176886,120,120,0.0,0.9999999999999906,False,0.008610963821411133,3.0.0
2,6,20,0.30000000000000004,26,68,120,1.021148489471483,0.40845939578859325,120,120,0.0,0.9999999999999921,False,0.003590106964111328,3.0.0
2,6,20,0.30000000000000004,27,69,120,1.6353642559945127,0.6541457023978051,120,120,0.0,0.9999999999999882,False,0.00455784797668457,3.0.0
2,6,20,0.30000000000000004,28,70,120,2.228006437503841,0.8912025750015363,120,120,0.0,0.9999999999999937,False,0.00457453727722168,3.0.0
2,6,20,0.30000000000000004,29,71,120,1.9046437522861663,0.7618575009144666,120,120,0.0,0.9999999999999899,False,0.00916433334350586,3.0.0
2,6,20,0.30000000000000004,30,72,120,0.8114835612824661,0.32459342451298645,120,120,0.0,0.9999999999999895,False,0.0039942264556884766,3.0.0
2,6,20,0.30000000000000004,31,73,120,0.7960226601487641,0.31840906405950564,120,120,0.0,0.9999999999999895,False,0.023816347122192383,3.0.0
2,6,20,0.30000000000000004,32,74,120,1.9783731169089593,0.7913492467635838,120,120,0.0,0.9999999999999926,False,0.004561901092529297,3.0.0
2,6,20,0.30000000000000004,33,75,120,1.7604307612004584,0.7041723044801833,120,120,0.0,0.9999999999999895,False,0.0060007572174072266,3.0.0
2,6,20,0.30000000000000004,34,76,120,1.244197130067002,0.49767885202680084,120,120,0.0,0.9999999999999899,False,0.008008718490600586,3.0.0
2,6,20,0.30000000000000004,35,77,120,1.9239525943287754,0.7695810377315102,120,120,0.0,0.9999999999999917,False,0.007064104080200195,3.0.0
2,6,20,0.30000000000000004,36,78,120,1.5928307733009346,0.6371323093203738,120,120,0.0,0.9999999999999908,False,0.006934642791748047,3.0.0
2,6,20,0.30000000000000004,37,79,120,1.803448903290041,0.7213795613160163,120,120,0.0,0.9999999999999891,False,0.007276058197021484,3.0.0
2,6,20,0.30000000000000004,38,80,120,1.481939199769225,0.59277567990769,120,120,0.0,0.9999999999999899,False,0.007061958312988281,3.0.0
2,6,20,0.30000000000000004,39,81,120,1.811230779023004,0.7244923116092016,120,120,0.0,0.9999999999999923,False,0.0029993057250976562,3.0.0
2,6,20,0.30000000000000004,40,82,120,1.9323961387712705,0.7729584555085082,120,120,0.0,0.999999999999993,False,0.003222227096557617,3.0.0
2,6,20,0.30000000000000004,41,83,120,1.2238545496116964,0.48954181984467854,120,120,0.0,0.9999999999999895,False,0.0035033226013183594,3.0.0
2,6,20,0.30000000000000004,42,84,120,1.7724174672832618,0.7089669869133047,120,120,0.0,0.9999999999999903,False,0.0077702999114990234,3.0.0
2,6,20,0.30000000000000004,43,85,120,0.8960851211911677,0.3584340484764671,120,120,0.0,0.9999999999999895,False,0.003565073013305664,3.0.0
2,6,20,0.30000000000000004,44,86,120,1.4891093741110362,0.5956437496444145,120,120,0.0,0.9999999999999897,False,0.007756471633911133,3.0.0
2,6,20,0.30000000000000004,45,87,120,1.7649478206443694,0.7059791282577478,120,120,0.0,0.9999999999999899,False,0.004299640655517578,3.0.0
2,6,20,0.30000000000000004,46,88,120,1.3960361395267236,0.5584144558106894,120,120,0.0,0.999999999999986,False,0.006002187728881836,3.0.0
2,6,20,0.30000000000000004,47,89,120,1.7482643111317502,0.6993057244527001,120,120,0.0,0.9999999999999917,False,0.023062467575073242,3.0.0
2,6,20,0.30000000000000004,48,90,120,1.8474920079454114,0.7389968031781645,120,120,0.0,0.9999999999999899,False,0.01997661590576172,3.0.0
2,6,20,0.30000000000000004,49,91,120,2.046324690699522,0.8185298762798088,120,120,0.0,0.9999999999999939,False,0.007523536682128906,3.0.0
2,6,20,0.30000000000000004,50,92,120,2.0020648199906006,0.8008259279962402,120,120,0.0,0.999999999999993,False,0.0029354095458984375,3.0.0
2,6,20,0.30000000000000004,51,93,120,2.0830460821415264,0.8332184328566106,120,120,0.0,0.9999999999999921,False,0.002475738525390625,3.0.0
2,6,20,0.30000000000000004,52,94,120,1.8494655326090044,0.7397862130436017,120,120,0.0,0.9999999999999869,False,0.009166955947875977,3.0.0
2,6,20,0.30000000000000004,53,95,120,1.1102286453527768,0.44409145814111073,120,120,0.0,0.9999999999999926,False,0.004323482513427734,3.0.0
2,6,20,0.30000000000000004,54,96,120,0.9688061405053731,0.3875224562021492,120,120,0.0,0.9999999999999903,False,0.005197048187255859,3.0.0
2,6,20,0.30000000000000004,55,97,120,0.9689092802840651,0.38756371211362606,120,120,0.0,0.9999999999999891,False,0.009810447692871094,3.0.0
2,6,20,0.30000000000000004,56,98,120,1.9349605118598046,0.7739842047439218,120,120,0.0,0.999999999999993,False,0.016453981399536133,3.0.0
2,6,20,0.30000000000000004,57,99,120,1.6508724203973086,0.6603489681589234,120,120,0.0,0.999999999999993,False,0.007598876953125,3.0.0
2,6,20,0.30000000000000004,58,100,120,1.2747696192681182,0.5099078477072473,120,120,0.0,0.9999999999999906,False,0.003516674041748047,3.0.0
2,6,20,0.30000000000000004,59,101,120,1.746786161922979,0.6987144647691916,120,120,0.0,0.9999999999999891,False,0.0040493011474609375,3.0.0
2,6,20,0.30000000000000004,60,102,120,1.5635144120727495,0.6254057648290998,120,120,0.0,0.9999999999999895,False,0.004549741744995117,3.0.0
2,6,20,0.30000000000000004,61,103,120,2.019367801036995,0.8077471204147979,120,120,0.0,0.9999999999999899,False,0.0030088424682617188,3.0.0
2,6,20,0.30000000000000004,62,104,120,1.9360763326044856,0.7744305330417942,120,120,0.0,0.9999999999999912,False,0.0035889148712158203,3.0.0
2,6,20,0.30000000000000004,63,105,120,1.2506087251871578,0.5002434900748631,120,120,0.0,0.9999999999999878,False,0.0060656070709228516,3.0.0
2,6,20,0.30000000000000004,64,106,120,1.7804718238484332,0.7121887295393733,120,120,0.0,0.9999999999999912,False,0.007612705230712891,3.0.0
2,6,20,0.30000000000000004,65,107,120,2.033216424322017,0.8132865697288068,120,120,0.0,0.9999999999999895,False,0.007517814636230469,3.0.0
2,6,20,0.30000000000000004,66,108,120,1.5649988715651928,0.6259995486260771,120,120,0.0,0.9999999999999882,False,0.00395655632019043,3.0.0
2,6,20,0.30000000000000004,67,109,120,1.8908263687156714,0.7563305474862686,120,120,0.0,0.9999999999999903,False,0.0035033226013183594,3.0.0
2,6,20,0.30000000000000004,68,110,120,1.728921991089651,0.6915687964358603,120,120,0.0,0.9999999999999895,False,0.014046907424926758,3.0.0
2,6,20,0.30000000000000004,69,111,120,0.7528610583334749,0.30114442333339,120,120,0.0,0.9999999999999906,False,0.003996849060058594,3.0.0
2,6,20,0.30000000000000004,70,112,120,1.774561796750031,0.7098247187000124,120,120,0.0,0.9999999999999903,False,0.0035080909729003906,3.0.0
2,6,20,0.30000000000000004,71,113,120,1.4134967492309414,0.5653986996923765,120,120,0.0,0.9999999999999906,False,0.0030791759490966797,3.0.0
2,6,20,0.30000000000000004,72,114,120,0.7318536640321718,0.29274146561286873,120,120,0.0,0.999999999999991,False,0.01152944564819336,3.0.0
2,6,20,0.30000000000000004,73,115,120,1.4479757015148962,0.5791902806059585,120,120,0.0,0.9999999999999903,False,0.04168868064880371,3.0.0
2,6,20,0.30000000000000004,74,116,120,2.0351752333958903,0.8140700933583561,120,120,0.0,0.9999999999999921,False,0.008155107498168945,3.0.0
2,6,20,0.30000000000000004,75,117,120,1.5714800419495254,0.6285920167798101,120,120,0.0,0.9999999999999917,False,0.0045166015625,3.0.0
2,6,20,0.30000000000000004,76,118,120,2.077675809611169,0.8310703238444676,120,120,0.0,0.9999999999999891,False,0.004509449005126953,3.0.0
2,6,20,0.30000000000000004,77,119,120,1.8395117064084023,0.735804682563361,120,120,0.0,0.9999999999999893,False,0.004997730255126953,3.0.0
2,6,20,0.30000000000000004,78,120,120,0.7634845550550409,0.30539382202201637,120,120,0.0,0.9999999999999903,False,0.004014253616333008,3.0.0
2,6,20,0.30000000000000004,79,121,120,0.9347054837673019,0.37388219350692076,120,120,0.0,0.9999999999999897,False,0.004030466079711914,3.0.0
2,6,20,0.30000000000000004,80,122,120,1.4122830641161506,0.5649132256464602,120,120,0.0,0.9999999999999891,False,0.0061261653900146484,3.0.0
2,6,20,0.30000000000000004,81,123,120,1.0518122633401146,0.42072490533604584,120,120,0.0,0.9999999999999897,False,0.0055201053619384766,3.0.0
2,6,20,0.30000000000000004,82,124,120,1.6910801457447666,0.6764320582979066,120,120,0.0,0.9999999999999895,False,0.005870342254638672,3.0.0
2,6,20,0.30000000000000004,83,125,120,1.152551383235192,0.46102055329407676,120,120,0.0,0.9999999999999912,False,0.007151126861572266,3.0.0
2,6,20,0.30000000000000004,84,126,120,2.1975967307965982,0.8790386923186393,120,120,0.0,0.9999999999999895,False,0.0035402774810791016,3.0.0
2,6,20,0.30000000000000004,85,127,120,1.849042865091176,0.7396171460364704,120,120,0.0,0.9999999999999899,False,0.004586219787597656,3.0.0
2,6,20,0.30000000000000004,86,128,120,0.7104381188128033,0.2841752475251213,120,120,0.0,0.9999999999999912,False,0.01313924789428711,3.0.0
2,6,20,0.30000000000000004,87,129,120,1.266621108386544,0.5066484433546176,120,120,0.0,0.9999999999999901,False,0.008523225784301758,3.0.0
2,6,20,0.30000000000000004,88,130,120,1.5884662370109939,0.6353864948043976,120,120,0.0,0.9999999999999901,False,0.0055887699127197266,3.0.0
2,6,20,0.30000000000000004,89,131,120,1.664959270074183,0.6659837080296732,120,120,0.0,0.9999999999999903,False,0.0029997825622558594,3.0.0
2,6,20,0.30000000000000004,90,132,120,2.008224829420321,0.8032899317681285,120,120,0.0,0.9999999999999899,False,0.007524967193603516,3.0.0
2,6,20,0.30000000000000004,91,133,120,1.7003207345343323,0.680128293813733,120,120,0.0,0.9999999999999908,False,0.012609243392944336,3.0.0
2,6,20,0.30000000000000004,92,134,120,1.9621248292205582,0.7848499316882233,120,120,0.0,0.9999999999999912,False,0.0039904117584228516,3.0.0
2,6,20,0.30000000000000004,93,135,120,1.6675652640971863,0.6670261056388745,120,120,0.0,0.999999999999993,False,0.005005598068237305,3.0.0
2,6,20,0.30000000000000004,94,136,120,1.891786815683707,0.7567147262734828,120,120,0.0,0.9999999999999926,False,0.005519866943359375,3.0.0
2,6,20,0.30000000000000004,95,137,120,1.1285806455709926,0.45143225822839705,120,120,0.0,0.9999999999999903,False,0.005663871765136719,3.0.0
2,6,20,0.30000000000000004,96,138,120,1.4994098928463986,0.5997639571385595,120,120,0.0,0.9999999999999926,False,0.004549264907836914,3.0.0
2,6,20,0.30000000000000004,97,139,120,1.589435430154691,0.6357741720618764,120,120,0.0,0.999999999999993,False,0.004282951354980469,3.0.0
2,6,20,0.30000000000000004,98,140,120,1.7781610279053928,0.7112644111621571,120,120,0.0,0.9999999999999926,False,0.004199504852294922,3.0.0
2,6,20,0.30000000000000004,99,141,120,1.6148947247190097,0.6459578898876039,120,120,0.0,0.9999999999999887,False,0.003411531448364258,3.0.0
2,6,20,0.35000000000000003,0,42,120,0.9611120703955973,0.38444482815823894,120,120,0.0,0.999999999999991,False,0.021198749542236328,3.0.0
2,6,20,0.35000000000000003,1,43,120,0.39321364107987455,0.15728545643194983,120,120,0.0,0.9999999999999899,False,0.003013134002685547,3.0.0
2,6,20,0.35000000000000003,2,44,120,1.6451458886666943,0.6580583554666777,120,120,0.0,0.9999999999999876,False,0.004000425338745117,3.0.0
2,6,20,0.35000000000000003,3,45,120,0.9989000427918029,0.3995600171167212,120,120,0.0,0.9999999999999895,False,0.006587028503417969,3.0.0
2,6,20,0.35000000000000003,4,46,120,1.1078956759815837,0.44315827039263345,120,120,0.0,0.9999999999999926,False,0.009526252746582031,3.0.0
2,6,20,0.35000000000000003,5,47,120,1.5189901552885239,0.6075960621154095,120,120,0.0,0.9999999999999923,False,0.007894277572631836,3.0.0
2,6,20,0.35000000000000003,6,48,120,1.5258282572376198,0.6103313028950479,120,120,0.0,0.9999999999999932,False,0.00714564323425293,3.0.0
2,6,20,0.35000000000000003,7,49,120,2.2022989435961056,0.8809195774384422,120,120,0.0,0.999999999999993,False,0.00917959213256836,3.0.0
2,6,20,0.35000000000000003,8,50,120,1.6655715780372735,0.6662286312149094,120,120,0.0,0.9999999999999901,False,0.0029976367950439453,3.0.0
2,6,20,0.35000000000000003,9,51,120,1.574016965745319,0.6296067862981276,120,120,0.0,0.999999999999991,False,0.006074666976928711,3.0.0
2,6,20,0.35000000000000003,10,52,120,1.5853887141330556,0.6341554856532222,120,120,0.0,0.999999999999988,False,0.00751948356628418,3.0.0
2,6,20,0.35000000000000003,11,53,120,1.0825609235214435,0.4330243694085774,120,120,0.0,0.9999999999999903,False,0.0030570030212402344,3.0.0
2,6,20,0.35000000000000003,12,54,120,1.7605954665175587,0.7042381866070235,120,120,0.0,0.9999999999999912,False,0.002992868423461914,3.0.0
2,6,20,0.35000000000000003,13,55,120,1.7461852682270442,0.6984741072908177,120,120,0.0,0.9999999999999899,False,0.009363889694213867,3.0.0
2,6,20,0.35000000000000003,14,56,120,2.225432784350798,0.8901731137403193,120,120,0.0,0.9999999999999869,False,0.0035037994384765625,3.0.0
2,6,20,0.35000000000000003,15,57,120,1.4569939093682112,0.5827975637472844,120,120,0.0,0.9999999999999895,False,0.003998279571533203,3.0.0
2,6,20,0.35000000000000003,16,58,120,1.603972098424897,0.6415888393699588,120,120,0.0,0.9999999999999912,False,0.003006458282470703,3.0.0
2,6,20,0.35000000000000003,17,59,120,1.017438634975658,0.40697545399026314,120,120,0.0,0.9999999999999917,False,0.006058692932128906,3.0.0
2,6,20,0.35000000000000003,18,60,120,1.7064346455605628,0.6825738582242251,120,120,0.0,0.9999999999999926,False,0.04814028739929199,3.0.0
2,6,20,0.35000000000000003,19,61,120,1.6718604059326037,0.6687441623730415,120,120,0.0,0.9999999999999934,False,0.004522562026977539,3.0.0
2,6,20,0.35000000000000003,20,62,120,1.1006101503089463,0.44024406012357853,120,120,0.0,0.9999999999999899,False,0.003134489059448242,3.0.0
2,6,20,0.35000000000000003,21,63,120,1.2647448833242143,0.5058979533296857,120,120,0.0,0.9999999999999908,False,0.003503561019897461,3.0.0
2,6,20,0.35000000000000003,22,64,120,1.589311791539529,0.6357247166158115,120,120,0.0,0.999999999999993,False,0.005193233489990234,3.0.0
2,6,20,0.35000000000000003,23,65,120,2.154996145433132,0.8619984581732527,120,120,0.0,0.9999999999999932,False,0.00623774528503418,3.0.0
2,6,20,0.35000000000000003,24,66,120,1.235488797341014,0.4941955189364056,120,120,0.0,0.9999999999999937,False,0.0060062408447265625,3.0.0
2,6,20,0.35000000000000003,25,67,120,1.103472134910689,0.44138885396427563,120,120,0.0,0.9999999999999895,False,0.0040013790130615234,3.0.0
2,6,20,0.35000000000000003,26,68,120,1.1752413600600757,0.4700965440240303,120,120,0.0,0.9999999999999926,False,0.004235029220581055,3.0.0
2,6,20,0.35000000000000003,27,69,120,1.287951405358396,0.5151805621433584,120,120,0.0,0.9999999999999873,False,0.0035178661346435547,3.0.0
2,6,20,0.35000000000000003,28,70,120,1.8453227339987346,0.7381290935994939,120,120,0.0,0.9999999999999943,False,0.003998756408691406,3.0.0
2,6,20,0.35000000000000003,29,71,120,0.6616430339310635,0.2646572135724254,120,120,0.0,0.9999999999999908,False,0.005029439926147461,3.0.0
2,6,20,0.35000000000000003,30,72,120,1.5426433761260103,0.6170573504504041,120,120,0.0,0.9999999999999895,False,0.0055217742919921875,3.0.0
2,6,20,0.35000000000000003,31,73,120,2.0111669525250133,0.8044667810100053,120,120,0.0,0.9999999999999899,False,0.0039997100830078125,3.0.0
2,6,20,0.35000000000000003,32,74,120,2.028334836439449,0.8113339345757795,120,120,0.0,0.9999999999999934,False,0.0038628578186035156,3.0.0
2,6,20,0.35000000000000003,33,75,120,1.8040593750007836,0.7216237500003134,120,120,0.0,0.9999999999999917,False,0.004000186920166016,3.0.0
2,6,20,0.35000000000000003,34,76,120,2.0507490377349598,0.8202996150939839,120,120,0.0,0.9999999999999899,False,0.004999876022338867,3.0.0
2,6,20,0.35000000000000003,35,77,120,2.001015442665996,0.8004061770663984,120,120,0.0,0.9999999999999926,False,0.01443791389465332,3.0.0
2,6,20,0.35000000000000003,36,78,120,1.4253081627713993,0.5701232651085597,120,120,0.0,0.9999999999999906,False,0.03333568572998047,3.0.0
2,6,20,0.35000000000000003,37,79,120,1.6111850245897696,0.6444740098359079,120,120,0.0,0.9999999999999895,False,0.0035021305084228516,3.0.0
2,6,20,0.35000000000000003,38,80,120,1.7417473769960168,0.6966989507984067,120,120,0.0,0.9999999999999901,False,0.0045146942138671875,3.0.0
2,6,20,0.35000000000000003,39,81,120,1.8214276823966549,0.728571072958662,120,120,0.0,0.9999999999999917,False,0.002767801284790039,3.0.0
2,6,20,0.35000000000000003,40,82,120,2.2137607316368744,0.8855042926547497,120,120,0.0,0.9999999999999921,False,0.012039661407470703,3.0.0
2,6,20,0.35000000000000003,41,83,120,1.3596503817309515,0.5438601526923806,120,120,0.0,0.9999999999999878,False,0.0035135746002197266,3.0.0
2,6,20,0.35000000000000003,42,84,120,1.6419292263723317,0.6567716905489327,120,120,0.0,0.9999999999999903,False,0.0065765380859375,3.0.0
2,6,20,0.35000000000000003,43,85,120,1.6846421891409613,0.6738568756563845,120,120,0.0,0.9999999999999899,False,0.002874612808227539,3.0.0
2,6,20,0.35000000000000003,44,86,120,2.2144278259943815,0.8857711303977526,120,120,0.0,0.9999999999999917,False,0.00600123405456543,3.0.0
2,6,20,0.35000000000000003,45,87,120,1.5064506567421208,0.6025802626968483,120,120,0.0,0.9999999999999926,False,0.004487037658691406,3.0.0
2,6,20,0.35000000000000003,46,88,120,1.1032717081429364,0.44130868325717454,120,120,0.0,0.9999999999999847,False,0.0035181045532226562,3.0.0
2,6,20,0.35000000000000003,47,89,120,2.1601420279463346,0.8640568111785338,120,120,0.0,0.9999999999999899,False,0.003001689910888672,3.0.0
2,6,20,0.35000000000000003,48,90,120,1.5873196959289961,0.6349278783715985,120,120,0.0,0.9999999999999899,False,0.0037403106689453125,3.0.0
2,6,20,0.35000000000000003,49,91,120,1.9861981188419138,0.7944792475367655,120,120,0.0,0.9999999999999939,False,0.012881755828857422,3.0.0
