experiment_id,circuit_id,circuit_family,n_qubits,listing_model,phase,original_gate_count,optimized_gate_count,reduction,listing_fidelity,input_circuit_sha256,listing_circuit_sha256,optimizer_metadata
E31-pilot,adder_4,Adder,4,WCL,phase2b,6,6,0.0,1.0,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 0, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 0, ""phase_merges"": 0, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,adder_4,Adder,4,SHUFFLE,phase1,6,6,0.0,1.0,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,adder_4,Adder,4,SHUFFLE,phase2a,6,6,0.0,1.0,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,adder_4,Adder,4,SHUFFLE,phase2b,6,6,0.0,1.0,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 0, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 0, ""phase_merges"": 0, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,qwalk_4,QuantumWalk,5,LBL,phase1,58,58,0.0,0.9999999999999253,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,qwalk_4,QuantumWalk,5,LBL,phase2a,58,58,0.0,0.9999999999999253,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,qwalk_4,QuantumWalk,5,LBL,phase2b,58,58,0.0,0.9999999999999253,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 8, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 0, ""phase_merges"": 0, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,qwalk_4,QuantumWalk,5,WCL,phase1,58,58,0.0,0.9999999999999253,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,28fe9bbf9d8aecc6fa00fefae0594a27b8bf0e3bcfc1ed458410dc5ea14e3325,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,qwalk_4,QuantumWalk,5,WCL,phase2a,58,58,0.0,0.9999999999999253,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,28fe9bbf9d8aecc6fa00fefae0594a27b8bf0e3bcfc1ed458410dc5ea14e3325,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,qwalk_4,QuantumWalk,5,WCL,phase2b,58,58,0.0,0.9999999999999253,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,28fe9bbf9d8aecc6fa00fefae0594a27b8bf0e3bcfc1ed458410dc5ea14e3325,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 8, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 0, ""phase_merges"": 0, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,qwalk_4,QuantumWalk,5,SHUFFLE,phase1,58,58,0.0,0.9999999999999253,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,2871074de5cb0c7b8cb53348fdf710688126738f6d158708c1ccc9ef0dedeccb,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,qwalk_4,QuantumWalk,5,SHUFFLE,phase2a,58,58,0.0,0.9999999999999253,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,2871074de5cb0c7b8cb53348fdf710688126738f6d158708c1ccc9ef0dedeccb,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,qwalk_4,QuantumWalk,5,SHUFFLE,phase2b,58,58,0.0,0.9999999999999253,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,2871074de5cb0c7b8cb53348fdf710688126738f6d158708c1ccc9ef0dedeccb,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 1, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 0, ""phase_merges"": 0, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,iqp_4,IQP,4,LBL,phase1,15,15,0.0,0.9999999999999967,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,iqp_4,IQP,4,LBL,phase2a,15,15,0.0,0.9999999999999967,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,iqp_4,IQP,4,LBL,phase2b,15,12,0.19999999999999996,0.9999999999999967,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 0, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 5, ""phase_merges"": 3, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,iqp_4,IQP,4,WCL,phase1,15,12,0.19999999999999996,0.9999999999999967,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,f49107e831299b001bfc0058a76771efd6a3edc1ddf156a21ea157f377ee9e16,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,iqp_4,IQP,4,WCL,phase2a,15,15,0.0,0.9999999999999967,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,f49107e831299b001bfc0058a76771efd6a3edc1ddf156a21ea157f377ee9e16,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,iqp_4,IQP,4,WCL,phase2b,15,12,0.19999999999999996,0.9999999999999967,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,f49107e831299b001bfc0058a76771efd6a3edc1ddf156a21ea157f377ee9e16,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 0, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 0, ""phase_merges"": 3, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,iqp_4,IQP,4,SHUFFLE,phase1,15,14,0.06666666666666665,0.9999999999999974,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,de767cbfe4e055ba325b3c5caf32335f8f44b8ea8b8637c5314dc46b7926bc48,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,iqp_4,IQP,4,SHUFFLE,phase2a,15,15,0.0,0.9999999999999974,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,de767cbfe4e055ba325b3c5caf32335f8f44b8ea8b8637c5314dc46b7926bc48,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,iqp_4,IQP,4,SHUFFLE,phase2b,15,12,0.19999999999999996,0.9999999999999974,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,de767cbfe4e055ba325b3c5caf32335f8f44b8ea8b8637c5314dc46b7926bc48,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 0, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 8, ""phase_merges"": 3, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,clifford_4,RandomClifford,4,LBL,phase1,28,28,0.0,0.9999999999999967,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,clifford_4,RandomClifford,4,LBL,phase2a,28,26,0.0714285714285714,0.9999999999999967,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 1, ""window_size"": 10}"
E31-pilot,clifford_4,RandomClifford,4,LBL,phase2b,28,21,0.25,0.9999999999999967,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 49, ""hh_cancellations"": 1, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 39, ""phase_merges"": 5, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,clifford_4,RandomClifford,4,WCL,phase1,28,26,0.0714285714285714,0.9999999999999967,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,0ad1e1bc9bfe68bbbe6a004c6d0e0216322c792a44e178fa29fdd38ad9da2943,"{""algorithm"": ""greedy"", ""improvements"": 1, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,clifford_4,RandomClifford,4,WCL,phase2a,28,28,0.0,0.9999999999999967,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,0ad1e1bc9bfe68bbbe6a004c6d0e0216322c792a44e178fa29fdd38ad9da2943,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,clifford_4,RandomClifford,4,WCL,phase2b,28,21,0.25,0.9999999999999967,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,0ad1e1bc9bfe68bbbe6a004c6d0e0216322c792a44e178fa29fdd38ad9da2943,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 45, ""hh_cancellations"": 1, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 15, ""phase_merges"": 5, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,clifford_4,RandomClifford,4,SHUFFLE,phase1,28,28,0.0,0.9999999999999967,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,b1679697e57221c57cde4ffb1713b7b26f88267414e96333d7201d5247ba2a81,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,clifford_4,RandomClifford,4,SHUFFLE,phase2a,28,26,0.0714285714285714,0.9999999999999967,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,b1679697e57221c57cde4ffb1713b7b26f88267414e96333d7201d5247ba2a81,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 1, ""window_size"": 10}"
E31-pilot,clifford_4,RandomClifford,4,SHUFFLE,phase2b,28,21,0.25,0.9999999999999967,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,b1679697e57221c57cde4ffb1713b7b26f88267414e96333d7201d5247ba2a81,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 42, ""hh_cancellations"": 1, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 37, ""phase_merges"": 5, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,surface_code_4,SurfaceCode,5,LBL,phase1,7,7,0.0,0.9999999999999996,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,surface_code_4,SurfaceCode,5,LBL,phase2a,7,7,0.0,0.9999999999999996,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,surface_code_4,SurfaceCode,5,LBL,phase2b,7,7,0.0,0.9999999999999996,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 0, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 0, ""phase_merges"": 0, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,surface_code_4,SurfaceCode,5,WCL,phase1,7,7,0.0,0.9999999999999996,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,surface_code_4,SurfaceCode,5,WCL,phase2a,7,7,0.0,0.9999999999999996,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,surface_code_4,SurfaceCode,5,WCL,phase2b,7,7,0.0,0.9999999999999996,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 0, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 0, ""phase_merges"": 0, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,surface_code_4,SurfaceCode,5,SHUFFLE,phase1,7,7,0.0,0.9999999999999996,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,282896249512cb66e5bd39f7d00a3d036f3cbabf67b9681f5338e7076e8e7905,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,surface_code_4,SurfaceCode,5,SHUFFLE,phase2a,7,7,0.0,0.9999999999999996,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,282896249512cb66e5bd39f7d00a3d036f3cbabf67b9681f5338e7076e8e7905,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
E31-pilot,surface_code_4,SurfaceCode,5,SHUFFLE,phase2b,7,7,0.0,0.9999999999999996,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,282896249512cb66e5bd39f7d00a3d036f3cbabf67b9681f5338e7076e8e7905,"{""algorithm"": ""phase2b_template_matcher_full_pipeline"", ""cz_conversions"": 0, ""h_reorders"": 1, ""hh_cancellations"": 0, ""local_cancellations"": 0, ""mcz_conversions"": 0, ""pair_gathers"": 0, ""phase_merges"": 0, ""pipeline"": ""full"", ""template_library"": {""conjugation_templates"": 6, ""inverse_pairs"": [[""s"", ""sdg""], [""sx"", ""sxdg""], [""t"", ""tdg""]], ""parametric_inverse_gates"": [""p"", ""rx"", ""ry"", ""rz"", ""u1""], ""phase_merge_gates"": [""s"", ""sdg"", ""t"", ""tdg"", ""z"", ""p"", ""u1""], ""rotation_merge_gates"": [""rx"", ""ry"", ""rz""], ""self_inverse_gates"": [""ccx"", ""ch"", ""cswap"", ""cx"", ""cy"", ""cz"", ""h"", ""mcx"", ""swap"", ""x"", ""y"", ""z""]}, ""template_rewrites"": 0, ""theorem_target"": ""Thm 9 (BV oracle)"", ""version"": ""2.0.0""}"
E31-pilot,uccsd_4,UCCSD_inspired,4,LBL,phase1,28,28,0.0,1.0,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,"{""algorithm"": ""greedy"", ""improvements"": 0, ""version"": ""3.2.0"", ""wire_traversal"": false}"
E31-pilot,uccsd_4,UCCSD_inspired,4,LBL,phase2a,28,28,0.0,1.0,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,"{""algorithm"": ""commutation_rewriter"", ""improvements"": 0, ""window_size"": 10}"
