experiment,part,circuit_family,circuit_type,n_qubits,depth,trial,seed,optimizer,gate_count,original_size,optimized_size,reduction,fidelity,success,runtime_seconds
10,structured,Structured,brickwork,5,20,151,293,greedy_phase1,140,140,140,0.0,0.9999999999999996,False,0.004516124725341797
10,structured,Structured,brickwork,5,20,151,293,commutation_phase2,140,140,140,0.0,0.9999999999999996,False,0.015006065368652344
10,structured,Structured,brickwork,5,20,151,293,hybrid_phase1_2,140,140,140,0.0,0.9999999999999996,False,0.14693689346313477
10,structured,Structured,brickwork,5,20,152,294,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.004000425338745117
10,structured,Structured,brickwork,5,20,152,294,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.015806198120117188
10,structured,Structured,brickwork,5,20,152,294,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.13993144035339355
10,structured,Structured,brickwork,5,20,153,295,greedy_phase1,140,140,140,0.0,0.9999999999999982,False,0.005516767501831055
10,structured,Structured,brickwork,5,20,153,295,commutation_phase2,140,140,140,0.0,0.9999999999999982,False,0.012174129486083984
10,structured,Structured,brickwork,5,20,153,295,hybrid_phase1_2,140,140,140,0.0,0.9999999999999982,False,0.15557456016540527
10,structured,Structured,brickwork,5,20,154,296,greedy_phase1,140,140,140,0.0,0.9999999999999996,False,0.003516674041748047
10,structured,Structured,brickwork,5,20,154,296,commutation_phase2,140,140,140,0.0,0.9999999999999996,False,0.01838994026184082
10,structured,Structured,brickwork,5,20,154,296,hybrid_phase1_2,140,140,140,0.0,0.9999999999999996,False,0.13612031936645508
10,structured,Structured,brickwork,5,20,155,297,greedy_phase1,140,140,140,0.0,1.0000000000000004,False,0.004689931869506836
10,structured,Structured,brickwork,5,20,155,297,commutation_phase2,140,140,140,0.0,1.0000000000000004,False,0.014609098434448242
10,structured,Structured,brickwork,5,20,155,297,hybrid_phase1_2,140,140,140,0.0,1.0000000000000004,False,0.14246845245361328
10,structured,Structured,brickwork,5,20,156,298,greedy_phase1,140,140,140,0.0,1.0000000000000018,False,0.003951072692871094
10,structured,Structured,brickwork,5,20,156,298,commutation_phase2,140,140,140,0.0,1.0000000000000018,False,0.019892454147338867
10,structured,Structured,brickwork,5,20,156,298,hybrid_phase1_2,140,140,140,0.0,1.0000000000000018,False,0.1536421775817871
10,structured,Structured,brickwork,5,20,157,299,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.002508878707885742
10,structured,Structured,brickwork,5,20,157,299,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.02122187614440918
10,structured,Structured,brickwork,5,20,157,299,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.14858078956604004
10,structured,Structured,brickwork,5,20,158,300,greedy_phase1,140,140,140,0.0,0.9999999999999974,False,0.005002737045288086
10,structured,Structured,brickwork,5,20,158,300,commutation_phase2,140,140,140,0.0,0.9999999999999974,False,0.018851041793823242
10,structured,Structured,brickwork,5,20,158,300,hybrid_phase1_2,140,140,140,0.0,0.9999999999999974,False,0.14365720748901367
10,structured,Structured,brickwork,5,20,159,301,greedy_phase1,140,140,140,0.0,1.0,False,0.005007028579711914
10,structured,Structured,brickwork,5,20,159,301,commutation_phase2,140,140,140,0.0,1.0,False,0.015650272369384766
10,structured,Structured,brickwork,5,20,159,301,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.1421675682067871
10,structured,Structured,brickwork,5,20,160,302,greedy_phase1,140,140,140,0.0,1.0000000000000004,False,0.004014253616333008
10,structured,Structured,brickwork,5,20,160,302,commutation_phase2,140,140,140,0.0,1.0000000000000004,False,0.012846231460571289
10,structured,Structured,brickwork,5,20,160,302,hybrid_phase1_2,140,140,140,0.0,1.0000000000000004,False,0.13892579078674316
10,structured,Structured,brickwork,5,20,161,303,greedy_phase1,140,140,140,0.0,1.0,False,0.004065513610839844
10,structured,Structured,brickwork,5,20,161,303,commutation_phase2,140,140,140,0.0,1.0,False,0.01422262191772461
10,structured,Structured,brickwork,5,20,161,303,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.1449873447418213
10,structured,Structured,brickwork,5,20,162,304,greedy_phase1,140,140,140,0.0,0.999999999999997,False,0.005720615386962891
10,structured,Structured,brickwork,5,20,162,304,commutation_phase2,140,140,140,0.0,0.999999999999997,False,0.01804494857788086
10,structured,Structured,brickwork,5,20,162,304,hybrid_phase1_2,140,140,140,0.0,0.999999999999997,False,0.14344167709350586
10,structured,Structured,brickwork,5,20,163,305,greedy_phase1,140,140,140,0.0,0.9999999999999981,False,0.006014347076416016
10,structured,Structured,brickwork,5,20,163,305,commutation_phase2,140,140,140,0.0,0.9999999999999981,False,0.01651597023010254
10,structured,Structured,brickwork,5,20,163,305,hybrid_phase1_2,140,140,140,0.0,0.9999999999999981,False,0.17013239860534668
10,structured,Structured,brickwork,5,20,164,306,greedy_phase1,140,140,140,0.0,0.9999999999999982,False,0.005640745162963867
10,structured,Structured,brickwork,5,20,164,306,commutation_phase2,140,140,140,0.0,0.9999999999999982,False,0.01726531982421875
10,structured,Structured,brickwork,5,20,164,306,hybrid_phase1_2,140,140,140,0.0,0.9999999999999982,False,0.15869641304016113
10,structured,Structured,brickwork,5,20,165,307,greedy_phase1,140,140,140,0.0,1.0,False,0.0029997825622558594
10,structured,Structured,brickwork,5,20,165,307,commutation_phase2,140,140,140,0.0,1.0,False,0.01397395133972168
10,structured,Structured,brickwork,5,20,165,307,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.1537024974822998
10,structured,Structured,brickwork,5,20,166,308,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.002507925033569336
10,structured,Structured,brickwork,5,20,166,308,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.018391847610473633
10,structured,Structured,brickwork,5,20,166,308,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.14765501022338867
10,structured,Structured,brickwork,5,20,167,309,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.0044100284576416016
10,structured,Structured,brickwork,5,20,167,309,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.014090538024902344
10,structured,Structured,brickwork,5,20,167,309,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.14525294303894043
10,structured,Structured,brickwork,5,20,168,310,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.006658792495727539
10,structured,Structured,brickwork,5,20,168,310,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.017964839935302734
10,structured,Structured,brickwork,5,20,168,310,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.16258835792541504
10,structured,Structured,brickwork,5,20,169,311,greedy_phase1,140,140,140,0.0,1.0,False,0.006000995635986328
10,structured,Structured,brickwork,5,20,169,311,commutation_phase2,140,140,140,0.0,1.0,False,0.0176544189453125
10,structured,Structured,brickwork,5,20,169,311,hybrid_phase1_2,140,140,140,0.0,1.0,False,0.14485692977905273
10,structured,Structured,brickwork,5,20,170,312,greedy_phase1,140,140,140,0.0,0.9999999999999993,False,0.005005598068237305
10,structured,Structured,brickwork,5,20,170,312,commutation_phase2,140,140,140,0.0,0.9999999999999993,False,0.011089563369750977
10,structured,Structured,brickwork,5,20,170,312,hybrid_phase1_2,140,140,140,0.0,0.9999999999999993,False,0.13742828369140625
10,structured,Structured,brickwork,5,20,171,313,greedy_phase1,140,140,140,0.0,1.0000000000000022,False,0.0055048465728759766
10,structured,Structured,brickwork,5,20,171,313,commutation_phase2,140,140,140,0.0,1.0000000000000022,False,0.013645648956298828
10,structured,Structured,brickwork,5,20,171,313,hybrid_phase1_2,140,140,140,0.0,1.0000000000000022,False,0.15474963188171387
10,structured,Structured,brickwork,5,20,172,314,greedy_phase1,140,140,140,0.0,0.9999999999999979,False,0.002549409866333008
10,structured,Structured,brickwork,5,20,172,314,commutation_phase2,140,140,140,0.0,0.9999999999999979,False,0.013176679611206055
10,structured,Structured,brickwork,5,20,172,314,hybrid_phase1_2,140,140,140,0.0,0.9999999999999979,False,0.15109610557556152
10,structured,Structured,brickwork,5,20,173,315,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.003998994827270508
10,structured,Structured,brickwork,5,20,173,315,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.013533353805541992
10,structured,Structured,brickwork,5,20,173,315,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.14188528060913086
10,structured,Structured,brickwork,5,20,174,316,greedy_phase1,140,140,140,0.0,0.9999999999999982,False,0.005527973175048828
10,structured,Structured,brickwork,5,20,174,316,commutation_phase2,140,140,140,0.0,0.9999999999999982,False,0.01786184310913086
10,structured,Structured,brickwork,5,20,174,316,hybrid_phase1_2,140,140,140,0.0,0.9999999999999982,False,0.14600682258605957
10,structured,Structured,brickwork,5,20,175,317,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.006000041961669922
10,structured,Structured,brickwork,5,20,175,317,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.015105485916137695
10,structured,Structured,brickwork,5,20,175,317,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.14190959930419922
10,structured,Structured,brickwork,5,20,176,318,greedy_phase1,140,140,140,0.0,1.000000000000003,False,0.00400853157043457
10,structured,Structured,brickwork,5,20,176,318,commutation_phase2,140,140,140,0.0,1.000000000000003,False,0.017447710037231445
10,structured,Structured,brickwork,5,20,176,318,hybrid_phase1_2,140,140,140,0.0,1.000000000000003,False,0.14603662490844727
10,structured,Structured,brickwork,5,20,177,319,greedy_phase1,140,140,140,0.0,0.9999999999999991,False,0.0029981136322021484
10,structured,Structured,brickwork,5,20,177,319,commutation_phase2,140,140,140,0.0,0.9999999999999991,False,0.01782822608947754
10,structured,Structured,brickwork,5,20,177,319,hybrid_phase1_2,140,140,140,0.0,0.9999999999999991,False,0.1372694969177246
10,structured,Structured,brickwork,5,20,178,320,greedy_phase1,140,140,140,0.0,0.9999999999999998,False,0.0049800872802734375
10,structured,Structured,brickwork,5,20,178,320,commutation_phase2,140,140,140,0.0,0.9999999999999998,False,0.020629405975341797
10,structured,Structured,brickwork,5,20,178,320,hybrid_phase1_2,140,140,140,0.0,0.9999999999999998,False,0.14778542518615723
10,structured,Structured,brickwork,5,20,179,321,greedy_phase1,140,140,140,0.0,0.9999999999999982,False,0.005749940872192383
10,structured,Structured,brickwork,5,20,179,321,commutation_phase2,140,140,140,0.0,0.9999999999999982,False,0.016913175582885742
10,structured,Structured,brickwork,5,20,179,321,hybrid_phase1_2,140,140,140,0.0,0.9999999999999982,False,0.13680124282836914
10,structured,Structured,brickwork,5,20,180,322,greedy_phase1,140,140,140,0.0,0.9999999999999979,False,0.004761219024658203
10,structured,Structured,brickwork,5,20,180,322,commutation_phase2,140,140,140,0.0,0.9999999999999979,False,0.01760721206665039
10,structured,Structured,brickwork,5,20,180,322,hybrid_phase1_2,140,140,140,0.0,0.9999999999999979,False,0.14861059188842773
10,structured,Structured,brickwork,5,20,181,323,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.0060155391693115234
10,structured,Structured,brickwork,5,20,181,323,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.022327661514282227
10,structured,Structured,brickwork,5,20,181,323,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.1575336456298828
10,structured,Structured,brickwork,5,20,182,324,greedy_phase1,140,140,140,0.0,0.9999999999999998,False,0.0042955875396728516
10,structured,Structured,brickwork,5,20,182,324,commutation_phase2,140,140,140,0.0,0.9999999999999998,False,0.020614147186279297
10,structured,Structured,brickwork,5,20,182,324,hybrid_phase1_2,140,140,140,0.0,0.9999999999999998,False,0.1433861255645752
10,structured,Structured,brickwork,5,20,183,325,greedy_phase1,140,140,140,0.0,0.9999999999999998,False,0.0025017261505126953
10,structured,Structured,brickwork,5,20,183,325,commutation_phase2,140,140,140,0.0,0.9999999999999998,False,0.018692493438720703
10,structured,Structured,brickwork,5,20,183,325,hybrid_phase1_2,140,140,140,0.0,0.9999999999999998,False,0.15331101417541504
10,structured,Structured,brickwork,5,20,184,326,greedy_phase1,140,140,140,0.0,1.0000000000000009,False,0.00534820556640625
10,structured,Structured,brickwork,5,20,184,326,commutation_phase2,140,140,140,0.0,1.0000000000000009,False,0.015017032623291016
10,structured,Structured,brickwork,5,20,184,326,hybrid_phase1_2,140,140,140,0.0,1.0000000000000009,False,0.13941264152526855
10,structured,Structured,brickwork,5,20,185,327,greedy_phase1,140,140,140,0.0,0.9999999999999989,False,0.004014253616333008
10,structured,Structured,brickwork,5,20,185,327,commutation_phase2,140,140,140,0.0,0.9999999999999989,False,0.017520427703857422
10,structured,Structured,brickwork,5,20,185,327,hybrid_phase1_2,140,140,140,0.0,0.9999999999999989,False,0.14434313774108887
10,structured,Structured,brickwork,5,20,186,328,greedy_phase1,140,140,140,0.0,0.9999999999999984,False,0.005518436431884766
10,structured,Structured,brickwork,5,20,186,328,commutation_phase2,140,140,140,0.0,0.9999999999999984,False,0.01715230941772461
10,structured,Structured,brickwork,5,20,186,328,hybrid_phase1_2,140,140,140,0.0,0.9999999999999984,False,0.16102838516235352
10,structured,Structured,brickwork,5,20,187,329,greedy_phase1,140,140,140,0.0,0.9999999999999996,False,0.006045341491699219
10,structured,Structured,brickwork,5,20,187,329,commutation_phase2,140,140,140,0.0,0.9999999999999996,False,0.013400554656982422
10,structured,Structured,brickwork,5,20,187,329,hybrid_phase1_2,140,140,140,0.0,0.9999999999999996,False,0.1315007209777832
10,structured,Structured,brickwork,5,20,188,330,greedy_phase1,140,140,140,0.0,0.9999999999999989,False,0.004507541656494141
10,structured,Structured,brickwork,5,20,188,330,commutation_phase2,140,140,140,0.0,0.9999999999999989,False,0.01484990119934082
10,structured,Structured,brickwork,5,20,188,330,hybrid_phase1_2,140,140,140,0.0,0.9999999999999989,False,0.14786958694458008
10,structured,Structured,brickwork,5,20,189,331,greedy_phase1,140,140,140,0.0,0.9999999999999981,False,0.004514455795288086
10,structured,Structured,brickwork,5,20,189,331,commutation_phase2,140,140,140,0.0,0.9999999999999981,False,0.015161514282226562
10,structured,Structured,brickwork,5,20,189,331,hybrid_phase1_2,140,140,140,0.0,0.9999999999999981,False,0.14927220344543457
10,structured,Structured,brickwork,5,20,190,332,greedy_phase1,140,140,140,0.0,0.9999999999999987,False,0.005250453948974609
10,structured,Structured,brickwork,5,20,190,332,commutation_phase2,140,140,140,0.0,0.9999999999999987,False,0.012512445449829102
10,structured,Structured,brickwork,5,20,190,332,hybrid_phase1_2,140,140,140,0.0,0.9999999999999987,False,0.14352869987487793
10,structured,Structured,brickwork,5,20,191,333,greedy_phase1,140,140,140,0.0,0.9999999999999993,False,0.005509614944458008
10,structured,Structured,brickwork,5,20,191,333,commutation_phase2,140,140,140,0.0,0.9999999999999993,False,0.016374588012695312
10,structured,Structured,brickwork,5,20,191,333,hybrid_phase1_2,140,140,140,0.0,0.9999999999999993,False,0.1389331817626953
10,structured,Structured,brickwork,5,20,192,334,greedy_phase1,140,140,140,0.0,1.000000000000003,False,0.005002498626708984
10,structured,Structured,brickwork,5,20,192,334,commutation_phase2,140,140,140,0.0,1.000000000000003,False,0.014152050018310547
10,structured,Structured,brickwork,5,20,192,334,hybrid_phase1_2,140,140,140,0.0,1.000000000000003,False,0.1358034610748291
10,structured,Structured,brickwork,5,20,193,335,greedy_phase1,140,140,140,0.0,0.9999999999999979,False,0.003180265426635742
10,structured,Structured,brickwork,5,20,193,335,commutation_phase2,140,140,140,0.0,0.9999999999999979,False,0.01498270034790039
10,structured,Structured,brickwork,5,20,193,335,hybrid_phase1_2,140,140,140,0.0,0.9999999999999979,False,0.1524341106414795
10,structured,Structured,brickwork,5,20,194,336,greedy_phase1,140,140,140,0.0,0.9999999999999996,False,0.005354166030883789
10,structured,Structured,brickwork,5,20,194,336,commutation_phase2,140,140,140,0.0,0.9999999999999996,False,0.01794290542602539
10,structured,Structured,brickwork,5,20,194,336,hybrid_phase1_2,140,140,140,0.0,0.9999999999999996,False,0.1432793140411377
10,structured,Structured,brickwork,5,20,195,337,greedy_phase1,140,140,140,0.0,0.9999999999999993,False,0.006907463073730469
10,structured,Structured,brickwork,5,20,195,337,commutation_phase2,140,140,140,0.0,0.9999999999999993,False,0.018807649612426758
10,structured,Structured,brickwork,5,20,195,337,hybrid_phase1_2,140,140,140,0.0,0.9999999999999993,False,0.15267372131347656
10,structured,Structured,brickwork,5,20,196,338,greedy_phase1,140,140,140,0.0,0.9999999999999989,False,0.005312681198120117
10,structured,Structured,brickwork,5,20,196,338,commutation_phase2,140,140,140,0.0,0.9999999999999989,False,0.010264158248901367
10,structured,Structured,brickwork,5,20,196,338,hybrid_phase1_2,140,140,140,0.0,0.9999999999999989,False,0.1465137004852295
10,structured,Structured,brickwork,5,20,197,339,greedy_phase1,140,140,140,0.0,0.9999999999999993,False,0.004006147384643555
10,structured,Structured,brickwork,5,20,197,339,commutation_phase2,140,140,140,0.0,0.9999999999999993,False,0.01650094985961914
10,structured,Structured,brickwork,5,20,197,339,hybrid_phase1_2,140,140,140,0.0,0.9999999999999993,False,0.15519285202026367
10,structured,Structured,brickwork,5,20,198,340,greedy_phase1,140,140,140,0.0,0.9999999999999996,False,0.0030257701873779297
10,structured,Structured,brickwork,5,20,198,340,commutation_phase2,140,140,140,0.0,0.9999999999999996,False,0.015352964401245117
10,structured,Structured,brickwork,5,20,198,340,hybrid_phase1_2,140,140,140,0.0,0.9999999999999996,False,0.14641022682189941
10,structured,Structured,brickwork,5,20,199,341,greedy_phase1,140,140,140,0.0,1.0000000000000004,False,0.0029735565185546875
10,structured,Structured,brickwork,5,20,199,341,commutation_phase2,140,140,140,0.0,1.0000000000000004,False,0.01700139045715332
10,structured,Structured,brickwork,5,20,199,341,hybrid_phase1_2,140,140,140,0.0,1.0000000000000004,False,0.14857745170593262
10,random_clifford,RandomClifford,random_clifford,5,20,0,5000,greedy_phase1,85,85,85,0.0,0.9999999999999916,False,0.0014140605926513672
10,random_clifford,RandomClifford,random_clifford,5,20,0,5000,commutation_phase2,85,85,73,0.14117647058823535,0.9999999999999929,False,0.02190566062927246
10,random_clifford,RandomClifford,random_clifford,5,20,0,5000,hybrid_phase1_2,85,85,73,0.14117647058823535,0.9999999999999929,False,0.08458471298217773
10,random_clifford,RandomClifford,random_clifford,5,20,1,5001,greedy_phase1,87,87,87,0.0,0.9999999999999897,False,0.0016248226165771484
10,random_clifford,RandomClifford,random_clifford,5,20,1,5001,commutation_phase2,87,87,79,0.09195402298850575,0.9999999999999911,False,0.016383647918701172
10,random_clifford,RandomClifford,random_clifford,5,20,1,5001,hybrid_phase1_2,87,87,79,0.09195402298850575,0.9999999999999911,False,0.09026861190795898
10,random_clifford,RandomClifford,random_clifford,5,20,2,5002,greedy_phase1,91,91,91,0.0,0.9999999999999879,False,0.001996278762817383
10,random_clifford,RandomClifford,random_clifford,5,20,2,5002,commutation_phase2,91,91,73,0.19780219780219777,0.9999999999999916,False,0.02999591827392578
10,random_clifford,RandomClifford,random_clifford,5,20,2,5002,hybrid_phase1_2,91,91,73,0.19780219780219777,0.9999999999999916,False,0.09497618675231934
10,random_clifford,RandomClifford,random_clifford,5,20,3,5003,greedy_phase1,99,99,99,0.0,0.9999999999999877,False,0.002100229263305664
10,random_clifford,RandomClifford,random_clifford,5,20,3,5003,commutation_phase2,99,99,75,0.24242424242424243,0.9999999999999899,True,0.05114889144897461
10,random_clifford,RandomClifford,random_clifford,5,20,3,5003,hybrid_phase1_2,99,99,75,0.24242424242424243,0.9999999999999899,True,0.12686443328857422
10,random_clifford,RandomClifford,random_clifford,5,20,4,5004,greedy_phase1,88,88,88,0.0,0.9999999999999895,False,0.002113819122314453
10,random_clifford,RandomClifford,random_clifford,5,20,4,5004,commutation_phase2,88,88,78,0.11363636363636365,0.9999999999999901,False,0.01706695556640625
10,random_clifford,RandomClifford,random_clifford,5,20,4,5004,hybrid_phase1_2,88,88,78,0.11363636363636365,0.9999999999999901,False,0.1064753532409668
10,random_clifford,RandomClifford,random_clifford,5,20,5,5005,greedy_phase1,95,95,95,0.0,0.9999999999999897,False,0.0020003318786621094
10,random_clifford,RandomClifford,random_clifford,5,20,5,5005,commutation_phase2,95,95,85,0.10526315789473684,0.9999999999999911,False,0.02502727508544922
10,random_clifford,RandomClifford,random_clifford,5,20,5,5005,hybrid_phase1_2,95,95,85,0.10526315789473684,0.9999999999999911,False,0.09625554084777832
10,random_clifford,RandomClifford,random_clifford,5,20,6,5006,greedy_phase1,87,87,87,0.0,0.9999999999999899,False,0.0023124217987060547
10,random_clifford,RandomClifford,random_clifford,5,20,6,5006,commutation_phase2,87,87,77,0.11494252873563215,0.9999999999999901,False,0.021147489547729492
10,random_clifford,RandomClifford,random_clifford,5,20,6,5006,hybrid_phase1_2,87,87,77,0.11494252873563215,0.9999999999999901,False,0.09429097175598145
10,random_clifford,RandomClifford,random_clifford,5,20,7,5007,greedy_phase1,83,83,83,0.0,0.9999999999999929,False,0.0023894309997558594
10,random_clifford,RandomClifford,random_clifford,5,20,7,5007,commutation_phase2,83,83,75,0.09638554216867468,0.9999999999999931,False,0.011265277862548828
10,random_clifford,RandomClifford,random_clifford,5,20,7,5007,hybrid_phase1_2,83,83,75,0.09638554216867468,0.9999999999999931,False,0.07730937004089355
10,random_clifford,RandomClifford,random_clifford,5,20,8,5008,greedy_phase1,92,92,92,0.0,0.9999999999999913,False,0.001977682113647461
10,random_clifford,RandomClifford,random_clifford,5,20,8,5008,commutation_phase2,92,92,80,0.13043478260869568,0.9999999999999929,False,0.029227256774902344
10,random_clifford,RandomClifford,random_clifford,5,20,8,5008,hybrid_phase1_2,92,92,80,0.13043478260869568,0.9999999999999929,False,0.09001326560974121
10,random_clifford,RandomClifford,random_clifford,5,20,9,5009,greedy_phase1,96,96,96,0.0,0.9999999999999881,False,0.0020003318786621094
10,random_clifford,RandomClifford,random_clifford,5,20,9,5009,commutation_phase2,96,96,78,0.1875,0.9999999999999901,False,0.02387857437133789
10,random_clifford,RandomClifford,random_clifford,5,20,9,5009,hybrid_phase1_2,96,96,78,0.1875,0.9999999999999901,False,0.10367584228515625
10,random_clifford,RandomClifford,random_clifford,5,20,10,5010,greedy_phase1,87,87,87,0.0,0.9999999999999879,False,0.002002239227294922
10,random_clifford,RandomClifford,random_clifford,5,20,10,5010,commutation_phase2,87,87,69,0.2068965517241379,0.9999999999999916,True,0.03776669502258301
10,random_clifford,RandomClifford,random_clifford,5,20,10,5010,hybrid_phase1_2,87,87,69,0.2068965517241379,0.9999999999999916,True,0.10196781158447266
10,random_clifford,RandomClifford,random_clifford,5,20,11,5011,greedy_phase1,93,93,93,0.0,0.9999999999999895,False,0.0010073184967041016
10,random_clifford,RandomClifford,random_clifford,5,20,11,5011,commutation_phase2,93,93,79,0.15053763440860213,0.9999999999999901,False,0.01386404037475586
10,random_clifford,RandomClifford,random_clifford,5,20,11,5011,hybrid_phase1_2,93,93,79,0.15053763440860213,0.9999999999999901,False,0.08925342559814453
10,random_clifford,RandomClifford,random_clifford,5,20,12,5012,greedy_phase1,92,92,92,0.0,0.9999999999999879,False,0.0019996166229248047
10,random_clifford,RandomClifford,random_clifford,5,20,12,5012,commutation_phase2,92,92,78,0.15217391304347827,0.9999999999999916,False,0.025813579559326172
10,random_clifford,RandomClifford,random_clifford,5,20,12,5012,hybrid_phase1_2,92,92,78,0.15217391304347827,0.9999999999999916,False,0.08970999717712402
10,random_clifford,RandomClifford,random_clifford,5,20,13,5013,greedy_phase1,86,86,86,0.0,0.9999999999999879,False,0.0010137557983398438
10,random_clifford,RandomClifford,random_clifford,5,20,13,5013,commutation_phase2,86,86,70,0.18604651162790697,0.9999999999999929,False,0.018804073333740234
10,random_clifford,RandomClifford,random_clifford,5,20,13,5013,hybrid_phase1_2,86,86,70,0.18604651162790697,0.9999999999999929,False,0.08339786529541016
10,random_clifford,RandomClifford,random_clifford,5,20,14,5014,greedy_phase1,86,86,86,0.0,0.9999999999999899,False,0.0015311241149902344
10,random_clifford,RandomClifford,random_clifford,5,20,14,5014,commutation_phase2,86,86,68,0.2093023255813954,0.9999999999999929,True,0.022361278533935547
10,random_clifford,RandomClifford,random_clifford,5,20,14,5014,hybrid_phase1_2,86,86,68,0.2093023255813954,0.9999999999999929,True,0.10079050064086914
10,random_clifford,RandomClifford,random_clifford,5,20,15,5015,greedy_phase1,81,81,81,0.0,0.9999999999999927,False,0.0005114078521728516
10,random_clifford,RandomClifford,random_clifford,5,20,15,5015,commutation_phase2,81,81,63,0.2222222222222222,0.9999999999999933,True,0.03094768524169922
10,random_clifford,RandomClifford,random_clifford,5,20,15,5015,hybrid_phase1_2,81,81,63,0.2222222222222222,0.9999999999999933,True,0.0930941104888916
10,random_clifford,RandomClifford,random_clifford,5,20,16,5016,greedy_phase1,82,82,82,0.0,0.9999999999999913,False,0.0015778541564941406
10,random_clifford,RandomClifford,random_clifford,5,20,16,5016,commutation_phase2,82,82,74,0.09756097560975607,0.9999999999999929,False,0.0075109004974365234
10,random_clifford,RandomClifford,random_clifford,5,20,16,5016,hybrid_phase1_2,82,82,74,0.09756097560975607,0.9999999999999929,False,0.06908917427062988
10,random_clifford,RandomClifford,random_clifford,5,20,17,5017,greedy_phase1,89,89,89,0.0,0.9999999999999899,False,0.0010094642639160156
10,random_clifford,RandomClifford,random_clifford,5,20,17,5017,commutation_phase2,89,89,77,0.1348314606741573,0.9999999999999927,False,0.01594376564025879
10,random_clifford,RandomClifford,random_clifford,5,20,17,5017,hybrid_phase1_2,89,89,77,0.1348314606741573,0.9999999999999927,False,0.09168434143066406
10,random_clifford,RandomClifford,random_clifford,5,20,18,5018,greedy_phase1,90,90,90,0.0,0.9999999999999897,False,0.0025260448455810547
10,random_clifford,RandomClifford,random_clifford,5,20,18,5018,commutation_phase2,90,90,76,0.15555555555555556,0.9999999999999913,False,0.023511648178100586
10,random_clifford,RandomClifford,random_clifford,5,20,18,5018,hybrid_phase1_2,90,90,76,0.15555555555555556,0.9999999999999913,False,0.0922086238861084
10,random_clifford,RandomClifford,random_clifford,5,20,19,5019,greedy_phase1,84,84,84,0.0,0.9999999999999897,False,0.00099945068359375
10,random_clifford,RandomClifford,random_clifford,5,20,19,5019,commutation_phase2,84,84,72,0.1428571428571429,0.9999999999999913,False,0.02046489715576172
10,random_clifford,RandomClifford,random_clifford,5,20,19,5019,hybrid_phase1_2,84,84,72,0.1428571428571429,0.9999999999999913,False,0.09314513206481934
10,random_clifford,RandomClifford,random_clifford,5,20,20,5020,greedy_phase1,96,96,96,0.0,0.9999999999999901,False,0.002221822738647461
10,random_clifford,RandomClifford,random_clifford,5,20,20,5020,commutation_phase2,96,96,90,0.0625,0.9999999999999927,False,0.02678990364074707
10,random_clifford,RandomClifford,random_clifford,5,20,20,5020,hybrid_phase1_2,96,96,90,0.0625,0.9999999999999927,False,0.11273026466369629
10,random_clifford,RandomClifford,random_clifford,5,20,21,5021,greedy_phase1,93,93,93,0.0,0.9999999999999929,False,0.0025649070739746094
10,random_clifford,RandomClifford,random_clifford,5,20,21,5021,commutation_phase2,93,93,83,0.10752688172043012,0.9999999999999933,False,0.028458595275878906
10,random_clifford,RandomClifford,random_clifford,5,20,21,5021,hybrid_phase1_2,93,93,83,0.10752688172043012,0.9999999999999933,False,0.10260868072509766
10,random_clifford,RandomClifford,random_clifford,5,20,22,5022,greedy_phase1,96,96,96,0.0,0.9999999999999895,False,0.0019996166229248047
10,random_clifford,RandomClifford,random_clifford,5,20,22,5022,commutation_phase2,96,96,82,0.14583333333333337,0.9999999999999911,False,0.03237152099609375
10,random_clifford,RandomClifford,random_clifford,5,20,22,5022,hybrid_phase1_2,96,96,82,0.14583333333333337,0.9999999999999911,False,0.10575366020202637
