schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,compiled_depth,compiled_gate_counts_json,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,fidelity,fidelity_source,success,runtime_seconds,optimizer,optimizer_version,optimizer_config_json,compiler,compiler_version,compiler_optimization_level,compiler_config_id,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,env_id,notes
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.402923+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_full,5,20,32,0,32,0,"{""cx"":32}",0,{},32,0,1.0,100.0,1.0,exact,True,0.0079216957092285,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.411015+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_full,5,20,32,0,32,0,"{""cx"":32}",0,{},32,0,1.0,100.0,1.0,exact,True,0.006082534790039,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.430927+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",6,"{""cx"":2,""h"":12,""x"":2}",16,16,0.0,0.0,0.9999999999999964,exact,True,0.002000093460083,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,eb445c37d713dfac55eba5b3e232868a0de033339c15c01afd9cb16a7ded19c4,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.440033+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",16,8,0.5,50.0,0.9999999999999968,exact,True,0.0050010681152343,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.454698+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",16,8,0.5,50.0,0.9999999999999968,exact,True,0.0095059871673583,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.463788+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_full,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",16,8,0.5,50.0,0.9999999999999968,exact,True,0.0059988498687744,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.490378+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",21,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999992,exact,True,0.0020022392272949,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.504312+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",21,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999992,exact,True,0.0050122737884521,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.522339+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",21,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999992,exact,True,0.0070791244506835,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.536569+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_full,5,21,39,23,16,0,"{""cx"":16,""u"":23}",21,"{""cx"":16,""u"":23}",39,39,0.0,0.0,0.9999999999999992,exact,True,0.0072362422943115,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,f2db583d4035ec9205d4787e9ab1b0e6afd03110f5352d18f9f5cb942cfd1132,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.557090+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",12,"{""cx"":8,""u"":30}",38,38,0.0,0.0,1.0,exact,True,0.003000259399414,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.567013+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",9,"{""cx"":8,""u3"":15}",38,23,0.3947368421052631,39.47368421052632,1.0000000000000009,exact,True,0.0039949417114257,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,f395b0f42cb9e98f43db9778f2b23938d0b114446d95021fae4ff5d93c8fab8b,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.580102+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",9,"{""cx"":8,""u3"":15}",38,23,0.3947368421052631,39.47368421052632,1.0000000000000009,exact,True,0.0070736408233642,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,f395b0f42cb9e98f43db9778f2b23938d0b114446d95021fae4ff5d93c8fab8b,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.593336+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_full,5,12,38,30,8,0,"{""cx"":8,""u"":30}",9,"{""cx"":8,""u3"":15}",38,23,0.3947368421052631,39.47368421052632,1.0000000000000009,exact,True,0.0082385540008544,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,098d061d35d5e07f3a23ea5f66015327b43eedca856b00f0f98cae660e52c5e3,f395b0f42cb9e98f43db9778f2b23938d0b114446d95021fae4ff5d93c8fab8b,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.615334+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",8,"{""cx"":8,""ry"":10,""rz"":10}",28,28,0.0,0.0,1.0,exact,True,0.001993179321289,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,5cc517524873699d8497ba2dcbe743f967fd2dabe942f86747040fd1a3354e8a,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.624348+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",6,"{""cx"":8,""u3"":10}",28,18,0.3571428571428571,35.71428571428571,1.0,exact,True,0.0039210319519042,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,89617845525f387367730ebb5f131531f8bd9c35a04f91f334dbf1f995d01d63,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.637355+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",6,"{""cx"":8,""u3"":10}",28,18,0.3571428571428571,35.71428571428571,1.0,exact,True,0.007094383239746,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,89617845525f387367730ebb5f131531f8bd9c35a04f91f334dbf1f995d01d63,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.647035+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_full,5,8,28,20,8,0,"{""cx"":8,""ry"":10,""rz"":10}",6,"{""cx"":8,""u3"":10}",28,18,0.3571428571428571,35.71428571428571,1.0,exact,True,0.0059983730316162,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,7af18cb7b1245bb06f7d4d7526e04ce04e52c95fc53b29f09db459cdc0888ce0,89617845525f387367730ebb5f131531f8bd9c35a04f91f334dbf1f995d01d63,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.691313+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",117,"{""cp"":18,""cx"":36,""h"":71,""t"":16,""tdg"":16,""x"":18}",39,175,-3.4871794871794872,-348.7179487179488,0.9999999999999716,exact,True,0.0030014514923095,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,204705ffce8a8ae02149396751bc31443c791b3060816daa8679f9f228b3b8f2,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.719956+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",79,"{""cp"":18,""cx"":36,""h"":1,""t"":6,""tdg"":6,""u1"":1,""u2"":26,""u3"":1}",39,95,-1.4358974358974357,-143.58974358974356,0.9999999999999803,exact,True,0.0036144256591796,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,67649d78240883dc5999181e61509e1eecba7daf5db0d43731136735e2d0d439,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.755093+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",79,"{""cp"":18,""cx"":36,""h"":1,""t"":6,""tdg"":6,""u1"":1,""u2"":26,""u3"":1}",39,95,-1.4358974358974357,-143.58974358974356,0.9999999999999803,exact,True,0.0078001022338867,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,67649d78240883dc5999181e61509e1eecba7daf5db0d43731136735e2d0d439,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.791998+00:00,grover_5,Grover,grover,extended_v5_full,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",79,"{""cp"":18,""cx"":36,""h"":1,""t"":6,""tdg"":6,""u1"":1,""u2"":26,""u3"":1}",39,95,-1.4358974358974357,-143.58974358974356,0.9999999999999803,exact,True,0.0099868774414062,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,67649d78240883dc5999181e61509e1eecba7daf5db0d43731136735e2d0d439,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.815123+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,exact,True,0.003122329711914,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.828242+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,exact,True,0.004000186920166,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.847802+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,exact,True,0.0068888664245605,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:45.866724+00:00,adder_5,Adder,quantum_adder,extended_v5_full,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,exact,True,0.0069968700408935,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:46.309894+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_full,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",269,"{""ccx"":18,""cx"":90,""h"":27,""mcphase"":6,""p"":90,""rccx"":36,""ry"":1,""x"":60}",70,328,-3.685714285714286,-368.5714285714286,0.9999999999998544,exact,True,0.0072832107543945,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,37,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,ecfb236bce2d20ac42b80809fa4b787ecc1d3ede148a366fcd538c07407e48f5,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:46.779881+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_full,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",259,"{""ccx"":18,""cx"":90,""h"":6,""mcphase"":6,""p"":84,""rccx"":36,""u2"":20,""u3"":1,""x"":45}",70,306,-3.371428571428571,-337.1428571428571,0.9999999999998554,exact,True,0.0070016384124755,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,37,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,e8c8df0a8296ea7537c35e405706bd826ccba0896619d6649ead0ea07dae6d90,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:47.215953+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_full,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",241,"{""ccx"":18,""cx"":78,""h"":6,""mcphase"":6,""p"":66,""rccx"":36,""u2"":20,""u3"":1,""unitary"":6,""x"":45}",70,282,-3.0285714285714285,-302.85714285714283,0.999999999999854,exact,True,0.0152070522308349,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,37,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,8a7677a7f335baf950db749e25b8354c2cedff5ff18f2bc3b6470eb8f77232a3,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:47.638088+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_full,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",241,"{""ccx"":18,""cx"":78,""h"":6,""mcphase"":6,""p"":66,""rccx"":36,""u2"":20,""u3"":1,""unitary"":6,""x"":45}",70,282,-3.0285714285714285,-302.85714285714283,0.999999999999854,exact,True,0.0170581340789794,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,37,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,8a7677a7f335baf950db749e25b8354c2cedff5ff18f2bc3b6470eb8f77232a3,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:47.660851+00:00,iqp_5,IQP,iqp,extended_v5_full,5,9,24,19,5,0,"{""cz"":5,""h"":10,""rz"":9}",9,"{""cz"":5,""h"":10,""rz"":9}",24,24,0.0,0.0,0.999999999999998,exact,True,0.0031244754791259,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,38,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,9ba54051c2ba1c63598f037c83cca0ec14f00411bbe59c3951e34a78eece3610,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:47.669527+00:00,iqp_5,IQP,iqp,extended_v5_full,5,9,24,19,5,0,"{""cz"":5,""h"":10,""rz"":9}",8,"{""cz"":5,""h"":4,""rz"":2,""u2"":6}",24,17,0.2916666666666666,29.166666666666664,0.9999999999999982,exact,True,0.0030658245086669,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,38,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,563e226cad387bf12a059abe47eee526d10ae2a73791ad05fb28674ed12dbc2a,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:47.679959+00:00,iqp_5,IQP,iqp,extended_v5_full,5,9,24,19,5,0,"{""cz"":5,""h"":10,""rz"":9}",4,"{""cz"":3,""h"":6,""u2"":4}",24,13,0.4583333333333333,45.833333333333336,0.9999999999999982,exact,True,0.0069222450256347,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,38,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,0d0dbb7a49167b785d21c378f2c4f90bdcdc5f3a1b24d565b17ab4fd284cf576,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:47.692322+00:00,iqp_5,IQP,iqp,extended_v5_full,5,9,24,19,5,0,"{""cz"":5,""h"":10,""rz"":9}",4,"{""cz"":3,""h"":6,""u2"":4}",24,13,0.4583333333333333,45.833333333333336,0.9999999999999982,exact,True,0.0079481601715087,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,38,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,0d0dbb7a49167b785d21c378f2c4f90bdcdc5f3a1b24d565b17ab4fd284cf576,e12_full_20260721_072841_nocoupling,
1.0.0,E12,e12_full_20260721_072841_nocoupling,2026-07-21T07:28:47.713857+00:00,clifford_5,RandomClifford,random_clifford,extended_v5_full,5,13,44,39,5,0,"{""cx"":5,""h"":23,""s"":16}",13,"{""cx"":5,""h"":23,""s"":16}",44,44,0.0,0.0,0.9999999999999928,exact,True,0.0040018558502197,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,39,experiments/e12_compiler_baseline/run.py,10f7595c9adbe703d05441e503aea4ad795eaacfc60f43ce1fc71f9253dfbf1e,9d015aecc765745ccf91e9de61333a5c41bc91178dd2692cb177c06b70be9a68,5d75ed4d3c75c9fdbdd04a3c806790d5276d07e34883582fab61f0f4739a1b4f,e12_full_20260721_072841_nocoupling,
